Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,151.jpg,neutral_132.jpg,1,44,9999,red,TBF_neu,IMDF_scanner,no,44,9999,14,1,24,TBF,one,41
neg,87.jpg,Faces_028_h.jpg,1,9999,74,green,TBR_neg,IMDF_scanner,no,9999,74,104,4,24,TBR,one,42
neg,246.jpg,Animals_062_h.jpg,1,62,9999,green,TBR_neg,IMDF_scanner,no,9999,32,32,2,24,TBR,one,43
neu,51.jpg,neutral_538.jpg,1,9999,46,red,TBF_neu,IMDF_scanner,no,76,9999,76,3,24,TBF,two,44
neu,45.jpg,neutral_270.jpg,1,9999,35,green,TBR_neu,IMDF_scanner,no,65,9999,65,3,24,TBR,one,45
neg,307.jpg,Animals_001_h.jpg,1,71,9999,green,TBR_neg,IMDF_scanner,no,9999,41,41,2,24,TBR,one,46
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,47
neg,361.jpg,People_210_h.jpg,1,80,9999,green,TBR_neg,IMDF_scanner,no,9999,50,50,2,24,TBR,two,48
neu,132.jpg,neutral_585.jpg,1,40,9999,red,TBF_neu,IMDF_scanner,no,40,9999,10,1,24,TBF,one,49
neu,714.jpg,neutral_236.jpg,1,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,24,TBR,two,50
neg,409.jpg,9630.jpg,1,90,9999,red,TBF_neg,IMDF_scanner,no,9999,60,60,2,24,TBF,two,51
neg,845.jpg,Animals_013_h.jpg,1,9999,71,red,TBF_neg,IMDF_scanner,no,9999,71,101,4,24,TBF,one,52
neu,145.jpg,neutral_125.jpg,1,43,9999,green,TBR_neu,IMDF_scanner,no,43,9999,13,1,24,TBR,one,53
neu,116.jpg,neutral_073.jpg,1,35,9999,red,TBF_neu,IMDF_scanner,no,35,9999,5,1,24,TBF,one,54
neu,24.jpg,neutral_224.jpg,1,60,9999,red,TBF_neu,IMDF_scanner,no,60,9999,30,1,24,TBF,two,55
neg,769.jpg,People_198_h.jpg,1,9999,64,green,TBR_neg,IMDF_scanner,no,9999,64,94,4,24,TBR,one,56
neg,947.jpg,Objects_001_h.jpg,1,9999,90,green,TBR_neg,IMDF_scanner,no,9999,90,120,4,24,TBR,two,57
neu,675.jpg,neutral_598.jpg,1,9999,56,red,TBF_neu,IMDF_scanner,no,86,9999,86,3,24,TBF,two,58
neu,446.jpg,neutral_201.jpg,1,9999,34,red,TBF_neu,IMDF_scanner,no,64,9999,64,3,24,TBF,one,59
neu,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,69,9999,69,3,24,TBR,one,60
neg,75.jpg,Animals_065_h.jpg,1,9999,62,green,TBR_neg,IMDF_scanner,no,9999,62,92,4,24,TBR,one,61
neu,234.jpg,neutral_382.jpg,1,59,9999,red,TBF_neu,IMDF_scanner,no,59,9999,29,1,24,TBF,two,62
neg,372.jpg,2692.jpg,1,82,9999,red,TBF_neg,IMDF_scanner,no,9999,52,52,2,24,TBF,two,63
neu,47.jpg,neutral_671.jpg,1,9999,40,green,TBR_neu,IMDF_scanner,no,70,9999,70,3,24,TBR,one,64
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,65
neu,23.jpg,neutral_104.jpg,1,58,9999,green,TBR_neu,IMDF_scanner,no,58,9999,28,1,24,TBR,two,66
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,67
neg,280.jpg,Objects_206_h.jpg,1,68,9999,green,TBR_neg,IMDF_scanner,no,9999,38,38,2,24,TBR,one,68
neu,476.jpg,neutral_456.jpg,1,9999,41,red,TBF_neu,IMDF_scanner,no,71,9999,71,3,24,TBF,one,69
neu,102.jpg,neutral_003.jpg,1,32,9999,red,TBF_neu,IMDF_scanner,no,32,9999,2,1,24,TBF,one,70
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,71
neu,421.jpg,neutral_131.jpg,1,9999,32,green,TBR_neu,IMDF_scanner,no,62,9999,62,3,24,TBR,one,72
neg,281.jpg,People_239_h.jpg,1,69,9999,red,TBF_neg,IMDF_scanner,no,9999,39,39,2,24,TBF,one,73
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,74
neu,553.jpg,neutral_145.jpg,1,9999,51,green,TBR_neu,IMDF_scanner,no,81,9999,81,3,24,TBR,two,75
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,76
neg,895.jpg,Objects_003_h.jpg,1,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,24,TBF,two,77
neu,952.jpg,neutral_673.jpg,,92,9999,green,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,24,TBR,9999,78
neg,954.jpg,People_143_h.jpg,,94,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,92,124,5,24,TBF,9999,79
neu,957.jpg,neutral_695.jpg,,9999,91,green,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,24,TBR,9999,80
neg,981.jpg,People_133_h.jpg,,9999,93,green,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,24,TBR,9999,81
neu,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,72,9999,72,3,24,TBR,one,82
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,83
neg,25.jpg,Animals_078_h.jpg,2,63,9999,red,TBF_neg,IMDF_scanner,no,9999,33,33,2,24,TBF,one,84
neu,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,47,9999,17,1,24,TBR,two,85
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,86
neu,140.jpg,neutral_121.jpg,2,42,9999,red,TBF_neu,IMDF_scanner,no,42,9999,12,1,24,TBF,one,87
neg,376.jpg,6211.jpg,2,84,9999,green,TBR_neg,IMDF_scanner,no,9999,54,54,2,24,TBR,two,88
neg,316.jpg,Faces_019_h.jpg,2,74,9999,green,TBR_neg,IMDF_scanner,no,9999,44,44,2,24,TBR,one,89
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,90
neu,72.jpg,neutral_240.jpg,2,9999,58,red,TBF_neu,IMDF_scanner,no,88,9999,88,3,24,TBF,two,91
neu,450.jpg,neutral_276.jpg,2,9999,36,red,TBF_neu,IMDF_scanner,no,66,9999,66,3,24,TBF,one,92
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,93
neu,560.jpg,neutral_148.jpg,2,9999,52,green,TBR_neu,IMDF_scanner,no,82,9999,82,3,24,TBR,two,94
neg,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,9999,58,58,2,24,TBR,two,95
neu,161.jpg,neutral_416.jpg,2,48,9999,red,TBF_neu,IMDF_scanner,no,48,9999,18,1,24,TBF,two,96
neg,312.jpg,Animals_025_h.jpg,2,72,9999,green,TBR_neg,IMDF_scanner,no,9999,42,42,2,24,TBR,one,97
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,98
neu,453.jpg,neutral_588.jpg,2,9999,37,red,TBF_neu,IMDF_scanner,no,67,9999,67,3,24,TBF,one,99
neu,435.jpg,neutral_188.jpg,2,9999,33,green,TBR_neu,IMDF_scanner,no,63,9999,63,3,24,TBR,one,100
neu,41.jpg,neutral_130.jpg,2,9999,31,green,TBR_neu,IMDF_scanner,no,61,9999,61,3,24,TBR,one,101
neg,86.jpg,Faces_007_h.jpg,2,9999,73,red,TBF_neg,IMDF_scanner,no,9999,73,103,4,24,TBF,one,102
neg,932.jpg,Faces_272_h.jpg,2,9999,88,green,TBR_neg,IMDF_scanner,no,9999,88,118,4,24,TBR,two,103
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,104
neg,245.jpg,Animals_033_h.jpg,2,61,9999,red,TBF_neg,IMDF_scanner,no,9999,31,31,2,24,TBF,one,105
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,106
neg,317.jpg,Faces_034_h.jpg,2,75,9999,red,TBF_neg,IMDF_scanner,no,9999,45,45,2,24,TBF,one,107
neg,916.jpg,9423.jpg,2,9999,84,red,TBF_neg,IMDF_scanner,no,9999,84,114,4,24,TBF,two,108
neg,848.jpg,Animals_060_h.jpg,2,9999,72,red,TBF_neg,IMDF_scanner,no,9999,72,102,4,24,TBF,one,109
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,110
neu,49.jpg,neutral_499.jpg,2,9999,43,green,TBR_neu,IMDF_scanner,no,73,9999,73,3,24,TBR,one,111
neg,391.jpg,blood_034.jpg,2,87,9999,green,TBR_neg,IMDF_scanner,no,9999,57,57,2,24,TBR,two,112
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,113
neg,38.jpg,6300.jpg,2,85,9999,green,TBR_neg,IMDF_scanner,no,9999,55,55,2,24,TBR,two,114
neu,196.jpg,neutral_067.jpg,2,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,24,TBF,two,115
neu,542.jpg,neutral_568.jpg,2,9999,48,red,TBF_neu,IMDF_scanner,no,78,9999,78,3,24,TBF,two,116
neg,877.jpg,Faces_283_h.jpg,2,9999,76,green,TBR_neg,IMDF_scanner,no,9999,76,106,4,24,TBR,two,117
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,118
neu,184.jpg,neutral_063.jpg,2,53,9999,red,TBF_neu,IMDF_scanner,no,53,9999,23,1,24,TBF,two,119
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,red,TBF_neg,IMDF_scanner,no,9999,48,48,2,24,TBF,two,120
neg,76.jpg,Landscapes_007_h.jpg,2,9999,63,red,TBF_neg,IMDF_scanner,no,9999,63,93,4,24,TBF,one,121
neu,506.jpg,neutral_532.jpg,2,9999,45,green,TBR_neu,IMDF_scanner,no,75,9999,75,3,24,TBR,one,122
neg,82.jpg,People_217_h.jpg,2,9999,69,red,TBF_neg,IMDF_scanner,no,9999,69,99,4,24,TBF,one,123
neu,20.jpg,neutral_223.jpg,2,55,9999,red,TBF_neu,IMDF_scanner,no,55,9999,25,1,24,TBF,two,124
neg,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,9999,77,107,4,24,TBR,two,125
neg,276.jpg,Objects_125_h.jpg,2,67,9999,red,TBF_neg,IMDF_scanner,no,9999,37,37,2,24,TBF,one,126
neu,55.jpg,neutral_620.jpg,2,9999,50,green,TBR_neu,IMDF_scanner,no,80,9999,80,3,24,TBR,two,127
neu,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,39,9999,9,1,24,TBF,one,128
neu,113.jpg,neutral_069.jpg,2,34,9999,green,TBR_neu,IMDF_scanner,no,34,9999,4,1,24,TBR,one,129
neg,382.jpg,6312.jpg,2,86,9999,red,TBF_neg,IMDF_scanner,no,9999,56,56,2,24,TBF,two,130
neg,809.jpg,People_058_h.jpg,2,9999,68,red,TBF_neg,IMDF_scanner,no,9999,68,98,4,24,TBF,one,131
neg,313.jpg,People_226_h.jpg,2,73,9999,green,TBR_neg,IMDF_scanner,no,9999,43,43,2,24,TBR,one,132
neu,544.jpg,neutral_614.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,24,TBR,two,133
neu,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,51,9999,21,1,24,TBR,two,134
neg,942.jpg,H123.bmp,2,9999,89,red,TBF_neg,IMDF_scanner,no,9999,89,119,4,24,TBF,two,135
neg,900.jpg,6830.jpg,2,9999,83,green,TBR_neg,IMDF_scanner,no,9999,83,113,4,24,TBR,two,136
neg,836.jpg,People_233_h.jpg,2,9999,70,green,TBR_neg,IMDF_scanner,no,9999,70,100,4,24,TBR,one,137
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,138
neu,460.jpg,neutral_591.jpg,2,9999,38,green,TBR_neu,IMDF_scanner,no,68,9999,68,3,24,TBR,one,139
neg,897.jpg,People_147_h.jpg,2,9999,80,green,TBR_neg,IMDF_scanner,no,9999,80,110,4,24,TBR,two,140
neu,156.jpg,neutral_200.jpg,2,46,9999,red,TBF_neu,IMDF_scanner,no,46,9999,16,1,24,TBF,two,141
neu,106.jpg,neutral_057.jpg,2,33,9999,red,TBF_neu,IMDF_scanner,no,33,9999,3,1,24,TBF,one,142
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,143
neu,6.jpg,neutral_193.jpg,2,9999,53,red,TBF_neu,IMDF_scanner,no,83,9999,83,3,24,TBF,two,144
neg,406.jpg,H044.bmp,2,89,9999,green,TBR_neg,IMDF_scanner,no,9999,59,59,2,24,TBR,two,145
neu,121.jpg,neutral_394.jpg,2,37,9999,red,TBF_neu,IMDF_scanner,no,37,9999,7,1,24,TBF,one,146
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,147
neu,202.jpg,neutral_667.jpg,2,57,9999,green,TBR_neu,IMDF_scanner,no,57,9999,27,1,24,TBR,two,148
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,149
neg,268.jpg,Objects_088_h.jpg,2,66,9999,red,TBF_neg,IMDF_scanner,no,9999,36,36,2,24,TBF,one,150
neg,305.jpg,People_223_h.jpg,2,70,9999,red,TBF_neg,IMDF_scanner,no,9999,40,40,2,24,TBF,one,151
neu,181.jpg,neutral_060.jpg,2,52,9999,green,TBR_neu,IMDF_scanner,no,52,9999,22,1,24,TBR,two,152
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,24,None,,153
neu,200.jpg,neutral_198.jpg,2,56,9999,red,TBF_neu,IMDF_scanner,no,56,9999,26,1,24,TBF,two,154
neu,170.jpg,neutral_423.jpg,2,50,9999,green,TBR_neu,IMDF_scanner,no,50,9999,20,1,24,TBR,two,155
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,24,TBR,two,156
neu,975.jpg,neutral_707.jpg,,9999,92,red,TBFneuFILLER,IMDF_scanner,yes,94,9999,126,5,24,TBF,9999,157
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,24,TBF,9999,158
