Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,IMDF_scanner,553.jpg,neutral_145.jpg,1,9999,51,red,TBF_neu,IMDF_scanner,no,,81,9999,81,3,30,TBF,two,55
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,56
neu,IMDF_scanner,55.jpg,neutral_620.jpg,1,9999,50,red,TBF_neu,IMDF_scanner,no,,80,9999,80,3,30,TBF,two,57
neg,IMDF_scanner,947.jpg,Objects_001_h.jpg,1,9999,90,green,TBR_neg,IMDF_scanner,no,,9999,90,120,4,30,TBR,two,58
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,59
neu,IMDF_scanner,123.jpg,neutral_461.jpg,1,38,9999,red,TBF_neu,IMDF_scanner,no,,38,9999,8,1,30,TBF,one,60
neu,IMDF_scanner,421.jpg,neutral_131.jpg,1,9999,32,red,TBF_neu,IMDF_scanner,no,,62,9999,62,3,30,TBF,one,61
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,62
neu,IMDF_scanner,113.jpg,neutral_069.jpg,1,34,9999,red,TBF_neu,IMDF_scanner,no,,34,9999,4,1,30,TBF,one,63
neu,IMDF_scanner,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,,69,9999,69,3,30,TBR,one,64
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,65
neu,IMDF_scanner,731.jpg,neutral_244.jpg,1,9999,60,green,TBR_neu,IMDF_scanner,no,,90,9999,90,3,30,TBR,two,66
neg,IMDF_scanner,372.jpg,2692.jpg,1,82,9999,green,TBR_neg,IMDF_scanner,no,,9999,52,52,2,30,TBR,two,67
neg,IMDF_scanner,406.jpg,H044.bmp,1,89,9999,red,TBF_neg,IMDF_scanner,no,,9999,59,59,2,30,TBF,two,68
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,1,9999,72,red,TBF_neg,IMDF_scanner,no,,9999,72,102,4,30,TBF,one,69
neu,IMDF_scanner,460.jpg,neutral_591.jpg,1,9999,38,green,TBR_neu,IMDF_scanner,no,,68,9999,68,3,30,TBR,one,70
neu,IMDF_scanner,138.jpg,neutral_119.jpg,1,41,9999,green,TBR_neu,IMDF_scanner,no,,41,9999,11,1,30,TBR,one,71
neu,IMDF_scanner,151.jpg,neutral_132.jpg,1,44,9999,red,TBF_neu,IMDF_scanner,no,,44,9999,14,1,30,TBF,one,72
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,73
neg,IMDF_scanner,391.jpg,blood_034.jpg,1,87,9999,green,TBR_neg,IMDF_scanner,no,,9999,57,57,2,30,TBR,two,74
neg,IMDF_scanner,897.jpg,People_147_h.jpg,1,9999,80,green,TBR_neg,IMDF_scanner,no,,9999,80,110,4,30,TBR,two,75
neg,IMDF_scanner,32.jpg,Faces_172_h.jpg,1,76,9999,red,TBF_neg,IMDF_scanner,no,,9999,46,46,2,30,TBF,two,76
neu,IMDF_scanner,116.jpg,neutral_073.jpg,1,35,9999,green,TBR_neu,IMDF_scanner,no,,35,9999,5,1,30,TBR,one,77
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,red,FILLER,IMDF_scanner,yes,middle,9999,94,128,5,30,TBF,9999,78
neu,IMDF_scanner,952.jpg,neutral_673.jpg,,92,9999,green,FILLER,IMDF_scanner,yes,middle,92,9999,122,5,30,TBR,9999,79
neg,IMDF_scanner,981.jpg,People_133_h.jpg,,9999,93,green,FILLER,IMDF_scanner,yes,middle,9999,93,127,5,30,TBR,9999,80
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,red,FILLER,IMDF_scanner,yes,middle,93,9999,125,5,30,TBF,9999,81
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,82
neg,IMDF_scanner,900.jpg,6830.jpg,2,9999,83,red,TBF_neg,IMDF_scanner,no,,9999,83,113,4,30,TBF,two,83
neu,IMDF_scanner,51.jpg,neutral_538.jpg,2,9999,46,red,TBF_neu,IMDF_scanner,no,,76,9999,76,3,30,TBF,two,84
neu,IMDF_scanner,544.jpg,neutral_014.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,,79,9999,79,3,30,TBR,two,85
neg,IMDF_scanner,313.jpg,People_226_h.jpg,2,73,9999,green,TBR_neg,IMDF_scanner,no,,9999,43,43,2,30,TBR,one,86
neg,IMDF_scanner,87.jpg,Faces_028_h.jpg,2,9999,74,green,TBR_neg,IMDF_scanner,no,,9999,74,104,4,30,TBR,one,87
neu,IMDF_scanner,145.jpg,neutral_125.jpg,2,43,9999,red,TBF_neu,IMDF_scanner,no,,43,9999,13,1,30,TBF,one,88
neg,IMDF_scanner,257.jpg,Objects_007_h.jpg,2,64,9999,red,TBF_neg,IMDF_scanner,no,,9999,34,34,2,30,TBF,one,89
neu,IMDF_scanner,542.jpg,neutral_568.jpg,2,9999,48,green,TBR_neu,IMDF_scanner,no,,78,9999,78,3,30,TBR,two,90
neg,IMDF_scanner,281.jpg,People_239_h.jpg,2,69,9999,green,TBR_neg,IMDF_scanner,no,,9999,39,39,2,30,TBR,one,91
neg,IMDF_scanner,382.jpg,6312.jpg,2,86,9999,red,TBF_neg,IMDF_scanner,no,,9999,56,56,2,30,TBF,two,92
neg,IMDF_scanner,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,,9999,79,109,4,30,TBR,two,93
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,94
neu,IMDF_scanner,446.jpg,neutral_201.jpg,2,9999,34,red,TBF_neu,IMDF_scanner,no,,64,9999,64,3,30,TBF,one,95
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,,9999,75,105,4,30,TBR,one,96
neu,IMDF_scanner,196.jpg,neutral_067.jpg,2,54,9999,red,TBF_neu,IMDF_scanner,no,,54,9999,24,1,30,TBF,two,97
neu,IMDF_scanner,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,,89,9999,89,3,30,TBR,two,98
neu,IMDF_scanner,476.jpg,neutral_456.jpg,2,9999,41,green,TBR_neu,IMDF_scanner,no,,71,9999,71,3,30,TBR,one,99
neg,IMDF_scanner,280.jpg,Objects_206_h.jpg,2,68,9999,green,TBR_neg,IMDF_scanner,no,,9999,38,38,2,30,TBR,one,100
neg,IMDF_scanner,332.jpg,Landscapes_025_h.jpg,2,78,9999,red,TBF_neg,IMDF_scanner,no,,9999,48,48,2,30,TBF,two,101
neu,IMDF_scanner,121.jpg,neutral_394.jpg,2,37,9999,green,TBR_neu,IMDF_scanner,no,,37,9999,7,1,30,TBR,one,102
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,103
neu,IMDF_scanner,23.jpg,neutral_104.jpg,2,58,9999,red,TBF_neu,IMDF_scanner,no,,58,9999,28,1,30,TBF,two,104
neg,IMDF_scanner,317.jpg,Faces_034_h.jpg,2,75,9999,green,TBR_neg,IMDF_scanner,no,,9999,45,45,2,30,TBR,one,105
neg,IMDF_scanner,836.jpg,People_233_h.jpg,2,9999,70,red,TBF_neg,IMDF_scanner,no,,9999,70,100,4,30,TBF,one,106
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,107
neu,IMDF_scanner,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,,86,9999,86,3,30,TBR,two,108
neu,IMDF_scanner,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,,72,9999,72,3,30,TBF,one,109
neg,IMDF_scanner,920.jpg,9425.jpg,2,9999,86,red,TBF_neg,IMDF_scanner,no,,9999,86,116,4,30,TBF,two,110
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,111
neu,IMDF_scanner,184.jpg,neutral_063.jpg,2,53,9999,green,TBR_neu,IMDF_scanner,no,,53,9999,23,1,30,TBR,two,112
neg,IMDF_scanner,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,,9999,78,108,4,30,TBF,two,113
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,114
neg,IMDF_scanner,75.jpg,Animals_065_h.jpg,2,9999,62,green,TBR_neg,IMDF_scanner,no,,9999,62,92,4,30,TBR,one,115
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,2,72,9999,red,TBF_neg,IMDF_scanner,no,,9999,42,42,2,30,TBF,one,116
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,2,9999,88,red,TBF_neg,IMDF_scanner,no,,9999,88,118,4,30,TBF,two,117
neu,IMDF_scanner,24.jpg,neutral_224.jpg,2,60,9999,green,TBR_neu,IMDF_scanner,no,,60,9999,30,1,30,TBR,two,118
neu,IMDF_scanner,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,,77,9999,77,3,30,TBR,two,119
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,red,TBF_neu,IMDF_scanner,no,,51,9999,21,1,30,TBF,two,120
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,121
neg,IMDF_scanner,366.jpg,1930.jpg,2,81,9999,green,TBR_neg,IMDF_scanner,no,,9999,51,51,2,30,TBR,two,122
neg,IMDF_scanner,245.jpg,Animals_033_h.jpg,2,61,9999,green,TBR_neg,IMDF_scanner,no,,9999,31,31,2,30,TBR,one,123
neg,IMDF_scanner,409.jpg,9630.jpg,2,90,9999,red,TBF_neg,IMDF_scanner,no,,9999,60,60,2,30,TBF,two,124
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,125
neg,IMDF_scanner,845.jpg,Animals_013_h.jpg,2,9999,71,red,TBF_neg,IMDF_scanner,no,,9999,71,101,4,30,TBF,one,126
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,127
neg,IMDF_scanner,267.jpg,Objects_011_h.jpg,2,65,9999,red,TBF_neg,IMDF_scanner,no,,9999,35,35,2,30,TBF,one,128
neu,IMDF_scanner,50.jpg,neutral_531.jpg,2,9999,44,red,TBF_neu,IMDF_scanner,no,,74,9999,74,3,30,TBF,one,129
neu,IMDF_scanner,47.jpg,neutral_671.jpg,2,9999,40,red,TBF_neu,IMDF_scanner,no,,70,9999,70,3,30,TBF,one,130
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,131
neg,IMDF_scanner,79.jpg,Objects_109_h.jpg,2,9999,66,green,TBR_neg,IMDF_scanner,no,,9999,66,96,4,30,TBR,one,132
neu,IMDF_scanner,106.jpg,neutral_057.jpg,2,33,9999,green,TBR_neu,IMDF_scanner,no,,33,9999,3,1,30,TBR,one,133
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,134
neu,IMDF_scanner,49.jpg,neutral_499.jpg,2,9999,43,green,TBR_neu,IMDF_scanner,no,,73,9999,73,3,30,TBR,one,135
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,,9999,37,37,2,30,TBR,one,136
neu,IMDF_scanner,6.jpg,neutral_193.jpg,2,9999,53,green,TBR_neu,IMDF_scanner,no,,83,9999,83,3,30,TBR,two,137
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,138
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,2,71,9999,green,TBR_neg,IMDF_scanner,no,,9999,41,41,2,30,TBR,one,139
neg,IMDF_scanner,802.jpg,Objects_126_h.jpg,2,9999,67,red,TBF_neg,IMDF_scanner,no,,9999,67,97,4,30,TBF,one,140
neg,IMDF_scanner,4.jpg,Faces_274_h.jpg,2,88,9999,red,TBF_neg,IMDF_scanner,no,,9999,58,58,2,30,TBF,two,141
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,142
neu,IMDF_scanner,10.jpg,neutral_001.jpg,2,31,9999,green,TBR_neu,IMDF_scanner,no,,31,9999,1,1,30,TBR,one,143
neu,IMDF_scanner,161.jpg,neutral_416.jpg,2,48,9999,red,TBF_neu,IMDF_scanner,no,,48,9999,18,1,30,TBF,two,144
neu,IMDF_scanner,181.jpg,neutral_060.jpg,2,52,9999,red,TBF_neu,IMDF_scanner,no,,52,9999,22,1,30,TBF,two,145
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,146
neu,IMDF_scanner,45.jpg,neutral_270.jpg,2,9999,35,green,TBR_neu,IMDF_scanner,no,,65,9999,65,3,30,TBR,one,147
neu,IMDF_scanner,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,,66,9999,66,3,30,TBR,one,148
neg,IMDF_scanner,76.jpg,Landscapes_007_h.jpg,2,9999,63,red,TBF_neg,IMDF_scanner,no,,9999,63,93,4,30,TBF,one,149
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,30,TBR,two,150
neu,IMDF_scanner,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,,36,9999,6,1,30,TBF,one,151
neg,IMDF_scanner,305.jpg,People_223_h.jpg,2,70,9999,green,TBR_neg,IMDF_scanner,no,,9999,40,40,2,30,TBR,one,152
neu,IMDF_scanner,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,,39,9999,9,1,30,TBF,one,153
neu,IMDF_scanner,41.jpg,neutral_130.jpg,2,9999,31,red,TBF_neu,IMDF_scanner,no,,61,9999,61,3,30,TBF,one,154
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,30,None,,155
neu,IMDF_scanner,200.jpg,neutral_198.jpg,2,56,9999,red,TBF_neu,IMDF_scanner,no,,56,9999,26,1,30,TBF,two,156
neu,IMDF_scanner,950.jpg,neutral_261.jpg,,91,9999,red,FILLER,IMDF_scanner,yes,last,91,9999,121,5,30,TBF,9999,157
neg,IMDF_scanner,954.jpg,People_143_h.jpg,,94,9999,green,FILLER,IMDF_scanner,yes,last,9999,92,124,5,30,TBR,9999,158
