Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,53,one,NT,1
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,53,one,T,2
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,53,one,T,3
neu,28,belt02a.jpg,neutral_293.jpg,1,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,53,one,NT,4
neg,54,box01.jpg,2900.1_people_crying.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,30,29,17,53,one,NT,5
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,53,one,None,6
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,28,27,15,53,one,T,7
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,1,56,red,NT_neg,TNT_scanner,no,9999,56,79,43,53,one,NT,8
neu,30,radio02.jpg,neutral_331.jpg,1,9999,green,T_neu,TNT_scanner,no,30,9999,5,5,53,one,T,9
neu,26,hat03b.jpg,neutral_017.jpg,1,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,53,one,NT,10
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,53,one,NT,11
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,53,one,None,12
neu,9999,cup01.jpg,neutral_195.jpg,1,35,green,T_neu,TNT_scanner,no,59,9999,58,34,53,one,T,13
neu,9999,pylon.jpg,neutral_065.jpg,1,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,53,one,NT,14
neg,61,wallet04.jpg,People_140_hsad.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,53,one,T,15
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,53,one,None,16
neu,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,53,one,T,17
neg,53,calculator01.jpg,6520_people_fear.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,53,one,NT,18
neg,55,safetypin.jpg,8480_people_fear.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,53,one,T,19
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,53,one,T,20
neu,37,bottlecap.jpg,neutral_134.jpg,2,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,53,one,NT,21
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,2,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,53,one,NT,22
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,53,one,NT,23
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,53,one,None,24
neu,9999,lifejacket.jpg,neutral_247.jpg,2,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,53,one,NT,25
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,2,57,green,T_neg,TNT_scanner,no,9999,57,80,44,53,one,T,26
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,53,one,None,27
neu,34,lock03a.jpg,neutral_659.jpg,2,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,53,one,T,28
neu,33,fan.jpg,neutral_706.jpg,2,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,53,one,T,29
neu,9999,stackingrings01a.jpg,neutral_246.jpg,2,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,53,one,NT,30
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,53,one,None,31
neu,9999,binder03b.jpg,neutral_512.jpg,2,33,green,T_neu,TNT_scanner,no,57,9999,56,32,53,one,T,32
