Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,IMDF_scanner,560.jpg,neutral_148.jpg,1,9999,52,green,TBR_neu,IMDF_scanner,no,,82,9999,82,3,50,TBR,two,24
neu,IMDF_scanner,675.jpg,neutral_598.jpg,1,9999,56,red,TBF_neu,IMDF_scanner,no,,86,9999,86,3,50,TBF,two,25
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,26
neg,IMDF_scanner,38.jpg,6300.jpg,1,85,9999,green,TBR_neg,IMDF_scanner,no,,9999,55,55,2,50,TBR,two,27
neu,IMDF_scanner,159.jpg,neutral_370.jpg,1,47,9999,green,TBR_neu,IMDF_scanner,no,,47,9999,17,1,50,TBR,two,28
neu,IMDF_scanner,23.jpg,neutral_104.jpg,1,58,9999,red,TBF_neu,IMDF_scanner,no,,58,9999,28,1,50,TBF,two,29
neg,IMDF_scanner,809.jpg,People_058_h.jpg,1,9999,68,red,TBF_neg,IMDF_scanner,no,,9999,68,98,4,50,TBF,one,30
neg,IMDF_scanner,257.jpg,Objects_007_h.jpg,1,64,9999,green,TBR_neg,IMDF_scanner,no,,9999,34,34,2,50,TBR,one,31
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,32
neu,IMDF_scanner,668.jpg,neutral_194.jpg,1,9999,54,red,TBF_neu,IMDF_scanner,no,,84,9999,84,3,50,TBF,two,33
neg,IMDF_scanner,25.jpg,Animals_078_h.jpg,1,63,9999,red,TBF_neg,IMDF_scanner,no,,9999,33,33,2,50,TBF,one,34
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,1,9999,88,red,TBF_neg,IMDF_scanner,no,,9999,88,118,4,50,TBF,two,35
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,1,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,50,TBR,two,36
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,37
neg,IMDF_scanner,926.jpg,Animals_073_h.jpg,1,9999,87,green,TBR_neg,IMDF_scanner,no,,9999,87,117,4,50,TBR,two,38
neu,IMDF_scanner,102.jpg,neutral_003.jpg,1,32,9999,red,TBF_neu,IMDF_scanner,no,,32,9999,2,1,50,TBF,one,39
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,40
neu,IMDF_scanner,72.jpg,neutral_240.jpg,1,9999,58,red,TBF_neu,IMDF_scanner,no,,88,9999,88,3,50,TBF,two,41
neu,IMDF_scanner,151.jpg,neutral_132.jpg,1,44,9999,green,TBR_neu,IMDF_scanner,no,,44,9999,14,1,50,TBR,one,42
neg,IMDF_scanner,769.jpg,People_198_h.jpg,1,9999,64,red,TBF_neg,IMDF_scanner,no,,9999,64,94,4,50,TBF,one,43
neu,IMDF_scanner,166.jpg,neutral_422.jpg,1,49,9999,red,TBF_neu,IMDF_scanner,no,,49,9999,19,1,50,TBF,two,44
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,1,67,9999,red,TBF_neg,IMDF_scanner,no,,9999,37,37,2,50,TBF,one,45
neu,IMDF_scanner,181.jpg,neutral_060.jpg,1,52,9999,green,TBR_neu,IMDF_scanner,no,,52,9999,22,1,50,TBR,two,46
neu,IMDF_scanner,113.jpg,neutral_069.jpg,1,34,9999,red,TBF_neu,IMDF_scanner,no,,34,9999,4,1,50,TBF,one,47
neu,IMDF_scanner,51.jpg,neutral_538.jpg,1,9999,46,red,TBF_neu,IMDF_scanner,no,,76,9999,76,3,50,TBF,two,48
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,49
neg,IMDF_scanner,409.jpg,9630.jpg,1,90,9999,green,TBR_neg,IMDF_scanner,no,,9999,60,60,2,50,TBR,two,50
neu,IMDF_scanner,542.jpg,neutral_568.jpg,1,9999,48,red,TBF_neu,IMDF_scanner,no,,78,9999,78,3,50,TBF,two,51
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,52
neu,IMDF_scanner,196.jpg,neutral_067.jpg,1,54,9999,red,TBF_neu,IMDF_scanner,no,,54,9999,24,1,50,TBF,two,53
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,54
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,1,9999,75,red,TBF_neg,IMDF_scanner,no,,9999,75,105,4,50,TBF,one,55
neu,IMDF_scanner,476.jpg,neutral_456.jpg,1,9999,41,green,TBR_neu,IMDF_scanner,no,,71,9999,71,3,50,TBR,one,56
neu,IMDF_scanner,156.jpg,neutral_200.jpg,1,46,9999,green,TBR_neu,IMDF_scanner,no,,46,9999,16,1,50,TBR,two,57
neu,IMDF_scanner,184.jpg,neutral_063.jpg,1,53,9999,red,TBF_neu,IMDF_scanner,no,,53,9999,23,1,50,TBF,two,58
neg,IMDF_scanner,366.jpg,1930.jpg,1,81,9999,red,TBF_neg,IMDF_scanner,no,,9999,51,51,2,50,TBF,two,59
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,60
neu,IMDF_scanner,538.jpg,neutral_560.jpg,1,9999,47,green,TBR_neu,IMDF_scanner,no,,77,9999,77,3,50,TBR,two,61
neg,IMDF_scanner,32.jpg,Faces_172_h.jpg,1,76,9999,green,TBR_neg,IMDF_scanner,no,,9999,46,46,2,50,TBR,two,62
neg,IMDF_scanner,245.jpg,Animals_033_h.jpg,1,61,9999,red,TBF_neg,IMDF_scanner,no,,9999,31,31,2,50,TBF,one,63
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,1,72,9999,green,TBR_neg,IMDF_scanner,no,,9999,42,42,2,50,TBR,one,64
neu,IMDF_scanner,421.jpg,neutral_131.jpg,1,9999,32,green,TBR_neu,IMDF_scanner,no,,62,9999,62,3,50,TBR,one,65
neu,IMDF_scanner,130.jpg,neutral_504.jpg,1,39,9999,red,TBF_neu,IMDF_scanner,no,,39,9999,9,1,50,TBF,one,66
neu,IMDF_scanner,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,,69,9999,69,3,50,TBR,one,67
neg,IMDF_scanner,836.jpg,People_233_h.jpg,1,9999,70,red,TBF_neg,IMDF_scanner,no,,9999,70,100,4,50,TBF,one,68
neg,IMDF_scanner,4.jpg,Faces_274_h.jpg,1,88,9999,red,TBF_neg,IMDF_scanner,no,,9999,58,58,2,50,TBF,two,69
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,70
neg,IMDF_scanner,317.jpg,Faces_034_h.jpg,1,75,9999,red,TBF_neg,IMDF_scanner,no,,9999,45,45,2,50,TBF,one,71
neg,IMDF_scanner,920.jpg,9425.jpg,1,9999,86,red,TBF_neg,IMDF_scanner,no,,9999,86,116,4,50,TBF,two,72
neu,IMDF_scanner,50.jpg,neutral_531.jpg,1,9999,44,green,TBR_neu,IMDF_scanner,no,,74,9999,74,3,50,TBR,one,73
neu,IMDF_scanner,118.jpg,neutral_096.jpg,1,36,9999,green,TBR_neu,IMDF_scanner,no,,36,9999,6,1,50,TBR,one,74
neg,IMDF_scanner,82.jpg,People_217_h.jpg,1,9999,69,green,TBR_neg,IMDF_scanner,no,,9999,69,99,4,50,TBR,one,75
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,76
neg,IMDF_scanner,76.jpg,Landscapes_007_h.jpg,1,9999,63,red,TBF_neg,IMDF_scanner,no,,9999,63,93,4,50,TBF,one,77
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,green,FILLER,IMDF_scanner,yes,middle,9999,94,128,5,50,TBR,9999,78
neu,IMDF_scanner,950.jpg,neutral_261.jpg,,91,9999,red,FILLER,IMDF_scanner,yes,middle,91,9999,121,5,50,TBF,9999,79
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,red,FILLER,IMDF_scanner,yes,middle,93,9999,125,5,50,TBF,9999,80
neg,IMDF_scanner,981.jpg,People_133_h.jpg,,9999,93,green,FILLER,IMDF_scanner,yes,middle,9999,93,127,5,50,TBR,9999,81
neg,IMDF_scanner,900.jpg,6830.jpg,2,9999,83,red,TBF_neg,IMDF_scanner,no,,9999,83,113,4,50,TBF,two,82
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,83
neu,IMDF_scanner,106.jpg,neutral_057.jpg,2,33,9999,red,TBF_neu,IMDF_scanner,no,,33,9999,3,1,50,TBF,one,84
neg,IMDF_scanner,382.jpg,6312.jpg,2,86,9999,red,TBF_neg,IMDF_scanner,no,,9999,56,56,2,50,TBF,two,85
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,86
neu,IMDF_scanner,202.jpg,neutral_667.jpg,2,57,9999,green,TBR_neu,IMDF_scanner,no,,57,9999,27,1,50,TBR,two,87
neu,IMDF_scanner,55.jpg,neutral_620.jpg,2,9999,50,green,TBR_neu,IMDF_scanner,no,,80,9999,80,3,50,TBR,two,88
neg,IMDF_scanner,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,,9999,78,108,4,50,TBF,two,89
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,90
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,,9999,41,41,2,50,TBF,one,91
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,92
neg,IMDF_scanner,877.jpg,Faces_283_h.jpg,2,9999,76,green,TBR_neg,IMDF_scanner,no,,9999,76,106,4,50,TBR,two,93
neg,IMDF_scanner,316.jpg,Faces_019_h.jpg,2,74,9999,red,TBF_neg,IMDF_scanner,no,,9999,44,44,2,50,TBF,one,94
neu,IMDF_scanner,132.jpg,neutral_585.jpg,2,40,9999,green,TBR_neu,IMDF_scanner,no,,40,9999,10,1,50,TBR,one,95
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,96
neu,IMDF_scanner,544.jpg,neutral_014.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,,79,9999,79,3,50,TBR,two,97
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,98
neu,IMDF_scanner,121.jpg,neutral_394.jpg,2,37,9999,red,TBF_neu,IMDF_scanner,no,,37,9999,7,1,50,TBF,one,99
neu,IMDF_scanner,123.jpg,neutral_461.jpg,2,38,9999,red,TBF_neu,IMDF_scanner,no,,38,9999,8,1,50,TBF,one,100
neu,IMDF_scanner,145.jpg,neutral_125.jpg,2,43,9999,red,TBF_neu,IMDF_scanner,no,,43,9999,13,1,50,TBF,one,101
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,,9999,72,102,4,50,TBR,one,102
neu,IMDF_scanner,161.jpg,neutral_416.jpg,2,48,9999,red,TBF_neu,IMDF_scanner,no,,48,9999,18,1,50,TBF,two,103
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,2,77,9999,red,TBF_neg,IMDF_scanner,no,,9999,47,47,2,50,TBF,two,104
neu,IMDF_scanner,200.jpg,neutral_198.jpg,2,56,9999,green,TBR_neu,IMDF_scanner,no,,56,9999,26,1,50,TBR,two,105
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,,51,9999,21,1,50,TBR,two,106
neg,IMDF_scanner,313.jpg,People_226_h.jpg,2,73,9999,red,TBF_neg,IMDF_scanner,no,,9999,43,43,2,50,TBF,one,107
neg,IMDF_scanner,75.jpg,Animals_065_h.jpg,2,9999,62,red,TBF_neg,IMDF_scanner,no,,9999,62,92,4,50,TBF,one,108
neg,IMDF_scanner,305.jpg,People_223_h.jpg,2,70,9999,green,TBR_neg,IMDF_scanner,no,,9999,40,40,2,50,TBR,one,109
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,110
neg,IMDF_scanner,376.jpg,6211.jpg,2,84,9999,red,TBF_neg,IMDF_scanner,no,,9999,54,54,2,50,TBF,two,111
neu,IMDF_scanner,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,,72,9999,72,3,50,TBR,one,112
neg,IMDF_scanner,391.jpg,blood_034.jpg,2,87,9999,green,TBR_neg,IMDF_scanner,no,,9999,57,57,2,50,TBR,two,113
neg,IMDF_scanner,406.jpg,H044.bmp,2,89,9999,green,TBR_neg,IMDF_scanner,no,,9999,59,59,2,50,TBR,two,114
neu,IMDF_scanner,506.jpg,neutral_532.jpg,2,9999,45,red,TBF_neu,IMDF_scanner,no,,75,9999,75,3,50,TBF,one,115
neu,IMDF_scanner,674.jpg,neutral_196.jpg,2,9999,55,green,TBR_neu,IMDF_scanner,no,,85,9999,85,3,50,TBR,two,116
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,117
neg,IMDF_scanner,281.jpg,People_239_h.jpg,2,69,9999,green,TBR_neg,IMDF_scanner,no,,9999,39,39,2,50,TBR,one,118
neu,IMDF_scanner,453.jpg,neutral_588.jpg,2,9999,37,green,TBR_neu,IMDF_scanner,no,,67,9999,67,3,50,TBR,one,119
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,120
neu,IMDF_scanner,116.jpg,neutral_073.jpg,2,35,9999,red,TBF_neu,IMDF_scanner,no,,35,9999,5,1,50,TBF,one,121
neu,IMDF_scanner,731.jpg,neutral_244.jpg,2,9999,60,green,TBR_neu,IMDF_scanner,no,,90,9999,90,3,50,TBR,two,122
neu,IMDF_scanner,450.jpg,neutral_276.jpg,2,9999,36,red,TBF_neu,IMDF_scanner,no,,66,9999,66,3,50,TBF,one,123
neg,IMDF_scanner,86.jpg,Faces_007_h.jpg,2,9999,73,green,TBR_neg,IMDF_scanner,no,,9999,73,103,4,50,TBR,one,124
neu,IMDF_scanner,170.jpg,neutral_423.jpg,2,50,9999,red,TBF_neu,IMDF_scanner,no,,50,9999,20,1,50,TBF,two,125
neg,IMDF_scanner,267.jpg,Objects_011_h.jpg,2,65,9999,green,TBR_neg,IMDF_scanner,no,,9999,35,35,2,50,TBR,one,126
neg,IMDF_scanner,917.jpg,9424.jpg,2,9999,85,green,TBR_neg,IMDF_scanner,no,,9999,85,115,4,50,TBR,two,127
neu,IMDF_scanner,234.jpg,neutral_382.jpg,2,59,9999,green,TBR_neu,IMDF_scanner,no,,59,9999,29,1,50,TBR,two,128
neu,IMDF_scanner,152.jpg,neutral_171.jpg,2,45,9999,red,TBF_neu,IMDF_scanner,no,,45,9999,15,1,50,TBF,one,129
neg,IMDF_scanner,90.jpg,6555.jpg,2,9999,82,green,TBR_neg,IMDF_scanner,no,,9999,82,112,4,50,TBR,two,130
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,131
neg,IMDF_scanner,748.jpg,Animals_018_h.jpg,2,9999,61,red,TBF_neg,IMDF_scanner,no,,9999,61,91,4,50,TBF,one,132
neg,IMDF_scanner,947.jpg,Objects_001_h.jpg,2,9999,90,red,TBF_neg,IMDF_scanner,no,,9999,90,120,4,50,TBF,two,133
neu,IMDF_scanner,140.jpg,neutral_121.jpg,2,42,9999,red,TBF_neu,IMDF_scanner,no,,42,9999,12,1,50,TBF,one,134
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,135
neu,IMDF_scanner,460.jpg,neutral_591.jpg,2,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,50,TBF,one,136
neg,IMDF_scanner,332.jpg,Landscapes_025_h.jpg,2,78,9999,red,TBF_neg,IMDF_scanner,no,,9999,48,48,2,50,TBF,two,137
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,138
neg,IMDF_scanner,372.jpg,2692.jpg,2,82,9999,green,TBR_neg,IMDF_scanner,no,,9999,52,52,2,50,TBR,two,139
neu,IMDF_scanner,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,,87,9999,87,3,50,TBR,two,140
neu,IMDF_scanner,435.jpg,neutral_188.jpg,2,9999,33,green,TBR_neu,IMDF_scanner,no,,63,9999,63,3,50,TBR,one,141
neg,IMDF_scanner,897.jpg,People_147_h.jpg,2,9999,80,red,TBF_neg,IMDF_scanner,no,,9999,80,110,4,50,TBF,two,142
neg,IMDF_scanner,353.jpg,Objects_145_h.jpg,2,79,9999,green,TBR_neg,IMDF_scanner,no,,9999,49,49,2,50,TBR,two,143
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,144
neg,IMDF_scanner,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,,9999,81,111,4,50,TBF,two,145
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,146
neu,IMDF_scanner,553.jpg,neutral_145.jpg,2,9999,51,red,TBF_neu,IMDF_scanner,no,,81,9999,81,3,50,TBF,two,147
neu,IMDF_scanner,6.jpg,neutral_193.jpg,2,9999,53,green,TBR_neu,IMDF_scanner,no,,83,9999,83,3,50,TBR,two,148
neu,IMDF_scanner,45.jpg,neutral_270.jpg,2,9999,35,red,TBF_neu,IMDF_scanner,no,,65,9999,65,3,50,TBF,one,149
neg,IMDF_scanner,373.jpg,6210.jpg,2,83,9999,green,TBR_neg,IMDF_scanner,no,,9999,53,53,2,50,TBR,two,150
neg,IMDF_scanner,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,,9999,79,109,4,50,TBR,two,151
neg,IMDF_scanner,845.jpg,Animals_013_h.jpg,2,9999,71,green,TBR_neg,IMDF_scanner,no,,9999,71,101,4,50,TBR,one,152
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,50,None,,153
neu,IMDF_scanner,47.jpg,neutral_671.jpg,2,9999,40,green,TBR_neu,IMDF_scanner,no,,70,9999,70,3,50,TBR,one,154
neu,IMDF_scanner,41.jpg,neutral_130.jpg,2,9999,31,red,TBF_neu,IMDF_scanner,no,,61,9999,61,3,50,TBF,one,155
neg,IMDF_scanner,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,,9999,32,32,2,50,TBF,one,156
neg,IMDF_scanner,953.jpg,1050.jpg,,93,9999,green,FILLER,IMDF_scanner,yes,last,9999,91,123,5,50,TBR,9999,157
neu,IMDF_scanner,952.jpg,neutral_673.jpg,,92,9999,red,FILLER,IMDF_scanner,yes,last,92,9999,122,5,50,TBF,9999,158
