Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,884.jpg,Landscapes_002_h.jpg,1,9999,77,red,TBF_neg,IMDF_scanner,no,9999,77,107,4,29,TBF,two,33
neg,897.jpg,People_147_h.jpg,1,9999,80,red,TBF_neg,IMDF_scanner,no,9999,80,110,4,29,TBF,two,34
neu,102.jpg,neutral_003.jpg,1,32,9999,green,TBR_neu,IMDF_scanner,no,32,9999,2,1,29,TBR,one,35
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,36
neg,920.jpg,9425.jpg,1,9999,86,red,TBF_neg,IMDF_scanner,no,9999,86,116,4,29,TBF,two,37
neg,245.jpg,Animals_033_h.jpg,1,61,9999,green,TBR_neg,IMDF_scanner,no,9999,31,31,2,29,TBR,one,38
neu,10.jpg,neutral_001.jpg,1,31,9999,red,TBF_neu,IMDF_scanner,no,31,9999,1,1,29,TBF,one,39
neu,20.jpg,neutral_223.jpg,1,55,9999,green,TBR_neu,IMDF_scanner,no,55,9999,25,1,29,TBR,two,40
neu,675.jpg,neutral_598.jpg,1,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,29,TBR,two,41
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,42
neu,453.jpg,neutral_588.jpg,1,9999,37,red,TBF_neu,IMDF_scanner,no,67,9999,67,3,29,TBF,one,43
neg,391.jpg,blood_034.jpg,1,87,9999,red,TBF_neg,IMDF_scanner,no,9999,57,57,2,29,TBF,two,44
neu,6.jpg,neutral_193.jpg,1,9999,53,green,TBR_neu,IMDF_scanner,no,83,9999,83,3,29,TBR,two,45
neg,845.jpg,Animals_013_h.jpg,1,9999,71,green,TBR_neg,IMDF_scanner,no,9999,71,101,4,29,TBR,one,46
neg,947.jpg,Objects_001_h.jpg,1,9999,90,red,TBF_neg,IMDF_scanner,no,9999,90,120,4,29,TBF,two,47
neu,542.jpg,neutral_568.jpg,1,9999,48,red,TBF_neu,IMDF_scanner,no,78,9999,78,3,29,TBF,two,48
neu,674.jpg,neutral_196.jpg,1,9999,55,red,TBF_neu,IMDF_scanner,no,85,9999,85,3,29,TBF,two,49
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,50
neg,9.jpg,6370.jpg,1,9999,81,green,TBR_neg,IMDF_scanner,no,9999,81,111,4,29,TBR,two,51
neg,900.jpg,6830.jpg,1,9999,83,green,TBR_neg,IMDF_scanner,no,9999,83,113,4,29,TBR,two,52
neu,123.jpg,neutral_461.jpg,1,38,9999,red,TBF_neu,IMDF_scanner,no,38,9999,8,1,29,TBF,one,53
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,54
neg,836.jpg,People_233_h.jpg,1,9999,70,red,TBF_neg,IMDF_scanner,no,9999,70,100,4,29,TBF,one,55
neu,23.jpg,neutral_104.jpg,1,58,9999,red,TBF_neu,IMDF_scanner,no,58,9999,28,1,29,TBF,two,56
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,57
neg,87.jpg,Faces_028_h.jpg,1,9999,74,red,TBF_neg,IMDF_scanner,no,9999,74,104,4,29,TBF,one,58
neg,76.jpg,Landscapes_007_h.jpg,1,9999,63,red,TBF_neg,IMDF_scanner,no,9999,63,93,4,29,TBF,one,59
neu,460.jpg,neutral_591.jpg,1,9999,38,green,TBR_neu,IMDF_scanner,no,68,9999,68,3,29,TBR,one,60
neu,24.jpg,neutral_224.jpg,1,60,9999,red,TBF_neu,IMDF_scanner,no,60,9999,30,1,29,TBF,two,61
neu,446.jpg,neutral_201.jpg,1,9999,34,red,TBF_neu,IMDF_scanner,no,64,9999,64,3,29,TBF,one,62
neg,406.jpg,H044.bmp,1,89,9999,green,TBR_neg,IMDF_scanner,no,9999,59,59,2,29,TBR,two,63
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,64
neu,714.jpg,neutral_236.jpg,1,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,29,TBR,two,65
neg,75.jpg,Animals_065_h.jpg,1,9999,62,green,TBR_neg,IMDF_scanner,no,9999,62,92,4,29,TBR,one,66
neg,942.jpg,H123.bmp,1,9999,89,green,TBR_neg,IMDF_scanner,no,9999,89,119,4,29,TBR,two,67
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,68
neu,50.jpg,neutral_531.jpg,1,9999,44,red,TBF_neu,IMDF_scanner,no,74,9999,74,3,29,TBF,one,69
neg,779.jpg,Objects_022_h.jpg,1,9999,65,red,TBF_neg,IMDF_scanner,no,9999,65,95,4,29,TBF,one,70
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,71
neu,544.jpg,neutral_614.jpg,1,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,29,TBR,two,72
neg,82.jpg,People_217_h.jpg,1,9999,69,green,TBR_neg,IMDF_scanner,no,9999,69,99,4,29,TBR,one,73
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,74
neu,196.jpg,neutral_067.jpg,1,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,29,TBF,two,75
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,76
neu,173.jpg,neutral_290.jpg,1,51,9999,green,TBR_neu,IMDF_scanner,no,51,9999,21,1,29,TBR,two,77
neg,954.jpg,People_143_h.jpg,,94,9999,green,TBRnegFILLER,IMDF_scanner,yes,9999,92,124,5,29,TBR,9999,78
neu,952.jpg,neutral_673.jpg,,92,9999,red,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,29,TBF,9999,79
neg,981.jpg,People_133_h.jpg,,9999,93,green,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,29,TBR,9999,80
neu,957.jpg,neutral_695.jpg,,9999,91,red,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,29,TBF,9999,81
neu,151.jpg,neutral_132.jpg,2,44,9999,red,TBF_neu,IMDF_scanner,no,44,9999,14,1,29,TBF,one,82
neu,113.jpg,neutral_069.jpg,2,34,9999,red,TBF_neu,IMDF_scanner,no,34,9999,4,1,29,TBF,one,83
neg,268.jpg,Objects_088_h.jpg,2,66,9999,red,TBF_neg,IMDF_scanner,no,9999,36,36,2,29,TBF,one,84
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,85
neg,376.jpg,6211.jpg,2,84,9999,green,TBR_neg,IMDF_scanner,no,9999,54,54,2,29,TBR,two,86
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,87
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,29,TBR,two,88
neg,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,9999,58,58,2,29,TBR,two,89
neg,361.jpg,People_210_h.jpg,2,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,29,TBF,two,90
neu,200.jpg,neutral_198.jpg,2,56,9999,green,TBR_neu,IMDF_scanner,no,56,9999,26,1,29,TBR,two,91
neu,421.jpg,neutral_131.jpg,2,9999,32,red,TBF_neu,IMDF_scanner,no,62,9999,62,3,29,TBF,one,92
neu,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,77,9999,77,3,29,TBR,two,93
neg,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,9999,75,105,4,29,TBR,one,94
neg,932.jpg,Faces_272_h.jpg,2,9999,88,green,TBR_neg,IMDF_scanner,no,9999,88,118,4,29,TBR,two,95
neu,145.jpg,neutral_125.jpg,2,43,9999,red,TBF_neu,IMDF_scanner,no,43,9999,13,1,29,TBF,one,96
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,97
neu,121.jpg,neutral_394.jpg,2,37,9999,red,TBF_neu,IMDF_scanner,no,37,9999,7,1,29,TBF,one,98
neu,560.jpg,neutral_148.jpg,2,9999,52,green,TBR_neu,IMDF_scanner,no,82,9999,82,3,29,TBR,two,99
neu,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,29,TBF,one,100
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,101
neg,769.jpg,People_198_h.jpg,2,9999,64,red,TBF_neg,IMDF_scanner,no,9999,64,94,4,29,TBF,one,102
neg,321.jpg,Faces_302_h.jpg,2,77,9999,green,TBR_neg,IMDF_scanner,no,9999,47,47,2,29,TBR,two,103
neg,313.jpg,People_226_h.jpg,2,73,9999,red,TBF_neg,IMDF_scanner,no,9999,43,43,2,29,TBF,one,104
neu,138.jpg,neutral_119.jpg,2,41,9999,red,TBF_neu,IMDF_scanner,no,41,9999,11,1,29,TBF,one,105
neu,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,72,9999,72,3,29,TBR,one,106
neu,49.jpg,neutral_499.jpg,2,9999,43,red,TBF_neu,IMDF_scanner,no,73,9999,73,3,29,TBF,one,107
neg,312.jpg,Animals_025_h.jpg,2,72,9999,green,TBR_neg,IMDF_scanner,no,9999,42,42,2,29,TBR,one,108
neg,38.jpg,6300.jpg,2,85,9999,red,TBF_neg,IMDF_scanner,no,9999,55,55,2,29,TBF,two,109
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,green,TBR_neg,IMDF_scanner,no,9999,48,48,2,29,TBR,two,110
neu,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,47,9999,17,1,29,TBR,two,111
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,112
neu,731.jpg,neutral_244.jpg,2,9999,60,red,TBF_neu,IMDF_scanner,no,90,9999,90,3,29,TBF,two,113
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,114
neu,476.jpg,neutral_456.jpg,2,9999,41,green,TBR_neu,IMDF_scanner,no,71,9999,71,3,29,TBR,one,115
neg,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,9999,37,37,2,29,TBR,one,116
neu,140.jpg,neutral_121.jpg,2,42,9999,green,TBR_neu,IMDF_scanner,no,42,9999,12,1,29,TBR,one,117
neg,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,9999,38,38,2,29,TBF,one,118
neu,166.jpg,neutral_422.jpg,2,49,9999,red,TBF_neu,IMDF_scanner,no,49,9999,19,1,29,TBF,two,119
neg,32.jpg,Faces_172_h.jpg,2,76,9999,red,TBF_neg,IMDF_scanner,no,9999,46,46,2,29,TBF,two,120
neg,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,29,TBR,one,121
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,122
neu,668.jpg,neutral_194.jpg,2,9999,54,red,TBF_neu,IMDF_scanner,no,84,9999,84,3,29,TBF,two,123
neu,435.jpg,neutral_188.jpg,2,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,29,TBF,one,124
neu,184.jpg,neutral_063.jpg,2,53,9999,green,TBR_neu,IMDF_scanner,no,53,9999,23,1,29,TBR,two,125
neg,267.jpg,Objects_011_h.jpg,2,65,9999,red,TBF_neg,IMDF_scanner,no,9999,35,35,2,29,TBF,one,126
neg,353.jpg,Objects_145_h.jpg,2,79,9999,red,TBF_neg,IMDF_scanner,no,9999,49,49,2,29,TBF,two,127
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,128
neg,877.jpg,Faces_283_h.jpg,2,9999,76,red,TBF_neg,IMDF_scanner,no,9999,76,106,4,29,TBF,two,129
neu,51.jpg,neutral_538.jpg,2,9999,46,red,TBF_neu,IMDF_scanner,no,76,9999,76,3,29,TBF,two,130
neu,234.jpg,neutral_382.jpg,2,59,9999,red,TBF_neu,IMDF_scanner,no,59,9999,29,1,29,TBF,two,131
neu,41.jpg,neutral_130.jpg,2,9999,31,green,TBR_neu,IMDF_scanner,no,61,9999,61,3,29,TBR,one,132
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,133
neu,202.jpg,neutral_667.jpg,2,57,9999,green,TBR_neu,IMDF_scanner,no,57,9999,27,1,29,TBR,two,134
neg,409.jpg,9630.jpg,2,90,9999,green,TBR_neg,IMDF_scanner,no,9999,60,60,2,29,TBR,two,135
neu,106.jpg,neutral_057.jpg,2,33,9999,green,TBR_neu,IMDF_scanner,no,33,9999,3,1,29,TBR,one,136
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,137
neg,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,9999,41,41,2,29,TBF,one,138
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,139
neg,382.jpg,6312.jpg,2,86,9999,green,TBR_neg,IMDF_scanner,no,9999,56,56,2,29,TBR,two,140
neu,72.jpg,neutral_240.jpg,2,9999,58,green,TBR_neu,IMDF_scanner,no,88,9999,88,3,29,TBR,two,141
neu,45.jpg,neutral_270.jpg,2,9999,35,green,TBR_neu,IMDF_scanner,no,65,9999,65,3,29,TBR,one,142
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,143
neg,90.jpg,6555.jpg,2,9999,82,green,TBR_neg,IMDF_scanner,no,9999,82,112,4,29,TBR,two,144
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,145
neg,257.jpg,Objects_007_h.jpg,2,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,29,TBR,one,146
neu,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,89,9999,89,3,29,TBR,two,147
neg,317.jpg,Faces_034_h.jpg,2,75,9999,red,TBF_neg,IMDF_scanner,no,9999,45,45,2,29,TBF,one,148
neg,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,9999,32,32,2,29,TBF,one,149
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,150
neu,161.jpg,neutral_416.jpg,2,48,9999,green,TBR_neu,IMDF_scanner,no,48,9999,18,1,29,TBR,two,151
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,29,None,,152
neu,156.jpg,neutral_200.jpg,2,46,9999,red,TBF_neu,IMDF_scanner,no,46,9999,16,1,29,TBF,two,153
neg,926.jpg,Animals_073_h.jpg,2,9999,87,red,TBF_neg,IMDF_scanner,no,9999,87,117,4,29,TBF,two,154
neg,373.jpg,6210.jpg,2,83,9999,green,TBR_neg,IMDF_scanner,no,9999,53,53,2,29,TBR,two,155
neg,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,29,TBF,two,156
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,29,TBR,9999,157
neu,975.jpg,neutral_707.jpg,,9999,92,red,TBFneuFILLER,IMDF_scanner,yes,94,9999,126,5,29,TBF,9999,158
