Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,IMDF_scanner,446.jpg,neutral_201.jpg,1,9999,34,green,TBR_neu,IMDF_scanner,no,,64,9999,64,3,65,TBR,one,44
neu,IMDF_scanner,450.jpg,neutral_276.jpg,1,9999,36,red,TBF_neu,IMDF_scanner,no,,66,9999,66,3,65,TBF,one,45
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,46
neu,IMDF_scanner,145.jpg,neutral_125.jpg,1,43,9999,red,TBF_neu,IMDF_scanner,no,,43,9999,13,1,65,TBF,one,47
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,48
neg,IMDF_scanner,245.jpg,Animals_033_h.jpg,1,61,9999,red,TBF_neg,IMDF_scanner,no,,9999,31,31,2,65,TBF,one,49
neu,IMDF_scanner,542.jpg,neutral_568.jpg,1,9999,48,red,TBF_neu,IMDF_scanner,no,,78,9999,78,3,65,TBF,two,50
neu,IMDF_scanner,453.jpg,neutral_588.jpg,1,9999,37,green,TBR_neu,IMDF_scanner,no,,67,9999,67,3,65,TBR,one,51
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,52
neg,IMDF_scanner,281.jpg,People_239_h.jpg,1,69,9999,red,TBF_neg,IMDF_scanner,no,,9999,39,39,2,65,TBF,one,53
neg,IMDF_scanner,942.jpg,H123.bmp,1,9999,89,red,TBF_neg,IMDF_scanner,no,,9999,89,119,4,65,TBF,two,54
neu,IMDF_scanner,121.jpg,neutral_394.jpg,1,37,9999,red,TBF_neu,IMDF_scanner,no,,37,9999,7,1,65,TBF,one,55
neu,IMDF_scanner,166.jpg,neutral_422.jpg,1,49,9999,green,TBR_neu,IMDF_scanner,no,,49,9999,19,1,65,TBR,two,56
neg,IMDF_scanner,809.jpg,People_058_h.jpg,1,9999,68,green,TBR_neg,IMDF_scanner,no,,9999,68,98,4,65,TBR,one,57
neu,IMDF_scanner,24.jpg,neutral_224.jpg,1,60,9999,green,TBR_neu,IMDF_scanner,no,,60,9999,30,1,65,TBR,two,58
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,1,77,9999,red,TBF_neg,IMDF_scanner,no,,9999,47,47,2,65,TBF,two,59
neg,IMDF_scanner,313.jpg,People_226_h.jpg,1,73,9999,red,TBF_neg,IMDF_scanner,no,,9999,43,43,2,65,TBF,one,60
neu,IMDF_scanner,234.jpg,neutral_382.jpg,1,59,9999,red,TBF_neu,IMDF_scanner,no,,59,9999,29,1,65,TBF,two,61
neg,IMDF_scanner,748.jpg,Animals_018_h.jpg,1,9999,61,green,TBR_neg,IMDF_scanner,no,,9999,61,91,4,65,TBR,one,62
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,63
neu,IMDF_scanner,102.jpg,neutral_003.jpg,1,32,9999,green,TBR_neu,IMDF_scanner,no,,32,9999,2,1,65,TBR,one,64
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,65
neg,IMDF_scanner,926.jpg,Animals_073_h.jpg,1,9999,87,green,TBR_neg,IMDF_scanner,no,,9999,87,117,4,65,TBR,two,66
neg,IMDF_scanner,900.jpg,6830.jpg,1,9999,83,red,TBF_neg,IMDF_scanner,no,,9999,83,113,4,65,TBF,two,67
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,68
neu,IMDF_scanner,23.jpg,neutral_104.jpg,1,58,9999,green,TBR_neu,IMDF_scanner,no,,58,9999,28,1,65,TBR,two,69
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,70
neg,IMDF_scanner,332.jpg,Landscapes_025_h.jpg,1,78,9999,red,TBF_neg,IMDF_scanner,no,,9999,48,48,2,65,TBF,two,71
neu,IMDF_scanner,476.jpg,neutral_456.jpg,1,9999,41,green,TBR_neu,IMDF_scanner,no,,71,9999,71,3,65,TBR,one,72
neu,IMDF_scanner,460.jpg,neutral_591.jpg,1,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,65,TBF,one,73
neu,IMDF_scanner,47.jpg,neutral_671.jpg,1,9999,40,green,TBR_neu,IMDF_scanner,no,,70,9999,70,3,65,TBR,one,74
neg,IMDF_scanner,79.jpg,Objects_109_h.jpg,1,9999,66,red,TBF_neg,IMDF_scanner,no,,9999,66,96,4,65,TBF,one,75
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,76
neu,IMDF_scanner,724.jpg,neutral_242.jpg,1,9999,59,red,TBF_neu,IMDF_scanner,no,,89,9999,89,3,65,TBF,two,77
neg,IMDF_scanner,981.jpg,People_133_h.jpg,,9999,93,red,FILLER,IMDF_scanner,yes,middle,9999,93,127,5,65,TBF,9999,78
neu,IMDF_scanner,975.jpg,neutral_707.jpg,,9999,92,red,FILLER,IMDF_scanner,yes,middle,94,9999,126,5,65,TBF,9999,79
neg,IMDF_scanner,954.jpg,People_143_h.jpg,,94,9999,green,FILLER,IMDF_scanner,yes,middle,9999,92,124,5,65,TBR,9999,80
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,green,FILLER,IMDF_scanner,yes,middle,93,9999,125,5,65,TBR,9999,81
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,2,9999,88,red,TBF_neg,IMDF_scanner,no,,9999,88,118,4,65,TBF,two,82
neg,IMDF_scanner,836.jpg,People_233_h.jpg,2,9999,70,red,TBF_neg,IMDF_scanner,no,,9999,70,100,4,65,TBF,one,83
neu,IMDF_scanner,118.jpg,neutral_096.jpg,2,36,9999,green,TBR_neu,IMDF_scanner,no,,36,9999,6,1,65,TBR,one,84
neg,IMDF_scanner,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,,9999,32,32,2,65,TBF,one,85
neg,IMDF_scanner,376.jpg,6211.jpg,2,84,9999,green,TBR_neg,IMDF_scanner,no,,9999,54,54,2,65,TBR,two,86
neu,IMDF_scanner,55.jpg,neutral_620.jpg,2,9999,50,red,TBF_neu,IMDF_scanner,no,,80,9999,80,3,65,TBF,two,87
neu,IMDF_scanner,10.jpg,neutral_001.jpg,2,31,9999,red,TBF_neu,IMDF_scanner,no,,31,9999,1,1,65,TBF,one,88
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,89
neu,IMDF_scanner,51.jpg,neutral_538.jpg,2,9999,46,red,TBF_neu,IMDF_scanner,no,,76,9999,76,3,65,TBF,two,90
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,91
neg,IMDF_scanner,75.jpg,Animals_065_h.jpg,2,9999,62,red,TBF_neg,IMDF_scanner,no,,9999,62,92,4,65,TBF,one,92
neu,IMDF_scanner,72.jpg,neutral_240.jpg,2,9999,58,green,TBR_neu,IMDF_scanner,no,,88,9999,88,3,65,TBR,two,93
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,94
neg,IMDF_scanner,920.jpg,9425.jpg,2,9999,86,green,TBR_neg,IMDF_scanner,no,,9999,86,116,4,65,TBR,two,95
neg,IMDF_scanner,769.jpg,People_198_h.jpg,2,9999,64,red,TBF_neg,IMDF_scanner,no,,9999,64,94,4,65,TBF,one,96
neu,IMDF_scanner,151.jpg,neutral_132.jpg,2,44,9999,red,TBF_neu,IMDF_scanner,no,,44,9999,14,1,65,TBF,one,97
neu,IMDF_scanner,181.jpg,neutral_060.jpg,2,52,9999,green,TBR_neu,IMDF_scanner,no,,52,9999,22,1,65,TBR,two,98
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,99
neu,IMDF_scanner,553.jpg,neutral_145.jpg,2,9999,51,green,TBR_neu,IMDF_scanner,no,,81,9999,81,3,65,TBR,two,100
neu,IMDF_scanner,668.jpg,neutral_194.jpg,2,9999,54,red,TBF_neu,IMDF_scanner,no,,84,9999,84,3,65,TBF,two,101
neg,IMDF_scanner,87.jpg,Faces_028_h.jpg,2,9999,74,green,TBR_neg,IMDF_scanner,no,,9999,74,104,4,65,TBR,one,102
neg,IMDF_scanner,257.jpg,Objects_007_h.jpg,2,64,9999,red,TBF_neg,IMDF_scanner,no,,9999,34,34,2,65,TBF,one,103
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,104
neg,IMDF_scanner,76.jpg,Landscapes_007_h.jpg,2,9999,63,green,TBR_neg,IMDF_scanner,no,,9999,63,93,4,65,TBR,one,105
neu,IMDF_scanner,435.jpg,neutral_188.jpg,2,9999,33,red,TBF_neu,IMDF_scanner,no,,63,9999,63,3,65,TBF,one,106
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,2,72,9999,red,TBF_neg,IMDF_scanner,no,,9999,42,42,2,65,TBF,one,107
neg,IMDF_scanner,382.jpg,6312.jpg,2,86,9999,green,TBR_neg,IMDF_scanner,no,,9999,56,56,2,65,TBR,two,108
neg,IMDF_scanner,32.jpg,Faces_172_h.jpg,2,76,9999,red,TBF_neg,IMDF_scanner,no,,9999,46,46,2,65,TBF,two,109
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,110
neu,IMDF_scanner,123.jpg,neutral_461.jpg,2,38,9999,red,TBF_neu,IMDF_scanner,no,,38,9999,8,1,65,TBF,one,111
neg,IMDF_scanner,895.jpg,Objects_003_h.jpg,2,9999,78,green,TBR_neg,IMDF_scanner,no,,9999,78,108,4,65,TBR,two,112
neg,IMDF_scanner,897.jpg,People_147_h.jpg,2,9999,80,red,TBF_neg,IMDF_scanner,no,,9999,80,110,4,65,TBF,two,113
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,65,TBR,two,114
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,115
neu,IMDF_scanner,113.jpg,neutral_069.jpg,2,34,9999,green,TBR_neu,IMDF_scanner,no,,34,9999,4,1,65,TBR,one,116
neu,IMDF_scanner,49.jpg,neutral_499.jpg,2,9999,43,green,TBR_neu,IMDF_scanner,no,,73,9999,73,3,65,TBR,one,117
neu,IMDF_scanner,714.jpg,neutral_236.jpg,2,9999,57,red,TBF_neu,IMDF_scanner,no,,87,9999,87,3,65,TBF,two,118
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,119
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,red,TBF_neu,IMDF_scanner,no,,51,9999,21,1,65,TBF,two,120
neu,IMDF_scanner,159.jpg,neutral_370.jpg,2,47,9999,red,TBF_neu,IMDF_scanner,no,,47,9999,17,1,65,TBF,two,121
neg,IMDF_scanner,90.jpg,6555.jpg,2,9999,82,green,TBR_neg,IMDF_scanner,no,,9999,82,112,4,65,TBR,two,122
neu,IMDF_scanner,544.jpg,neutral_014.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,,79,9999,79,3,65,TBR,two,123
neu,IMDF_scanner,140.jpg,neutral_121.jpg,2,42,9999,red,TBF_neu,IMDF_scanner,no,,42,9999,12,1,65,TBF,one,124
neu,IMDF_scanner,130.jpg,neutral_504.jpg,2,39,9999,green,TBR_neu,IMDF_scanner,no,,39,9999,9,1,65,TBR,one,125
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,,9999,72,102,4,65,TBR,one,126
neu,IMDF_scanner,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,,77,9999,77,3,65,TBR,two,127
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,,9999,41,41,2,65,TBF,one,128
neg,IMDF_scanner,4.jpg,Faces_274_h.jpg,2,88,9999,red,TBF_neg,IMDF_scanner,no,,9999,58,58,2,65,TBF,two,129
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,2,9999,75,red,TBF_neg,IMDF_scanner,no,,9999,75,105,4,65,TBF,one,130
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,131
neu,IMDF_scanner,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,,72,9999,72,3,65,TBR,one,132
neu,IMDF_scanner,170.jpg,neutral_423.jpg,2,50,9999,green,TBR_neu,IMDF_scanner,no,,50,9999,20,1,65,TBR,two,133
neu,IMDF_scanner,461.jpg,neutral_638.jpg,2,9999,39,green,TBR_neu,IMDF_scanner,no,,69,9999,69,3,65,TBR,one,134
neg,IMDF_scanner,917.jpg,9424.jpg,2,9999,85,red,TBF_neg,IMDF_scanner,no,,9999,85,115,4,65,TBF,two,135
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,136
neg,IMDF_scanner,316.jpg,Faces_019_h.jpg,2,74,9999,red,TBF_neg,IMDF_scanner,no,,9999,44,44,2,65,TBF,one,137
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,138
neg,IMDF_scanner,38.jpg,6300.jpg,2,85,9999,green,TBR_neg,IMDF_scanner,no,,9999,55,55,2,65,TBR,two,139
neu,IMDF_scanner,674.jpg,neutral_196.jpg,2,9999,55,green,TBR_neu,IMDF_scanner,no,,85,9999,85,3,65,TBR,two,140
neg,IMDF_scanner,86.jpg,Faces_007_h.jpg,2,9999,73,green,TBR_neg,IMDF_scanner,no,,9999,73,103,4,65,TBR,one,141
neu,IMDF_scanner,731.jpg,neutral_244.jpg,2,9999,60,red,TBF_neu,IMDF_scanner,no,,90,9999,90,3,65,TBF,two,142
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,143
neu,IMDF_scanner,202.jpg,neutral_667.jpg,2,57,9999,red,TBF_neu,IMDF_scanner,no,,57,9999,27,1,65,TBF,two,144
neg,IMDF_scanner,372.jpg,2692.jpg,2,82,9999,green,TBR_neg,IMDF_scanner,no,,9999,52,52,2,65,TBR,two,145
neu,IMDF_scanner,421.jpg,neutral_131.jpg,2,9999,32,green,TBR_neu,IMDF_scanner,no,,62,9999,62,3,65,TBR,one,146
neu,IMDF_scanner,156.jpg,neutral_200.jpg,2,46,9999,green,TBR_neu,IMDF_scanner,no,,46,9999,16,1,65,TBR,two,147
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,148
neg,IMDF_scanner,9.jpg,6370.jpg,2,9999,81,green,TBR_neg,IMDF_scanner,no,,9999,81,111,4,65,TBR,two,149
neg,IMDF_scanner,280.jpg,Objects_206_h.jpg,2,68,9999,green,TBR_neg,IMDF_scanner,no,,9999,38,38,2,65,TBR,one,150
neg,IMDF_scanner,391.jpg,blood_034.jpg,2,87,9999,red,TBF_neg,IMDF_scanner,no,,9999,57,57,2,65,TBF,two,151
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,152
neu,IMDF_scanner,184.jpg,neutral_063.jpg,2,53,9999,red,TBF_neu,IMDF_scanner,no,,53,9999,23,1,65,TBF,two,153
neu,IMDF_scanner,506.jpg,neutral_532.jpg,2,9999,45,red,TBF_neu,IMDF_scanner,no,,75,9999,75,3,65,TBF,one,154
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,65,None,,155
neg,IMDF_scanner,305.jpg,People_223_h.jpg,2,70,9999,green,TBR_neg,IMDF_scanner,no,,9999,40,40,2,65,TBR,one,156
neg,IMDF_scanner,953.jpg,1050.jpg,,93,9999,red,FILLER,IMDF_scanner,yes,last,9999,91,123,5,65,TBF,9999,157
neu,IMDF_scanner,952.jpg,neutral_673.jpg,,92,9999,green,FILLER,IMDF_scanner,yes,last,92,9999,122,5,65,TBR,9999,158
