Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,307.jpg,Animals_001_h.jpg,1,71,9999,red,TBF_neg,IMDF_scanner,no,9999,41,41,2,22,TBF,one,46
neu,200.jpg,neutral_198.jpg,1,56,9999,green,TBR_neu,IMDF_scanner,no,56,9999,26,1,22,TBR,two,47
neg,305.jpg,People_223_h.jpg,1,70,9999,green,TBR_neg,IMDF_scanner,no,9999,40,40,2,22,TBR,one,48
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,49
neu,542.jpg,neutral_568.jpg,1,9999,48,red,TBF_neu,IMDF_scanner,no,78,9999,78,3,22,TBF,two,50
neg,920.jpg,9425.jpg,1,9999,86,green,TBR_neg,IMDF_scanner,no,9999,86,116,4,22,TBR,two,51
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,52
neu,72.jpg,neutral_240.jpg,1,9999,58,green,TBR_neu,IMDF_scanner,no,88,9999,88,3,22,TBR,two,53
neg,86.jpg,Faces_007_h.jpg,1,9999,73,red,TBF_neg,IMDF_scanner,no,9999,73,103,4,22,TBF,one,54
neu,234.jpg,neutral_382.jpg,1,59,9999,green,TBR_neu,IMDF_scanner,no,59,9999,29,1,22,TBR,two,55
neu,159.jpg,neutral_370.jpg,1,47,9999,red,TBF_neu,IMDF_scanner,no,47,9999,17,1,22,TBF,two,56
neg,372.jpg,2692.jpg,1,82,9999,red,TBF_neg,IMDF_scanner,no,9999,52,52,2,22,TBF,two,57
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,58
neg,406.jpg,H044.bmp,1,89,9999,green,TBR_neg,IMDF_scanner,no,9999,59,59,2,22,TBR,two,59
neu,196.jpg,neutral_067.jpg,1,54,9999,green,TBR_neu,IMDF_scanner,no,54,9999,24,1,22,TBR,two,60
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,61
neg,942.jpg,H123.bmp,1,9999,89,green,TBR_neg,IMDF_scanner,no,9999,89,119,4,22,TBR,two,62
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,63
neg,900.jpg,6830.jpg,1,9999,83,green,TBR_neg,IMDF_scanner,no,9999,83,113,4,22,TBR,two,64
neu,166.jpg,neutral_422.jpg,1,49,9999,red,TBF_neu,IMDF_scanner,no,49,9999,19,1,22,TBF,two,65
neu,145.jpg,neutral_125.jpg,1,43,9999,green,TBR_neu,IMDF_scanner,no,43,9999,13,1,22,TBR,one,66
neg,932.jpg,Faces_272_h.jpg,1,9999,88,red,TBF_neg,IMDF_scanner,no,9999,88,118,4,22,TBF,two,67
neu,731.jpg,neutral_244.jpg,1,9999,60,red,TBF_neu,IMDF_scanner,no,90,9999,90,3,22,TBF,two,68
neg,75.jpg,Animals_065_h.jpg,1,9999,62,green,TBR_neg,IMDF_scanner,no,9999,62,92,4,22,TBR,one,69
neg,870.jpg,Faces_041_h.jpg,1,9999,75,green,TBR_neg,IMDF_scanner,no,9999,75,105,4,22,TBR,one,70
neu,102.jpg,neutral_003.jpg,1,32,9999,red,TBF_neu,IMDF_scanner,no,32,9999,2,1,22,TBF,one,71
neg,409.jpg,9630.jpg,1,90,9999,red,TBF_neg,IMDF_scanner,no,9999,60,60,2,22,TBF,two,72
neu,506.jpg,neutral_532.jpg,1,9999,45,green,TBR_neu,IMDF_scanner,no,75,9999,75,3,22,TBR,one,73
neg,267.jpg,Objects_011_h.jpg,1,65,9999,green,TBR_neg,IMDF_scanner,no,9999,35,35,2,22,TBR,one,74
neg,366.jpg,1930.jpg,1,81,9999,red,TBF_neg,IMDF_scanner,no,9999,51,51,2,22,TBF,two,75
neu,674.jpg,neutral_196.jpg,1,9999,55,red,TBF_neu,IMDF_scanner,no,85,9999,85,3,22,TBF,two,76
neg,82.jpg,People_217_h.jpg,1,9999,69,green,TBR_neg,IMDF_scanner,no,9999,69,99,4,22,TBR,one,77
neu,952.jpg,neutral_673.jpg,,92,9999,green,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,22,TBR,9999,78
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,22,TBR,9999,79
neu,950.jpg,neutral_261.jpg,,91,9999,red,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,22,TBF,9999,80
neg,953.jpg,1050.jpg,,93,9999,green,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,22,TBR,9999,81
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,82
neg,25.jpg,Animals_078_h.jpg,2,63,9999,red,TBF_neg,IMDF_scanner,no,9999,33,33,2,22,TBF,one,83
neu,421.jpg,neutral_131.jpg,2,9999,32,red,TBF_neu,IMDF_scanner,no,62,9999,62,3,22,TBF,one,84
neu,118.jpg,neutral_096.jpg,2,36,9999,green,TBR_neu,IMDF_scanner,no,36,9999,6,1,22,TBR,one,85
neu,138.jpg,neutral_119.jpg,2,41,9999,green,TBR_neu,IMDF_scanner,no,41,9999,11,1,22,TBR,one,86
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,87
neu,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,89,9999,89,3,22,TBR,two,88
neg,382.jpg,6312.jpg,2,86,9999,green,TBR_neg,IMDF_scanner,no,9999,56,56,2,22,TBR,two,89
neg,836.jpg,People_233_h.jpg,2,9999,70,green,TBR_neg,IMDF_scanner,no,9999,70,100,4,22,TBR,one,90
neg,845.jpg,Animals_013_h.jpg,2,9999,71,red,TBF_neg,IMDF_scanner,no,9999,71,101,4,22,TBF,one,91
neu,156.jpg,neutral_200.jpg,2,46,9999,red,TBF_neu,IMDF_scanner,no,46,9999,16,1,22,TBF,two,92
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,93
neg,9.jpg,6370.jpg,2,9999,81,green,TBR_neg,IMDF_scanner,no,9999,81,111,4,22,TBR,two,94
neg,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,9999,58,58,2,22,TBR,two,95
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,22,TBR,two,96
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,97
neu,544.jpg,neutral_614.jpg,2,9999,49,red,TBF_neu,IMDF_scanner,no,79,9999,79,3,22,TBF,two,98
neg,926.jpg,Animals_073_h.jpg,2,9999,87,red,TBF_neg,IMDF_scanner,no,9999,87,117,4,22,TBF,two,99
neg,281.jpg,People_239_h.jpg,2,69,9999,red,TBF_neg,IMDF_scanner,no,9999,39,39,2,22,TBF,one,100
neu,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,66,9999,66,3,22,TBR,one,101
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,102
neu,184.jpg,neutral_063.jpg,2,53,9999,green,TBR_neu,IMDF_scanner,no,53,9999,23,1,22,TBR,two,103
neg,79.jpg,Objects_109_h.jpg,2,9999,66,green,TBR_neg,IMDF_scanner,no,9999,66,96,4,22,TBR,one,104
neu,152.jpg,neutral_171.jpg,2,45,9999,green,TBR_neu,IMDF_scanner,no,45,9999,15,1,22,TBR,one,105
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,106
neu,49.jpg,neutral_499.jpg,2,9999,43,red,TBF_neu,IMDF_scanner,no,73,9999,73,3,22,TBF,one,107
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,108
neg,90.jpg,6555.jpg,2,9999,82,red,TBF_neg,IMDF_scanner,no,9999,82,112,4,22,TBF,two,109
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,110
neu,170.jpg,neutral_423.jpg,2,50,9999,red,TBF_neu,IMDF_scanner,no,50,9999,20,1,22,TBF,two,111
neu,560.jpg,neutral_148.jpg,2,9999,52,red,TBF_neu,IMDF_scanner,no,82,9999,82,3,22,TBF,two,112
neg,353.jpg,Objects_145_h.jpg,2,79,9999,red,TBF_neg,IMDF_scanner,no,9999,49,49,2,22,TBF,two,113
neu,24.jpg,neutral_224.jpg,2,60,9999,green,TBR_neu,IMDF_scanner,no,60,9999,30,1,22,TBR,two,114
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,115
neu,460.jpg,neutral_591.jpg,2,9999,38,red,TBF_neu,IMDF_scanner,no,68,9999,68,3,22,TBF,one,116
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,117
neg,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,9999,77,107,4,22,TBR,two,118
neg,947.jpg,Objects_001_h.jpg,2,9999,90,red,TBF_neg,IMDF_scanner,no,9999,90,120,4,22,TBF,two,119
neu,132.jpg,neutral_585.jpg,2,40,9999,red,TBF_neu,IMDF_scanner,no,40,9999,10,1,22,TBF,one,120
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,121
neg,32.jpg,Faces_172_h.jpg,2,76,9999,green,TBR_neg,IMDF_scanner,no,9999,46,46,2,22,TBR,two,122
neg,376.jpg,6211.jpg,2,84,9999,red,TBF_neg,IMDF_scanner,no,9999,54,54,2,22,TBF,two,123
neu,48.jpg,neutral_497.jpg,2,9999,42,green,TBR_neu,IMDF_scanner,no,72,9999,72,3,22,TBR,one,124
neu,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,22,TBR,two,125
neu,10.jpg,neutral_001.jpg,2,31,9999,red,TBF_neu,IMDF_scanner,no,31,9999,1,1,22,TBF,one,126
neg,321.jpg,Faces_302_h.jpg,2,77,9999,green,TBR_neg,IMDF_scanner,no,9999,47,47,2,22,TBR,two,127
neu,116.jpg,neutral_073.jpg,2,35,9999,green,TBR_neu,IMDF_scanner,no,35,9999,5,1,22,TBR,one,128
neg,268.jpg,Objects_088_h.jpg,2,66,9999,green,TBR_neg,IMDF_scanner,no,9999,36,36,2,22,TBR,one,129
neg,245.jpg,Animals_033_h.jpg,2,61,9999,red,TBF_neg,IMDF_scanner,no,9999,31,31,2,22,TBF,one,130
neu,106.jpg,neutral_057.jpg,2,33,9999,red,TBF_neu,IMDF_scanner,no,33,9999,3,1,22,TBF,one,131
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,132
neg,313.jpg,People_226_h.jpg,2,73,9999,green,TBR_neg,IMDF_scanner,no,9999,43,43,2,22,TBR,one,133
neg,361.jpg,People_210_h.jpg,2,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,22,TBF,two,134
neu,553.jpg,neutral_145.jpg,2,9999,51,red,TBF_neu,IMDF_scanner,no,81,9999,81,3,22,TBF,two,135
neu,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,51,9999,21,1,22,TBR,two,136
neg,373.jpg,6210.jpg,2,83,9999,red,TBF_neg,IMDF_scanner,no,9999,53,53,2,22,TBF,two,137
neu,51.jpg,neutral_538.jpg,2,9999,46,red,TBF_neu,IMDF_scanner,no,76,9999,76,3,22,TBF,two,138
neu,151.jpg,neutral_132.jpg,2,44,9999,red,TBF_neu,IMDF_scanner,no,44,9999,14,1,22,TBF,one,139
neg,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,22,TBR,one,140
neg,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,22,TBF,two,141
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,142
neg,916.jpg,9423.jpg,2,9999,84,red,TBF_neg,IMDF_scanner,no,9999,84,114,4,22,TBF,two,143
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,144
neg,802.jpg,Objects_126_h.jpg,2,9999,67,green,TBR_neg,IMDF_scanner,no,9999,67,97,4,22,TBR,one,145
neu,453.jpg,neutral_588.jpg,2,9999,37,green,TBR_neu,IMDF_scanner,no,67,9999,67,3,22,TBR,one,146
neg,38.jpg,6300.jpg,2,85,9999,green,TBR_neg,IMDF_scanner,no,9999,55,55,2,22,TBR,two,147
neu,538.jpg,neutral_560.jpg,2,9999,47,red,TBF_neu,IMDF_scanner,no,77,9999,77,3,22,TBF,two,148
neu,161.jpg,neutral_416.jpg,2,48,9999,green,TBR_neu,IMDF_scanner,no,48,9999,18,1,22,TBR,two,149
neu,121.jpg,neutral_394.jpg,2,37,9999,green,TBR_neu,IMDF_scanner,no,37,9999,7,1,22,TBR,one,150
neg,257.jpg,Objects_007_h.jpg,2,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,22,TBR,one,151
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,22,None,,152
neu,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,22,TBR,two,153
neg,809.jpg,People_058_h.jpg,2,9999,68,red,TBF_neg,IMDF_scanner,no,9999,68,98,4,22,TBF,one,154
neg,317.jpg,Faces_034_h.jpg,2,75,9999,red,TBF_neg,IMDF_scanner,no,9999,45,45,2,22,TBF,one,155
neu,140.jpg,neutral_121.jpg,2,42,9999,red,TBF_neu,IMDF_scanner,no,42,9999,12,1,22,TBF,one,156
neu,975.jpg,neutral_707.jpg,,9999,92,red,TBFneuFILLER,IMDF_scanner,yes,94,9999,126,5,22,TBF,9999,157
neg,981.jpg,People_133_h.jpg,,9999,93,red,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,22,TBF,9999,158
