Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,9999,50,73,37,46,one,T,27
neu,33,fan.jpg,neutral_706.jpg,2,9999,red,NT_neu,TNT_scanner,no,33,9999,8,8,46,one,NT,28
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,46,one,NT,29
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,46,one,None,30
neu,9999,lifejacket.jpg,neutral_247.jpg,2,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,46,one,NT,31
neu,29,toothbrush03b.jpg,neutral_390.jpg,2,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,46,one,T,32
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,one,None,33
neu,9999,bow04.jpg,neutral_128.jpg,3,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,46,one,NT,34
neu,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,46,one,NT,35
neu,34,lock03a.jpg,neutral_659.jpg,3,9999,red,NT_neu,TNT_scanner,no,34,9999,9,9,46,one,NT,36
neg,9999,book01b.jpg,9412_people_sad.jpg,3,52,green,T_neg,TNT_scanner,no,9999,52,75,39,46,one,T,37
neg,61,wallet04.jpg,People_140_hsad.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,46,one,T,38
neg,9999,hanger02a.jpg,People_077_vfear.jpg,3,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,46,one,NT,39
neu,36,chair.jpg,neutral_144.jpg,3,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,46,one,T,40
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,green,T_neu,TNT_scanner,no,55,9999,54,30,46,one,T,41
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,one,None,42
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,46,one,NT,43
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,46,one,T,44
neu,9999,birdie.jpg,neutral_614.jpg,3,37,green,T_neu,TNT_scanner,no,61,9999,60,36,46,one,T,45
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,3,56,red,NT_neg,TNT_scanner,no,9999,56,79,43,46,one,NT,46
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,one,None,47
neu,31,negativefilm.jpg,neutral_192.jpg,4,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,46,one,T,48
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,one,None,49
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,4,58,green,T_neg,TNT_scanner,no,9999,58,81,45,46,one,T,50
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,46,one,T,51
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,46,one,T,52
neu,9999,hinge.jpg,neutral_582.jpg,4,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,46,one,NT,53
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,4,53,green,T_neg,TNT_scanner,no,9999,53,76,40,46,one,T,54
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,4,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,46,one,NT,55
neu,37,bottlecap.jpg,neutral_134.jpg,4,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,46,one,T,56
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,one,None,57
neu,27,tuque03b.jpg,neutral_098.jpg,4,9999,red,NT_neu,TNT_scanner,no,27,9999,2,2,46,one,NT,58
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,4,61,red,NT_neg,TNT_scanner,no,9999,61,84,48,46,one,NT,59
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,one,None,60
neg,53,calculator01.jpg,6520_people_fear.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,46,one,NT,61
neu,9999,shirt01.jpg,neutral_007.jpg,4,28,red,NT_neu,TNT_scanner,no,52,9999,51,27,46,one,NT,62
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,46,one,T,63
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,46,one,NT,64
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,46,two,NT,65
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,46,two,T,66
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,46,two,None,67
neu,35,chessboard.jpg,neutral_227.jpg,1,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,46,two,T,68
neg,9999,book01b.jpg,9412_people_sad.jpg,1,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,46,two,NT,69
neu,9999,cup01.jpg,neutral_195.jpg,1,35,red,NT_neu,TNT_scanner,no,59,9999,58,34,46,two,NT,70
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,46,two,None,71
neg,53,calculator01.jpg,6520_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,29,28,16,46,two,T,72
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,1,61,red,NT_neg,TNT_scanner,no,9999,61,84,48,46,two,NT,73
neg,55,safetypin.jpg,8480_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,46,two,T,74
neu,31,negativefilm.jpg,neutral_192.jpg,1,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,46,two,T,75
neu,9999,binder03b.jpg,neutral_512.jpg,1,33,green,T_neu,TNT_scanner,no,57,9999,56,32,46,two,T,76
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,1,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,46,two,NT,77
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,1,56,red,NT_neg,TNT_scanner,no,9999,56,79,43,46,two,NT,78
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,46,two,None,79
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,1,57,green,T_neg,TNT_scanner,no,9999,57,80,44,46,two,T,80
neu,26,hat03b.jpg,neutral_017.jpg,1,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,46,two,NT,81
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,46,two,None,82
neg,54,box01.jpg,2900.1_people_crying.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,46,two,T,83
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,46,two,None,84
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,2,60,green,T_neg,TNT_scanner,no,9999,60,83,47,46,two,T,85
neu,9999,shirt01.jpg,neutral_007.jpg,2,28,green,T_neu,TNT_scanner,no,52,9999,51,27,46,two,T,86
neu,9999,battery02b.jpg,neutral_509.jpg,2,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,46,two,NT,87
neu,27,tuque03b.jpg,neutral_098.jpg,2,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,46,two,T,88
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,46,two,NT,89
neu,9999,hinge.jpg,neutral_582.jpg,2,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,46,two,NT,90
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,46,two,NT,91
neu,33,fan.jpg,neutral_706.jpg,2,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,46,two,T,92
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,46,two,NT,93
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,9999,50,73,37,46,two,T,94
neu,9999,birdie.jpg,neutral_614.jpg,2,37,red,NT_neu,TNT_scanner,no,61,9999,60,36,46,two,NT,95
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,46,two,None,96
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,46,two,T,97
neu,29,toothbrush03b.jpg,neutral_390.jpg,3,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,46,two,T,98
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,46,two,NT,99
neu,9999,bow04.jpg,neutral_128.jpg,3,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,46,two,NT,100
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,two,None,101
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,46,two,T,102
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,two,None,103
neu,30,radio02.jpg,neutral_331.jpg,3,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,46,two,NT,104
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,46,two,NT,105
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,46,two,T,106
neu,9999,watch02a.jpg,neutral_380.jpg,3,32,green,T_neu,TNT_scanner,no,56,9999,55,31,46,two,T,107
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,46,two,None,108
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,32,31,19,46,two,NT,109
neu,36,chair.jpg,neutral_144.jpg,3,9999,red,NT_neu,TNT_scanner,no,36,9999,11,11,46,two,NT,110
neu,34,lock03a.jpg,neutral_659.jpg,3,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,46,two,T,111
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,two,None,112
neu,32,ring01.jpg,neutral_226.jpg,4,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,46,two,NT,113
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,46,two,NT,114
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,46,two,NT,115
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,two,None,116
neg,61,wallet04.jpg,People_140_hsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,46,two,T,117
neu,9999,pylon.jpg,neutral_065.jpg,4,26,green,T_neu,TNT_scanner,no,50,9999,49,25,46,two,T,118
neu,9999,lifejacket.jpg,neutral_247.jpg,4,36,green,T_neu,TNT_scanner,no,60,9999,59,35,46,two,T,119
neu,37,bottlecap.jpg,neutral_134.jpg,4,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,46,two,NT,120
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,46,two,NT,121
neg,9999,mirror.jpg,2981_animal_disgust.jpg,4,55,green,T_neg,TNT_scanner,no,9999,55,78,42,46,two,T,122
neu,28,belt02a.jpg,neutral_293.jpg,4,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,46,two,T,123
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,46,two,None,124
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,4,54,green,T_neg,TNT_scanner,no,9999,54,77,41,46,two,T,125
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,35,34,22,46,two,NT,126
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,red,TnegFILLER,TNT_scanner,yes,74,999,98,filler,46,two,NT,127
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,46,two,T,128
