Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,953.jpg,1050.jpg,,93,9999,green,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,9,TBR,9999,1
neu,952.jpg,neutral_673.jpg,,92,9999,green,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,9,TBR,9999,2
neg,82.jpg,People_217_h.jpg,1,9999,69,green,TBR_neg,IMDF_scanner,no,9999,69,99,4,9,TBR,one,3
neu,200.jpg,neutral_198.jpg,1,56,9999,red,TBF_neu,IMDF_scanner,no,56,9999,26,1,9,TBF,two,4
neg,382.jpg,6312.jpg,1,86,9999,green,TBR_neg,IMDF_scanner,no,9999,56,56,2,9,TBR,two,5
neg,870.jpg,Faces_041_h.jpg,1,9999,75,red,TBF_neg,IMDF_scanner,no,9999,75,105,4,9,TBF,one,6
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,7
neu,123.jpg,neutral_461.jpg,1,38,9999,green,TBR_neu,IMDF_scanner,no,38,9999,8,1,9,TBR,one,8
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,9
neu,714.jpg,neutral_236.jpg,1,9999,57,red,TBF_neu,IMDF_scanner,no,87,9999,87,3,9,TBF,two,10
neg,897.jpg,People_147_h.jpg,1,9999,80,red,TBF_neg,IMDF_scanner,no,9999,80,110,4,9,TBF,two,11
neg,90.jpg,6555.jpg,1,9999,82,green,TBR_neg,IMDF_scanner,no,9999,82,112,4,9,TBR,two,12
neu,506.jpg,neutral_532.jpg,1,9999,45,red,TBF_neu,IMDF_scanner,no,75,9999,75,3,9,TBF,one,13
neu,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,69,9999,69,3,9,TBR,one,14
neg,316.jpg,Faces_019_h.jpg,1,74,9999,green,TBR_neg,IMDF_scanner,no,9999,44,44,2,9,TBR,one,15
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,16
neg,391.jpg,blood_034.jpg,1,87,9999,green,TBR_neg,IMDF_scanner,no,9999,57,57,2,9,TBR,two,17
neg,32.jpg,Faces_172_h.jpg,1,76,9999,green,TBR_neg,IMDF_scanner,no,9999,46,46,2,9,TBR,two,18
neu,72.jpg,neutral_240.jpg,1,9999,58,red,TBF_neu,IMDF_scanner,no,88,9999,88,3,9,TBF,two,19
neg,845.jpg,Animals_013_h.jpg,1,9999,71,red,TBF_neg,IMDF_scanner,no,9999,71,101,4,9,TBF,one,20
neu,560.jpg,neutral_148.jpg,1,9999,52,green,TBR_neu,IMDF_scanner,no,82,9999,82,3,9,TBR,two,21
neg,366.jpg,1930.jpg,1,81,9999,green,TBR_neg,IMDF_scanner,no,9999,51,51,2,9,TBR,two,22
neg,312.jpg,Animals_025_h.jpg,1,72,9999,green,TBR_neg,IMDF_scanner,no,9999,42,42,2,9,TBR,one,23
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,24
neu,49.jpg,neutral_499.jpg,1,9999,43,green,TBR_neu,IMDF_scanner,no,73,9999,73,3,9,TBR,one,25
neu,553.jpg,neutral_145.jpg,1,9999,51,green,TBR_neu,IMDF_scanner,no,81,9999,81,3,9,TBR,two,26
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,27
neu,731.jpg,neutral_244.jpg,1,9999,60,green,TBR_neu,IMDF_scanner,no,90,9999,90,3,9,TBR,two,28
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,29
neu,106.jpg,neutral_057.jpg,1,33,9999,red,TBF_neu,IMDF_scanner,no,33,9999,3,1,9,TBF,one,30
neg,947.jpg,Objects_001_h.jpg,1,9999,90,green,TBR_neg,IMDF_scanner,no,9999,90,120,4,9,TBR,two,31
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,32
neg,376.jpg,6211.jpg,1,84,9999,green,TBR_neg,IMDF_scanner,no,9999,54,54,2,9,TBR,two,33
neu,166.jpg,neutral_422.jpg,1,49,9999,green,TBR_neu,IMDF_scanner,no,49,9999,19,1,9,TBR,two,34
neu,234.jpg,neutral_382.jpg,1,59,9999,red,TBF_neu,IMDF_scanner,no,59,9999,29,1,9,TBF,two,35
neu,453.jpg,neutral_588.jpg,1,9999,37,red,TBF_neu,IMDF_scanner,no,67,9999,67,3,9,TBF,one,36
neg,932.jpg,Faces_272_h.jpg,1,9999,88,red,TBF_neg,IMDF_scanner,no,9999,88,118,4,9,TBF,two,37
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,38
neu,181.jpg,neutral_060.jpg,1,52,9999,green,TBR_neu,IMDF_scanner,no,52,9999,22,1,9,TBR,two,39
neu,145.jpg,neutral_125.jpg,1,43,9999,red,TBF_neu,IMDF_scanner,no,43,9999,13,1,9,TBF,one,40
neg,280.jpg,Objects_206_h.jpg,1,68,9999,green,TBR_neg,IMDF_scanner,no,9999,38,38,2,9,TBR,one,41
neg,769.jpg,People_198_h.jpg,1,9999,64,red,TBF_neg,IMDF_scanner,no,9999,64,94,4,9,TBF,one,42
neu,156.jpg,neutral_200.jpg,1,46,9999,green,TBR_neu,IMDF_scanner,no,46,9999,16,1,9,TBR,two,43
neu,542.jpg,neutral_568.jpg,1,9999,48,green,TBR_neu,IMDF_scanner,no,78,9999,78,3,9,TBR,two,44
neg,86.jpg,Faces_007_h.jpg,1,9999,73,green,TBR_neg,IMDF_scanner,no,9999,73,103,4,9,TBR,one,45
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,46
neu,47.jpg,neutral_671.jpg,1,9999,40,red,TBF_neu,IMDF_scanner,no,70,9999,70,3,9,TBF,one,47
neu,50.jpg,neutral_531.jpg,1,9999,44,green,TBR_neu,IMDF_scanner,no,74,9999,74,3,9,TBR,one,48
neu,170.jpg,neutral_423.jpg,1,50,9999,red,TBF_neu,IMDF_scanner,no,50,9999,20,1,9,TBF,two,49
neg,361.jpg,People_210_h.jpg,1,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,9,TBF,two,50
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,51
neg,79.jpg,Objects_109_h.jpg,1,9999,66,green,TBR_neg,IMDF_scanner,no,9999,66,96,4,9,TBR,one,52
neg,246.jpg,Animals_062_h.jpg,1,62,9999,red,TBF_neg,IMDF_scanner,no,9999,32,32,2,9,TBF,one,53
neu,113.jpg,neutral_069.jpg,1,34,9999,green,TBR_neu,IMDF_scanner,no,34,9999,4,1,9,TBR,one,54
neu,184.jpg,neutral_063.jpg,1,53,9999,green,TBR_neu,IMDF_scanner,no,53,9999,23,1,9,TBR,two,55
neu,450.jpg,neutral_276.jpg,1,9999,36,red,TBF_neu,IMDF_scanner,no,66,9999,66,3,9,TBF,one,56
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,57
neg,809.jpg,People_058_h.jpg,1,9999,68,red,TBF_neg,IMDF_scanner,no,9999,68,98,4,9,TBF,one,58
neg,748.jpg,Animals_018_h.jpg,1,9999,61,red,TBF_neg,IMDF_scanner,no,9999,61,91,4,9,TBF,one,59
neu,421.jpg,neutral_131.jpg,1,9999,32,red,TBF_neu,IMDF_scanner,no,62,9999,62,3,9,TBF,one,60
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,61
neu,675.jpg,neutral_598.jpg,1,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,9,TBR,two,62
neg,317.jpg,Faces_034_h.jpg,1,75,9999,red,TBF_neg,IMDF_scanner,no,9999,45,45,2,9,TBF,one,63
neg,779.jpg,Objects_022_h.jpg,1,9999,65,green,TBR_neg,IMDF_scanner,no,9999,65,95,4,9,TBR,one,64
neg,75.jpg,Animals_065_h.jpg,1,9999,62,red,TBF_neg,IMDF_scanner,no,9999,62,92,4,9,TBF,one,65
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,66
neg,884.jpg,Landscapes_002_h.jpg,1,9999,77,red,TBF_neg,IMDF_scanner,no,9999,77,107,4,9,TBF,two,67
neg,257.jpg,Objects_007_h.jpg,1,64,9999,red,TBF_neg,IMDF_scanner,no,9999,34,34,2,9,TBF,one,68
neu,446.jpg,neutral_201.jpg,1,9999,34,green,TBR_neu,IMDF_scanner,no,64,9999,64,3,9,TBR,one,69
neu,196.jpg,neutral_067.jpg,1,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,9,TBF,two,70
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,71
neg,332.jpg,Landscapes_025_h.jpg,1,78,9999,green,TBR_neg,IMDF_scanner,no,9999,48,48,2,9,TBR,two,72
neu,435.jpg,neutral_188.jpg,1,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,9,TBF,one,73
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,74
neg,373.jpg,6210.jpg,1,83,9999,red,TBF_neg,IMDF_scanner,no,9999,53,53,2,9,TBF,two,75
neu,23.jpg,neutral_104.jpg,1,58,9999,red,TBF_neu,IMDF_scanner,no,58,9999,28,1,9,TBF,two,76
neg,25.jpg,Animals_078_h.jpg,1,63,9999,red,TBF_neg,IMDF_scanner,no,9999,33,33,2,9,TBF,one,77
neg,954.jpg,People_143_h.jpg,,94,9999,green,TBRnegFILLER,IMDF_scanner,yes,9999,92,124,5,9,TBR,9999,78
neu,957.jpg,neutral_695.jpg,,9999,91,green,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,9,TBR,9999,79
neg,981.jpg,People_133_h.jpg,,9999,93,red,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,9,TBF,9999,80
neu,950.jpg,neutral_261.jpg,,91,9999,red,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,9,TBF,9999,81
neg,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,9,TBR,one,82
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,83
neg,276.jpg,Objects_125_h.jpg,2,67,9999,red,TBF_neg,IMDF_scanner,no,9999,37,37,2,9,TBF,one,84
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,85
neu,116.jpg,neutral_073.jpg,2,35,9999,green,TBR_neu,IMDF_scanner,no,35,9999,5,1,9,TBR,one,86
neu,152.jpg,neutral_171.jpg,2,45,9999,red,TBF_neu,IMDF_scanner,no,45,9999,15,1,9,TBF,one,87
neg,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,9999,81,111,4,9,TBF,two,88
neu,51.jpg,neutral_538.jpg,2,9999,46,green,TBR_neu,IMDF_scanner,no,76,9999,76,3,9,TBR,two,89
neg,307.jpg,Animals_001_h.jpg,2,71,9999,green,TBR_neg,IMDF_scanner,no,9999,41,41,2,9,TBR,one,90
neg,38.jpg,6300.jpg,2,85,9999,red,TBF_neg,IMDF_scanner,no,9999,55,55,2,9,TBF,two,91
neg,409.jpg,9630.jpg,2,90,9999,red,TBF_neg,IMDF_scanner,no,9999,60,60,2,9,TBF,two,92
neu,55.jpg,neutral_620.jpg,2,9999,50,red,TBF_neu,IMDF_scanner,no,80,9999,80,3,9,TBF,two,93
neu,20.jpg,neutral_223.jpg,2,55,9999,green,TBR_neu,IMDF_scanner,no,55,9999,25,1,9,TBR,two,94
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,95
neu,544.jpg,neutral_614.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,9,TBR,two,96
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,97
neu,161.jpg,neutral_416.jpg,2,48,9999,green,TBR_neu,IMDF_scanner,no,48,9999,18,1,9,TBR,two,98
neg,268.jpg,Objects_088_h.jpg,2,66,9999,green,TBR_neg,IMDF_scanner,no,9999,36,36,2,9,TBR,one,99
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,100
neu,140.jpg,neutral_121.jpg,2,42,9999,green,TBR_neu,IMDF_scanner,no,42,9999,12,1,9,TBR,one,101
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,102
neg,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,9,TBF,two,103
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,104
neg,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,9999,58,58,2,9,TBR,two,105
neg,406.jpg,H044.bmp,2,89,9999,green,TBR_neg,IMDF_scanner,no,9999,59,59,2,9,TBR,two,106
neg,76.jpg,Landscapes_007_h.jpg,2,9999,63,red,TBF_neg,IMDF_scanner,no,9999,63,93,4,9,TBF,one,107
neu,460.jpg,neutral_591.jpg,2,9999,38,green,TBR_neu,IMDF_scanner,no,68,9999,68,3,9,TBR,one,108
neg,942.jpg,H123.bmp,2,9999,89,green,TBR_neg,IMDF_scanner,no,9999,89,119,4,9,TBR,two,109
neg,305.jpg,People_223_h.jpg,2,70,9999,red,TBF_neg,IMDF_scanner,no,9999,40,40,2,9,TBF,one,110
neg,372.jpg,2692.jpg,2,82,9999,red,TBF_neg,IMDF_scanner,no,9999,52,52,2,9,TBF,two,111
neu,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,9,TBF,one,112
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,113
neu,151.jpg,neutral_132.jpg,2,44,9999,green,TBR_neu,IMDF_scanner,no,44,9999,14,1,9,TBR,one,114
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,9,None,,115
neg,926.jpg,Animals_073_h.jpg,2,9999,87,red,TBF_neg,IMDF_scanner,no,9999,87,117,4,9,TBF,two,116
neg,281.jpg,People_239_h.jpg,2,69,9999,green,TBR_neg,IMDF_scanner,no,9999,39,39,2,9,TBR,one,117
neu,202.jpg,neutral_667.jpg,2,57,9999,red,TBF_neu,IMDF_scanner,no,57,9999,27,1,9,TBF,two,118
