Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neg,TNT_scanner,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,FILLER,TNT_scanner,yes,first,first,74,999,98,filler,21,one,T,1
neu,TNT_scanner,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,FILLER,TNT_scanner,yes,first,first,9999,74,97,filler,21,one,NT,2
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,3
neu,TNT_scanner,26,hat03b.jpg,neutral_017.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,26,9999,1,1,21,one,NT,4
neg,TNT_scanner,53,calculator01.jpg,6520_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,29,28,16,21,one,NT,5
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,6
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,26,25,13,21,one,NT,7
neg,TNT_scanner,54,box01.jpg,2900.1_people_crying.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,30,29,17,21,one,NT,8
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,31,30,18,21,one,T,9
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,29,9999,4,4,21,one,T,10
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,11
neg,TNT_scanner,9999,dice05a.jpg,9050_people_accideNT.jpg,1,56,green,T_neg,TNT_scanner,no,,first,9999,56,79,43,21,one,T,12
neu,TNT_scanner,9999,stackingrings01a.jpg,neutral_246.jpg,1,29,red,NT_neu,TNT_scanner,no,,first,53,9999,52,28,21,one,NT,13
neu,TNT_scanner,9999,birdie.jpg,neutral_614.jpg,1,37,green,T_neu,TNT_scanner,no,,first,61,9999,60,36,21,one,T,14
neg,TNT_scanner,9999,measuringcup01.jpg,2811_object_fear.jpg,1,61,green,T_neg,TNT_scanner,no,,first,9999,61,84,48,21,one,T,15
neu,TNT_scanner,9999,hinge.jpg,neutral_582.jpg,1,30,green,T_neu,TNT_scanner,no,,first,54,9999,53,29,21,one,T,16
neu,TNT_scanner,9999,pencilsharpener02a.jpg,neutral_022.jpg,1,34,red,NT_neu,TNT_scanner,no,,first,58,9999,57,33,21,one,NT,17
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,18
neg,TNT_scanner,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,,first,9999,53,76,40,21,one,NT,19
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,20
neu,TNT_scanner,35,chessboard.jpg,neutral_227.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,35,9999,10,10,21,one,T,21
neg,TNT_scanner,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,35,34,22,21,one,NT,22
neu,TNT_scanner,31,negativefilm.jpg,neutral_192.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,31,9999,6,6,21,one,T,23
neu,TNT_scanner,33,fan.jpg,neutral_706.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,33,9999,8,8,21,one,NT,24
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,2,36,green,T_neu,TNT_scanner,no,,first,60,9999,59,35,21,one,T,25
neg,TNT_scanner,9999,pillow02b.jpg,2700._people_crying_sad.jpg,2,57,green,T_neg,TNT_scanner,no,,first,9999,57,80,44,21,one,T,26
neu,TNT_scanner,9999,pylon.jpg,neutral_065.jpg,2,26,red,NT_neu,TNT_scanner,no,,first,50,9999,49,25,21,one,NT,27
neg,TNT_scanner,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,green,T_neg,TNT_scanner,no,,first,9999,55,78,42,21,one,T,28
neg,TNT_scanner,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,,first,9999,50,73,37,21,one,T,29
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,30
neu,TNT_scanner,30,radio02.jpg,neutral_331.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,30,9999,5,5,21,one,NT,31
neg,TNT_scanner,61,wallet04.jpg,People_140_hsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,37,36,24,21,one,NT,32
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,33
neu,TNT_scanner,9999,cup01.jpg,neutral_195.jpg,3,35,green,T_neu,TNT_scanner,no,,first,59,9999,58,34,21,one,T,34
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,3,9999,red,NT_neu,TNT_scanner,no,,first,32,9999,7,7,21,one,NT,35
neu,TNT_scanner,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,27,9999,2,2,21,one,T,36
neg,TNT_scanner,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,green,T_neg,TNT_scanner,no,,first,9999,54,77,41,21,one,T,37
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,38
neg,TNT_scanner,52,key01.jpg,1033_animal_fearanddisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,28,27,15,21,one,NT,39
neu,TNT_scanner,37,bottlecap.jpg,neutral_134.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,37,9999,12,12,21,one,T,40
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,21,one,None,41
neg,TNT_scanner,56,makeupbrush04.jpg,People_127_fearh.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,32,31,19,21,one,NT,42
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,3,59,green,T_neg,TNT_scanner,no,,first,9999,59,82,46,21,one,T,43
neu,TNT_scanner,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,,first,55,9999,54,30,21,one,NT,44
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,3,27,red,NT_neu,TNT_scanner,no,,first,51,9999,50,26,21,one,NT,45
