Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,IMDF_scanner,668.jpg,neutral_194.jpg,1,9999,54,green,TBR_neu,IMDF_scanner,no,,84,9999,84,3,70,TBR,two,65
neg,IMDF_scanner,75.jpg,Animals_065_h.jpg,1,9999,62,green,TBR_neg,IMDF_scanner,no,,9999,62,92,4,70,TBR,one,66
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,67
neu,IMDF_scanner,446.jpg,neutral_201.jpg,1,9999,34,green,TBR_neu,IMDF_scanner,no,,64,9999,64,3,70,TBR,one,68
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,69
neg,IMDF_scanner,382.jpg,6312.jpg,1,86,9999,red,TBF_neg,IMDF_scanner,no,,9999,56,56,2,70,TBF,two,70
neg,IMDF_scanner,86.jpg,Faces_007_h.jpg,1,9999,73,red,TBF_neg,IMDF_scanner,no,,9999,73,103,4,70,TBF,one,71
neg,IMDF_scanner,32.jpg,Faces_172_h.jpg,1,76,9999,red,TBF_neg,IMDF_scanner,no,,9999,46,46,2,70,TBF,two,72
neu,IMDF_scanner,450.jpg,neutral_276.jpg,1,9999,36,green,TBR_neu,IMDF_scanner,no,,66,9999,66,3,70,TBR,one,73
neu,IMDF_scanner,72.jpg,neutral_240.jpg,1,9999,58,green,TBR_neu,IMDF_scanner,no,,88,9999,88,3,70,TBR,two,74
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,1,77,9999,green,TBR_neg,IMDF_scanner,no,,9999,47,47,2,70,TBR,two,75
neg,IMDF_scanner,917.jpg,9424.jpg,1,9999,85,red,TBF_neg,IMDF_scanner,no,,9999,85,115,4,70,TBF,two,76
neg,IMDF_scanner,87.jpg,Faces_028_h.jpg,1,9999,74,red,TBF_neg,IMDF_scanner,no,,9999,74,104,4,70,TBF,one,77
neu,IMDF_scanner,975.jpg,neutral_707.jpg,,9999,92,green,FILLER,IMDF_scanner,yes,middle,94,9999,126,5,70,TBR,9999,78
neu,IMDF_scanner,952.jpg,neutral_673.jpg,,92,9999,red,FILLER,IMDF_scanner,yes,middle,92,9999,122,5,70,TBF,9999,79
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,red,FILLER,IMDF_scanner,yes,middle,9999,94,128,5,70,TBF,9999,80
neg,IMDF_scanner,981.jpg,People_133_h.jpg,,9999,93,green,FILLER,IMDF_scanner,yes,middle,9999,93,127,5,70,TBR,9999,81
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,82
neu,IMDF_scanner,41.jpg,neutral_130.jpg,2,9999,31,green,TBR_neu,IMDF_scanner,no,,61,9999,61,3,70,TBR,one,83
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,,9999,75,105,4,70,TBR,one,84
neg,IMDF_scanner,82.jpg,People_217_h.jpg,2,9999,69,red,TBF_neg,IMDF_scanner,no,,9999,69,99,4,70,TBF,one,85
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,86
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,,9999,37,37,2,70,TBR,one,87
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,,9999,72,102,4,70,TBR,one,88
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,89
neu,IMDF_scanner,118.jpg,neutral_096.jpg,2,36,9999,green,TBR_neu,IMDF_scanner,no,,36,9999,6,1,70,TBR,one,90
neu,IMDF_scanner,151.jpg,neutral_132.jpg,2,44,9999,green,TBR_neu,IMDF_scanner,no,,44,9999,14,1,70,TBR,one,91
neg,IMDF_scanner,877.jpg,Faces_283_h.jpg,2,9999,76,green,TBR_neg,IMDF_scanner,no,,9999,76,106,4,70,TBR,two,92
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,2,9999,88,red,TBF_neg,IMDF_scanner,no,,9999,88,118,4,70,TBF,two,93
neu,IMDF_scanner,200.jpg,neutral_198.jpg,2,56,9999,red,TBF_neu,IMDF_scanner,no,,56,9999,26,1,70,TBF,two,94
neg,IMDF_scanner,353.jpg,Objects_145_h.jpg,2,79,9999,red,TBF_neg,IMDF_scanner,no,,9999,49,49,2,70,TBF,two,95
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,,51,9999,21,1,70,TBR,two,96
neu,IMDF_scanner,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,,47,9999,17,1,70,TBR,two,97
neg,IMDF_scanner,391.jpg,blood_034.jpg,2,87,9999,red,TBF_neg,IMDF_scanner,no,,9999,57,57,2,70,TBF,two,98
neg,IMDF_scanner,366.jpg,1930.jpg,2,81,9999,green,TBR_neg,IMDF_scanner,no,,9999,51,51,2,70,TBR,two,99
neu,IMDF_scanner,460.jpg,neutral_591.jpg,2,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,70,TBF,one,100
neu,IMDF_scanner,116.jpg,neutral_073.jpg,2,35,9999,red,TBF_neu,IMDF_scanner,no,,35,9999,5,1,70,TBF,one,101
neu,IMDF_scanner,544.jpg,neutral_014.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,,79,9999,79,3,70,TBR,two,102
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,103
neg,IMDF_scanner,900.jpg,6830.jpg,2,9999,83,green,TBR_neg,IMDF_scanner,no,,9999,83,113,4,70,TBR,two,104
neg,IMDF_scanner,942.jpg,H123.bmp,2,9999,89,green,TBR_neg,IMDF_scanner,no,,9999,89,119,4,70,TBR,two,105
neg,IMDF_scanner,9.jpg,6370.jpg,2,9999,81,green,TBR_neg,IMDF_scanner,no,,9999,81,111,4,70,TBR,two,106
neu,IMDF_scanner,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,,72,9999,72,3,70,TBF,one,107
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,108
neg,IMDF_scanner,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,,9999,32,32,2,70,TBF,one,109
neu,IMDF_scanner,113.jpg,neutral_069.jpg,2,34,9999,red,TBF_neu,IMDF_scanner,no,,34,9999,4,1,70,TBF,one,110
neg,IMDF_scanner,406.jpg,H044.bmp,2,89,9999,green,TBR_neg,IMDF_scanner,no,,9999,59,59,2,70,TBR,two,111
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,112
neu,IMDF_scanner,476.jpg,neutral_456.jpg,2,9999,41,red,TBF_neu,IMDF_scanner,no,,71,9999,71,3,70,TBF,one,113
neu,IMDF_scanner,24.jpg,neutral_224.jpg,2,60,9999,green,TBR_neu,IMDF_scanner,no,,60,9999,30,1,70,TBR,two,114
neg,IMDF_scanner,748.jpg,Animals_018_h.jpg,2,9999,61,green,TBR_neg,IMDF_scanner,no,,9999,61,91,4,70,TBR,one,115
neg,IMDF_scanner,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,,9999,58,58,2,70,TBR,two,116
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,117
neu,IMDF_scanner,553.jpg,neutral_145.jpg,2,9999,51,red,TBF_neu,IMDF_scanner,no,,81,9999,81,3,70,TBF,two,118
neu,IMDF_scanner,714.jpg,neutral_236.jpg,2,9999,57,red,TBF_neu,IMDF_scanner,no,,87,9999,87,3,70,TBF,two,119
neu,IMDF_scanner,674.jpg,neutral_196.jpg,2,9999,55,green,TBR_neu,IMDF_scanner,no,,85,9999,85,3,70,TBR,two,120
neg,IMDF_scanner,920.jpg,9425.jpg,2,9999,86,red,TBF_neg,IMDF_scanner,no,,9999,86,116,4,70,TBF,two,121
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,122
neg,IMDF_scanner,372.jpg,2692.jpg,2,82,9999,green,TBR_neg,IMDF_scanner,no,,9999,52,52,2,70,TBR,two,123
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,124
neu,IMDF_scanner,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,,39,9999,9,1,70,TBF,one,125
neu,IMDF_scanner,138.jpg,neutral_119.jpg,2,41,9999,red,TBF_neu,IMDF_scanner,no,,41,9999,11,1,70,TBF,one,126
neu,IMDF_scanner,675.jpg,neutral_598.jpg,2,9999,56,red,TBF_neu,IMDF_scanner,no,,86,9999,86,3,70,TBF,two,127
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,128
neu,IMDF_scanner,20.jpg,neutral_223.jpg,2,55,9999,red,TBF_neu,IMDF_scanner,no,,55,9999,25,1,70,TBF,two,129
neg,IMDF_scanner,257.jpg,Objects_007_h.jpg,2,64,9999,red,TBF_neg,IMDF_scanner,no,,9999,34,34,2,70,TBF,one,130
neu,IMDF_scanner,123.jpg,neutral_461.jpg,2,38,9999,green,TBR_neu,IMDF_scanner,no,,38,9999,8,1,70,TBR,one,131
neu,IMDF_scanner,45.jpg,neutral_270.jpg,2,9999,35,green,TBR_neu,IMDF_scanner,no,,65,9999,65,3,70,TBR,one,132
neg,IMDF_scanner,281.jpg,People_239_h.jpg,2,69,9999,red,TBF_neg,IMDF_scanner,no,,9999,39,39,2,70,TBF,one,133
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,134
neu,IMDF_scanner,202.jpg,neutral_667.jpg,2,57,9999,green,TBR_neu,IMDF_scanner,no,,57,9999,27,1,70,TBR,two,135
neg,IMDF_scanner,802.jpg,Objects_126_h.jpg,2,9999,67,red,TBF_neg,IMDF_scanner,no,,9999,67,97,4,70,TBF,one,136
neg,IMDF_scanner,845.jpg,Animals_013_h.jpg,2,9999,71,green,TBR_neg,IMDF_scanner,no,,9999,71,101,4,70,TBR,one,137
neu,IMDF_scanner,731.jpg,neutral_244.jpg,2,9999,60,red,TBF_neu,IMDF_scanner,no,,90,9999,90,3,70,TBF,two,138
neu,IMDF_scanner,560.jpg,neutral_148.jpg,2,9999,52,green,TBR_neu,IMDF_scanner,no,,82,9999,82,3,70,TBR,two,139
neu,IMDF_scanner,102.jpg,neutral_003.jpg,2,32,9999,green,TBR_neu,IMDF_scanner,no,,32,9999,2,1,70,TBR,one,140
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,,9999,41,41,2,70,TBF,one,141
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,142
neg,IMDF_scanner,836.jpg,People_233_h.jpg,2,9999,70,red,TBF_neg,IMDF_scanner,no,,9999,70,100,4,70,TBF,one,143
neg,IMDF_scanner,809.jpg,People_058_h.jpg,2,9999,68,red,TBF_neg,IMDF_scanner,no,,9999,68,98,4,70,TBF,one,144
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,145
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,70,TBR,two,146
neg,IMDF_scanner,361.jpg,People_210_h.jpg,2,80,9999,green,TBR_neg,IMDF_scanner,no,,9999,50,50,2,70,TBR,two,147
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,148
neg,IMDF_scanner,769.jpg,People_198_h.jpg,2,9999,64,red,TBF_neg,IMDF_scanner,no,,9999,64,94,4,70,TBF,one,149
neu,IMDF_scanner,506.jpg,neutral_532.jpg,2,9999,45,red,TBF_neu,IMDF_scanner,no,,75,9999,75,3,70,TBF,one,150
neu,IMDF_scanner,51.jpg,neutral_538.jpg,2,9999,46,green,TBR_neu,IMDF_scanner,no,,76,9999,76,3,70,TBR,two,151
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,70,None,,152
neg,IMDF_scanner,305.jpg,People_223_h.jpg,2,70,9999,red,TBF_neg,IMDF_scanner,no,,9999,40,40,2,70,TBF,one,153
neu,IMDF_scanner,181.jpg,neutral_060.jpg,2,52,9999,green,TBR_neu,IMDF_scanner,no,,52,9999,22,1,70,TBR,two,154
neu,IMDF_scanner,538.jpg,neutral_560.jpg,2,9999,47,red,TBF_neu,IMDF_scanner,no,,77,9999,77,3,70,TBF,two,155
neg,IMDF_scanner,25.jpg,Animals_078_h.jpg,2,63,9999,red,TBF_neg,IMDF_scanner,no,,9999,33,33,2,70,TBF,one,156
neg,IMDF_scanner,954.jpg,People_143_h.jpg,,94,9999,red,FILLER,IMDF_scanner,yes,last,9999,92,124,5,70,TBF,9999,157
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,red,FILLER,IMDF_scanner,yes,last,93,9999,125,5,70,TBF,9999,158
