Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neg,TNT_scanner,75,microscope.jpg,Objects_283_hsad.jpg,,9999,red,FILLER,TNT_scanner,yes,first,first,74,999,98,filler,49,one,NT,1
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,FILLER,TNT_scanner,yes,first,first,9999,75,99,filler,49,one,T,2
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,1,36,green,T_neu,TNT_scanner,no,,first,60,9999,59,35,49,one,T,3
neu,TNT_scanner,34,lock03a.jpg,neutral_659.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,34,9999,9,9,49,one,NT,4
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,31,30,18,49,one,NT,5
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,26,25,13,49,one,NT,6
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,49,one,None,7
neg,TNT_scanner,52,key01.jpg,1033_animal_fearanddisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,28,27,15,49,one,NT,8
neg,TNT_scanner,9999,plasticflower01a.jpg,6550_people_fear.jpg,1,58,green,T_neg,TNT_scanner,no,,first,9999,58,81,45,49,one,T,9
neu,TNT_scanner,28,belt02a.jpg,neutral_293.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,28,9999,3,3,49,one,NT,10
neu,TNT_scanner,33,fan.jpg,neutral_706.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,33,9999,8,8,49,one,NT,11
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,49,one,None,12
neu,TNT_scanner,9999,birdie.jpg,neutral_614.jpg,1,37,green,T_neu,TNT_scanner,no,,first,61,9999,60,36,49,one,T,13
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,1,27,green,T_neu,TNT_scanner,no,,first,51,9999,50,26,49,one,T,14
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,49,one,None,15
neg,TNT_scanner,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,green,T_neg,TNT_scanner,no,,first,9999,60,83,47,49,one,T,16
neg,TNT_scanner,9999,boot02b.jpg,Objects_328_hdisgust.jpg,1,51,green,T_neg,TNT_scanner,no,,first,9999,51,74,38,49,one,T,17
neu,TNT_scanner,30,radio02.jpg,neutral_331.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,30,9999,5,5,49,one,NT,18
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,29,9999,4,4,49,one,T,19
neu,TNT_scanner,37,bottlecap.jpg,neutral_134.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,37,9999,12,12,49,one,T,20
neg,TNT_scanner,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,35,34,22,49,one,T,21
neu,TNT_scanner,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,red,NT_neu,TNT_scanner,no,,first,58,9999,57,33,49,one,NT,22
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,49,one,None,23
neg,TNT_scanner,9999,book01b.jpg,9412_people_sad.jpg,2,52,red,NT_neg,TNT_scanner,no,,first,9999,52,75,39,49,one,NT,24
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,32,9999,7,7,49,one,T,25
neg,TNT_scanner,57,pictureframe04.jpg,9433_people-disgust.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,33,32,20,49,one,T,26
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,2,59,red,NT_neg,TNT_scanner,no,,first,9999,59,82,46,49,one,NT,27
neg,TNT_scanner,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,34,33,21,49,one,NT,28
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,49,one,None,29
neg,TNT_scanner,53,calculator01.jpg,6520_people_fear.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,29,28,16,49,one,T,30
