Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,FILLER,TNT_scanner,yes,first,first,9999,75,99,filler,51,one,NT,1
neg,TNT_scanner,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,FILLER,TNT_scanner,yes,first,first,75,999,100,filler,51,one,NT,2
neg,TNT_scanner,59,measuringtape01.jpg,Faces_363_vsad.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,35,34,22,51,one,T,3
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,1,59,red,NT_neg,TNT_scanner,no,,first,9999,59,82,46,51,one,NT,4
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,1,36,green,T_neu,TNT_scanner,no,,first,60,9999,59,35,51,one,T,5
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,6
neu,TNT_scanner,31,negativefilm.jpg,neutral_192.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,31,9999,6,6,51,one,NT,7
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,29,9999,4,4,51,one,NT,8
neg,TNT_scanner,9999,book01b.jpg,9412_people_sad.jpg,1,52,green,T_neg,TNT_scanner,no,,first,9999,52,75,39,51,one,T,9
neu,TNT_scanner,28,belt02a.jpg,neutral_293.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,28,9999,3,3,51,one,T,10
neu,TNT_scanner,36,chair.jpg,neutral_144.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,36,9999,11,11,51,one,T,11
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,12
neg,TNT_scanner,54,box01.jpg,2900.1_people_crying.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,30,29,17,51,one,T,13
neg,TNT_scanner,9999,stapler03a.jpg,People_001_hsadterror.jpg,1,54,red,NT_neg,TNT_scanner,no,,first,9999,54,77,41,51,one,NT,14
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,15
neu,TNT_scanner,9999,pylon.jpg,neutral_065.jpg,1,26,red,NT_neu,TNT_scanner,no,,first,50,9999,49,25,51,one,NT,16
neg,TNT_scanner,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,27,26,14,51,one,NT,17
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,18
neu,TNT_scanner,9999,stackingrings01a.jpg,neutral_246.jpg,2,29,green,T_neu,TNT_scanner,no,,first,53,9999,52,28,51,one,T,19
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,26,25,13,51,one,NT,20
neg,TNT_scanner,56,makeupbrush04.jpg,People_127_fearh.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,32,31,19,51,one,NT,21
neg,TNT_scanner,61,wallet04.jpg,People_140_hsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,37,36,24,51,one,NT,22
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,23
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,32,9999,7,7,51,one,NT,24
neu,TNT_scanner,9999,hinge.jpg,neutral_582.jpg,2,30,green,T_neu,TNT_scanner,no,,first,54,9999,53,29,51,one,T,25
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,26
neg,TNT_scanner,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,,first,9999,50,73,37,51,one,T,27
neu,TNT_scanner,9999,shirt01.jpg,neutral_007.jpg,2,28,red,NT_neu,TNT_scanner,no,,first,52,9999,51,27,51,one,NT,28
neg,TNT_scanner,9999,measuringcup01.jpg,2811_object_fear.jpg,2,61,green,T_neg,TNT_scanner,no,,first,9999,61,84,48,51,one,T,29
neu,TNT_scanner,26,hat03b.jpg,neutral_017.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,26,9999,1,1,51,one,T,30
neg,TNT_scanner,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,green,T_neg,TNT_scanner,no,,first,9999,55,78,42,51,one,T,31
neu,TNT_scanner,9999,birdie.jpg,neutral_614.jpg,2,37,red,NT_neu,TNT_scanner,no,,first,61,9999,60,36,51,one,NT,32
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,31,30,18,51,one,NT,33
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,34
neu,TNT_scanner,9999,watch02a.jpg,neutral_380.jpg,3,32,green,T_neu,TNT_scanner,no,,first,56,9999,55,31,51,one,T,35
neg,TNT_scanner,52,key01.jpg,1033_animal_fearanddisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,28,27,15,51,one,NT,36
neu,TNT_scanner,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,,first,55,9999,54,30,51,one,NT,37
neg,TNT_scanner,9999,dice05a.jpg,9050_people_accideNT.jpg,3,56,green,T_neg,TNT_scanner,no,,first,9999,56,79,43,51,one,T,38
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,51,one,None,39
neu,TNT_scanner,9999,pencilsharpener02a.jpg,neutral_022.jpg,3,34,red,NT_neu,TNT_scanner,no,,first,58,9999,57,33,51,one,NT,40
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,3,27,red,NT_neu,TNT_scanner,no,,first,51,9999,50,26,51,one,NT,41
neu,TNT_scanner,35,chessboard.jpg,neutral_227.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,35,9999,10,10,51,one,T,42
neg,TNT_scanner,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,green,T_neg,TNT_scanner,no,,first,9999,58,81,45,51,one,T,43
