Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,IMDF_scanner,460.jpg,neutral_591.jpg,1,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,58,TBF,one,31
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,32
neu,IMDF_scanner,138.jpg,neutral_119.jpg,1,41,9999,green,TBR_neu,IMDF_scanner,no,,41,9999,11,1,58,TBR,one,33
neu,IMDF_scanner,731.jpg,neutral_244.jpg,1,9999,60,green,TBR_neu,IMDF_scanner,no,,90,9999,90,3,58,TBR,two,34
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,35
neu,IMDF_scanner,159.jpg,neutral_370.jpg,1,47,9999,red,TBF_neu,IMDF_scanner,no,,47,9999,17,1,58,TBF,two,36
neu,IMDF_scanner,453.jpg,neutral_588.jpg,1,9999,37,green,TBR_neu,IMDF_scanner,no,,67,9999,67,3,58,TBR,one,37
neu,IMDF_scanner,123.jpg,neutral_461.jpg,1,38,9999,red,TBF_neu,IMDF_scanner,no,,38,9999,8,1,58,TBF,one,38
neg,IMDF_scanner,353.jpg,Objects_145_h.jpg,1,79,9999,green,TBR_neg,IMDF_scanner,no,,9999,49,49,2,58,TBR,two,39
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,40
neu,IMDF_scanner,170.jpg,neutral_423.jpg,1,50,9999,green,TBR_neu,IMDF_scanner,no,,50,9999,20,1,58,TBR,two,41
neu,IMDF_scanner,156.jpg,neutral_200.jpg,1,46,9999,green,TBR_neu,IMDF_scanner,no,,46,9999,16,1,58,TBR,two,42
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,1,9999,72,green,TBR_neg,IMDF_scanner,no,,9999,72,102,4,58,TBR,one,43
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,44
neu,IMDF_scanner,196.jpg,neutral_067.jpg,1,54,9999,red,TBF_neu,IMDF_scanner,no,,54,9999,24,1,58,TBF,two,45
neu,IMDF_scanner,130.jpg,neutral_504.jpg,1,39,9999,red,TBF_neu,IMDF_scanner,no,,39,9999,9,1,58,TBF,one,46
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,47
neg,IMDF_scanner,836.jpg,People_233_h.jpg,1,9999,70,green,TBR_neg,IMDF_scanner,no,,9999,70,100,4,58,TBR,one,48
neu,IMDF_scanner,200.jpg,neutral_198.jpg,1,56,9999,red,TBF_neu,IMDF_scanner,no,,56,9999,26,1,58,TBF,two,49
neu,IMDF_scanner,10.jpg,neutral_001.jpg,1,31,9999,red,TBF_neu,IMDF_scanner,no,,31,9999,1,1,58,TBF,one,50
neu,IMDF_scanner,140.jpg,neutral_121.jpg,1,42,9999,red,TBF_neu,IMDF_scanner,no,,42,9999,12,1,58,TBF,one,51
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,52
neg,IMDF_scanner,90.jpg,6555.jpg,1,9999,82,green,TBR_neg,IMDF_scanner,no,,9999,82,112,4,58,TBR,two,53
neg,IMDF_scanner,361.jpg,People_210_h.jpg,1,80,9999,green,TBR_neg,IMDF_scanner,no,,9999,50,50,2,58,TBR,two,54
neg,IMDF_scanner,366.jpg,1930.jpg,1,81,9999,red,TBF_neg,IMDF_scanner,no,,9999,51,51,2,58,TBF,two,55
neu,IMDF_scanner,47.jpg,neutral_671.jpg,1,9999,40,red,TBF_neu,IMDF_scanner,no,,70,9999,70,3,58,TBF,one,56
neg,IMDF_scanner,779.jpg,Objects_022_h.jpg,1,9999,65,green,TBR_neg,IMDF_scanner,no,,9999,65,95,4,58,TBR,one,57
neg,IMDF_scanner,76.jpg,Landscapes_007_h.jpg,1,9999,63,green,TBR_neg,IMDF_scanner,no,,9999,63,93,4,58,TBR,one,58
neg,IMDF_scanner,257.jpg,Objects_007_h.jpg,1,64,9999,red,TBF_neg,IMDF_scanner,no,,9999,34,34,2,58,TBF,one,59
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,60
neg,IMDF_scanner,947.jpg,Objects_001_h.jpg,1,9999,90,green,TBR_neg,IMDF_scanner,no,,9999,90,120,4,58,TBR,two,61
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,1,71,9999,red,TBF_neg,IMDF_scanner,no,,9999,41,41,2,58,TBF,one,62
neu,IMDF_scanner,45.jpg,neutral_270.jpg,1,9999,35,red,TBF_neu,IMDF_scanner,no,,65,9999,65,3,58,TBF,one,63
neu,IMDF_scanner,542.jpg,neutral_568.jpg,1,9999,48,green,TBR_neu,IMDF_scanner,no,,78,9999,78,3,58,TBR,two,64
neg,IMDF_scanner,809.jpg,People_058_h.jpg,1,9999,68,green,TBR_neg,IMDF_scanner,no,,9999,68,98,4,58,TBR,one,65
neg,IMDF_scanner,305.jpg,People_223_h.jpg,1,70,9999,red,TBF_neg,IMDF_scanner,no,,9999,40,40,2,58,TBF,one,66
neg,IMDF_scanner,406.jpg,H044.bmp,1,89,9999,red,TBF_neg,IMDF_scanner,no,,9999,59,59,2,58,TBF,two,67
neu,IMDF_scanner,23.jpg,neutral_104.jpg,1,58,9999,red,TBF_neu,IMDF_scanner,no,,58,9999,28,1,58,TBF,two,68
neu,IMDF_scanner,106.jpg,neutral_057.jpg,1,33,9999,green,TBR_neu,IMDF_scanner,no,,33,9999,3,1,58,TBR,one,69
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,70
neu,IMDF_scanner,202.jpg,neutral_667.jpg,1,57,9999,green,TBR_neu,IMDF_scanner,no,,57,9999,27,1,58,TBR,two,71
neg,IMDF_scanner,845.jpg,Animals_013_h.jpg,1,9999,71,green,TBR_neg,IMDF_scanner,no,,9999,71,101,4,58,TBR,one,72
neg,IMDF_scanner,920.jpg,9425.jpg,1,9999,86,red,TBF_neg,IMDF_scanner,no,,9999,86,116,4,58,TBF,two,73
neu,IMDF_scanner,113.jpg,neutral_069.jpg,1,34,9999,green,TBR_neu,IMDF_scanner,no,,34,9999,4,1,58,TBR,one,74
neg,IMDF_scanner,316.jpg,Faces_019_h.jpg,1,74,9999,green,TBR_neg,IMDF_scanner,no,,9999,44,44,2,58,TBR,one,75
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,1,77,9999,red,TBF_neg,IMDF_scanner,no,,9999,47,47,2,58,TBF,two,76
neu,IMDF_scanner,102.jpg,neutral_003.jpg,1,32,9999,green,TBR_neu,IMDF_scanner,no,,32,9999,2,1,58,TBR,one,77
neu,IMDF_scanner,952.jpg,neutral_673.jpg,,92,9999,red,FILLER,IMDF_scanner,yes,middle,92,9999,122,5,58,TBF,9999,78
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,green,FILLER,IMDF_scanner,yes,middle,93,9999,125,5,58,TBR,9999,79
neg,IMDF_scanner,953.jpg,1050.jpg,,93,9999,green,FILLER,IMDF_scanner,yes,middle,9999,91,123,5,58,TBR,9999,80
neg,IMDF_scanner,981.jpg,People_133_h.jpg,,9999,93,green,FILLER,IMDF_scanner,yes,middle,9999,93,127,5,58,TBR,9999,81
neu,IMDF_scanner,553.jpg,neutral_145.jpg,2,9999,51,red,TBF_neu,IMDF_scanner,no,,81,9999,81,3,58,TBF,two,82
neg,IMDF_scanner,391.jpg,blood_034.jpg,2,87,9999,green,TBR_neg,IMDF_scanner,no,,9999,57,57,2,58,TBR,two,83
neu,IMDF_scanner,435.jpg,neutral_188.jpg,2,9999,33,green,TBR_neu,IMDF_scanner,no,,63,9999,63,3,58,TBR,one,84
neu,IMDF_scanner,152.jpg,neutral_171.jpg,2,45,9999,green,TBR_neu,IMDF_scanner,no,,45,9999,15,1,58,TBR,one,85
neu,IMDF_scanner,421.jpg,neutral_131.jpg,2,9999,32,red,TBF_neu,IMDF_scanner,no,,62,9999,62,3,58,TBF,one,86
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,87
neg,IMDF_scanner,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,,9999,81,111,4,58,TBF,two,88
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,89
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,2,9999,88,red,TBF_neg,IMDF_scanner,no,,9999,88,118,4,58,TBF,two,90
neu,IMDF_scanner,6.jpg,neutral_193.jpg,2,9999,53,red,TBF_neu,IMDF_scanner,no,,83,9999,83,3,58,TBF,two,91
neg,IMDF_scanner,246.jpg,Animals_062_h.jpg,2,62,9999,green,TBR_neg,IMDF_scanner,no,,9999,32,32,2,58,TBR,one,92
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,2,72,9999,green,TBR_neg,IMDF_scanner,no,,9999,42,42,2,58,TBR,one,93
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,,51,9999,21,1,58,TBR,two,94
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,95
neg,IMDF_scanner,900.jpg,6830.jpg,2,9999,83,green,TBR_neg,IMDF_scanner,no,,9999,83,113,4,58,TBR,two,96
neg,IMDF_scanner,376.jpg,6211.jpg,2,84,9999,red,TBF_neg,IMDF_scanner,no,,9999,54,54,2,58,TBF,two,97
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,98
neg,IMDF_scanner,802.jpg,Objects_126_h.jpg,2,9999,67,red,TBF_neg,IMDF_scanner,no,,9999,67,97,4,58,TBF,one,99
neu,IMDF_scanner,49.jpg,neutral_499.jpg,2,9999,43,red,TBF_neu,IMDF_scanner,no,,73,9999,73,3,58,TBF,one,100
neu,IMDF_scanner,116.jpg,neutral_073.jpg,2,35,9999,green,TBR_neu,IMDF_scanner,no,,35,9999,5,1,58,TBR,one,101
neg,IMDF_scanner,748.jpg,Animals_018_h.jpg,2,9999,61,green,TBR_neg,IMDF_scanner,no,,9999,61,91,4,58,TBR,one,102
neu,IMDF_scanner,461.jpg,neutral_638.jpg,2,9999,39,green,TBR_neu,IMDF_scanner,no,,69,9999,69,3,58,TBR,one,103
neu,IMDF_scanner,20.jpg,neutral_223.jpg,2,55,9999,red,TBF_neu,IMDF_scanner,no,,55,9999,25,1,58,TBF,two,104
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,105
neu,IMDF_scanner,560.jpg,neutral_148.jpg,2,9999,52,red,TBF_neu,IMDF_scanner,no,,82,9999,82,3,58,TBF,two,106
neu,IMDF_scanner,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,,36,9999,6,1,58,TBF,one,107
neg,IMDF_scanner,373.jpg,6210.jpg,2,83,9999,red,TBF_neg,IMDF_scanner,no,,9999,53,53,2,58,TBF,two,108
neu,IMDF_scanner,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,,77,9999,77,3,58,TBR,two,109
neg,IMDF_scanner,267.jpg,Objects_011_h.jpg,2,65,9999,green,TBR_neg,IMDF_scanner,no,,9999,35,35,2,58,TBR,one,110
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,111
neg,IMDF_scanner,82.jpg,People_217_h.jpg,2,9999,69,red,TBF_neg,IMDF_scanner,no,,9999,69,99,4,58,TBF,one,112
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,113
neg,IMDF_scanner,87.jpg,Faces_028_h.jpg,2,9999,74,green,TBR_neg,IMDF_scanner,no,,9999,74,104,4,58,TBR,one,114
neu,IMDF_scanner,121.jpg,neutral_394.jpg,2,37,9999,red,TBF_neu,IMDF_scanner,no,,37,9999,7,1,58,TBF,one,115
neu,IMDF_scanner,506.jpg,neutral_532.jpg,2,9999,45,red,TBF_neu,IMDF_scanner,no,,75,9999,75,3,58,TBF,one,116
neg,IMDF_scanner,268.jpg,Objects_088_h.jpg,2,66,9999,green,TBR_neg,IMDF_scanner,no,,9999,36,36,2,58,TBR,one,117
neu,IMDF_scanner,145.jpg,neutral_125.jpg,2,43,9999,red,TBF_neu,IMDF_scanner,no,,43,9999,13,1,58,TBF,one,118
neu,IMDF_scanner,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,,86,9999,86,3,58,TBR,two,119
neu,IMDF_scanner,446.jpg,neutral_201.jpg,2,9999,34,red,TBF_neu,IMDF_scanner,no,,64,9999,64,3,58,TBF,one,120
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,,9999,75,105,4,58,TBR,one,121
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,122
neg,IMDF_scanner,769.jpg,People_198_h.jpg,2,9999,64,red,TBF_neg,IMDF_scanner,no,,9999,64,94,4,58,TBF,one,123
neg,IMDF_scanner,897.jpg,People_147_h.jpg,2,9999,80,red,TBF_neg,IMDF_scanner,no,,9999,80,110,4,58,TBF,two,124
neu,IMDF_scanner,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,,66,9999,66,3,58,TBR,one,125
neg,IMDF_scanner,32.jpg,Faces_172_h.jpg,2,76,9999,red,TBF_neg,IMDF_scanner,no,,9999,46,46,2,58,TBF,two,126
neu,IMDF_scanner,674.jpg,neutral_196.jpg,2,9999,55,green,TBR_neu,IMDF_scanner,no,,85,9999,85,3,58,TBR,two,127
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,128
neu,IMDF_scanner,51.jpg,neutral_538.jpg,2,9999,46,green,TBR_neu,IMDF_scanner,no,,76,9999,76,3,58,TBR,two,129
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,130
neg,IMDF_scanner,332.jpg,Landscapes_025_h.jpg,2,78,9999,green,TBR_neg,IMDF_scanner,no,,9999,48,48,2,58,TBR,two,131
neu,IMDF_scanner,544.jpg,neutral_014.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,,79,9999,79,3,58,TBR,two,132
neu,IMDF_scanner,151.jpg,neutral_132.jpg,2,44,9999,green,TBR_neu,IMDF_scanner,no,,44,9999,14,1,58,TBR,one,133
neu,IMDF_scanner,234.jpg,neutral_382.jpg,2,59,9999,red,TBF_neu,IMDF_scanner,no,,59,9999,29,1,58,TBF,two,134
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,,9999,37,37,2,58,TBR,one,135
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,58,TBR,two,136
neg,IMDF_scanner,317.jpg,Faces_034_h.jpg,2,75,9999,green,TBR_neg,IMDF_scanner,no,,9999,45,45,2,58,TBR,one,137
neu,IMDF_scanner,724.jpg,neutral_242.jpg,2,9999,59,red,TBF_neu,IMDF_scanner,no,,89,9999,89,3,58,TBF,two,138
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,139
neg,IMDF_scanner,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,,9999,38,38,2,58,TBF,one,140
neg,IMDF_scanner,896.jpg,People_003_h.jpg,2,9999,79,red,TBF_neg,IMDF_scanner,no,,9999,79,109,4,58,TBF,two,141
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,142
neg,IMDF_scanner,313.jpg,People_226_h.jpg,2,73,9999,green,TBR_neg,IMDF_scanner,no,,9999,43,43,2,58,TBR,one,143
neu,IMDF_scanner,668.jpg,neutral_194.jpg,2,9999,54,green,TBR_neu,IMDF_scanner,no,,84,9999,84,3,58,TBR,two,144
neg,IMDF_scanner,409.jpg,9630.jpg,2,90,9999,red,TBF_neg,IMDF_scanner,no,,9999,60,60,2,58,TBF,two,145
neu,IMDF_scanner,166.jpg,neutral_422.jpg,2,49,9999,red,TBF_neu,IMDF_scanner,no,,49,9999,19,1,58,TBF,two,146
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,147
neg,IMDF_scanner,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,,9999,78,108,4,58,TBF,two,148
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,149
neu,IMDF_scanner,476.jpg,neutral_456.jpg,2,9999,41,green,TBR_neu,IMDF_scanner,no,,71,9999,71,3,58,TBR,one,150
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,58,None,,151
neu,IMDF_scanner,72.jpg,neutral_240.jpg,2,9999,58,red,TBF_neu,IMDF_scanner,no,,88,9999,88,3,58,TBF,two,152
neg,IMDF_scanner,75.jpg,Animals_065_h.jpg,2,9999,62,red,TBF_neg,IMDF_scanner,no,,9999,62,92,4,58,TBF,one,153
neg,IMDF_scanner,4.jpg,Faces_274_h.jpg,2,88,9999,green,TBR_neg,IMDF_scanner,no,,9999,58,58,2,58,TBR,two,154
neg,IMDF_scanner,916.jpg,9423.jpg,2,9999,84,red,TBF_neg,IMDF_scanner,no,,9999,84,114,4,58,TBF,two,155
neu,IMDF_scanner,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,,87,9999,87,3,58,TBR,two,156
neu,IMDF_scanner,975.jpg,neutral_707.jpg,,9999,92,red,FILLER,IMDF_scanner,yes,last,94,9999,126,5,58,TBF,9999,157
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,red,FILLER,IMDF_scanner,yes,last,9999,94,128,5,58,TBF,9999,158
