Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,391.jpg,blood_034.jpg,1,87,9999,red,TBF_neg,IMDF_scanner,no,9999,57,57,2,20,TBF,two,55
neg,916.jpg,9423.jpg,1,9999,84,green,TBR_neg,IMDF_scanner,no,9999,84,114,4,20,TBR,two,56
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,57
neu,435.jpg,neutral_188.jpg,1,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,20,TBF,one,58
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,59
neu,123.jpg,neutral_461.jpg,1,38,9999,green,TBR_neu,IMDF_scanner,no,38,9999,8,1,20,TBR,one,60
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,61
neu,113.jpg,neutral_069.jpg,1,34,9999,red,TBF_neu,IMDF_scanner,no,34,9999,4,1,20,TBF,one,62
neg,809.jpg,People_058_h.jpg,1,9999,68,red,TBF_neg,IMDF_scanner,no,9999,68,98,4,20,TBF,one,63
neg,779.jpg,Objects_022_h.jpg,1,9999,65,green,TBR_neg,IMDF_scanner,no,9999,65,95,4,20,TBR,one,64
neg,245.jpg,Animals_033_h.jpg,1,61,9999,green,TBR_neg,IMDF_scanner,no,9999,31,31,2,20,TBR,one,65
neu,542.jpg,neutral_568.jpg,1,9999,48,green,TBR_neu,IMDF_scanner,no,78,9999,78,3,20,TBR,two,66
neg,276.jpg,Objects_125_h.jpg,1,67,9999,red,TBF_neg,IMDF_scanner,no,9999,37,37,2,20,TBF,one,67
neu,161.jpg,neutral_416.jpg,1,48,9999,red,TBF_neu,IMDF_scanner,no,48,9999,18,1,20,TBF,two,68
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,69
neg,4.jpg,Faces_274_h.jpg,1,88,9999,green,TBR_neg,IMDF_scanner,no,9999,58,58,2,20,TBR,two,70
neg,917.jpg,9424.jpg,1,9999,85,red,TBF_neg,IMDF_scanner,no,9999,85,115,4,20,TBF,two,71
neg,87.jpg,Faces_028_h.jpg,1,9999,74,red,TBF_neg,IMDF_scanner,no,9999,74,104,4,20,TBF,one,72
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,73
neg,257.jpg,Objects_007_h.jpg,1,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,20,TBR,one,74
neu,145.jpg,neutral_125.jpg,1,43,9999,red,TBF_neu,IMDF_scanner,no,43,9999,13,1,20,TBF,one,75
neu,152.jpg,neutral_171.jpg,1,45,9999,red,TBF_neu,IMDF_scanner,no,45,9999,15,1,20,TBF,one,76
neg,82.jpg,People_217_h.jpg,1,9999,69,red,TBF_neg,IMDF_scanner,no,9999,69,99,4,20,TBF,one,77
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,20,TBF,9999,78
neu,952.jpg,neutral_673.jpg,,92,9999,green,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,20,TBR,9999,79
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,20,TBR,9999,80
neu,950.jpg,neutral_261.jpg,,91,9999,green,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,20,TBR,9999,81
neg,312.jpg,Animals_025_h.jpg,2,72,9999,green,TBR_neg,IMDF_scanner,no,9999,42,42,2,20,TBR,one,82
neu,20.jpg,neutral_223.jpg,2,55,9999,green,TBR_neu,IMDF_scanner,no,55,9999,25,1,20,TBR,two,83
neu,421.jpg,neutral_131.jpg,2,9999,32,green,TBR_neu,IMDF_scanner,no,62,9999,62,3,20,TBR,one,84
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,85
neg,361.jpg,People_210_h.jpg,2,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,20,TBF,two,86
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,87
neu,116.jpg,neutral_073.jpg,2,35,9999,green,TBR_neu,IMDF_scanner,no,35,9999,5,1,20,TBR,one,88
neu,181.jpg,neutral_060.jpg,2,52,9999,red,TBF_neu,IMDF_scanner,no,52,9999,22,1,20,TBF,two,89
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,90
neg,900.jpg,6830.jpg,2,9999,83,red,TBF_neg,IMDF_scanner,no,9999,83,113,4,20,TBF,two,91
neg,372.jpg,2692.jpg,2,82,9999,green,TBR_neg,IMDF_scanner,no,9999,52,52,2,20,TBR,two,92
neu,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,72,9999,72,3,20,TBF,one,93
neu,202.jpg,neutral_667.jpg,2,57,9999,red,TBF_neu,IMDF_scanner,no,57,9999,27,1,20,TBF,two,94
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,95
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,20,TBR,two,96
neu,506.jpg,neutral_532.jpg,2,9999,45,red,TBF_neu,IMDF_scanner,no,75,9999,75,3,20,TBF,one,97
neg,366.jpg,1930.jpg,2,81,9999,green,TBR_neg,IMDF_scanner,no,9999,51,51,2,20,TBR,two,98
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,99
neg,870.jpg,Faces_041_h.jpg,2,9999,75,red,TBF_neg,IMDF_scanner,no,9999,75,105,4,20,TBF,one,100
neg,281.jpg,People_239_h.jpg,2,69,9999,green,TBR_neg,IMDF_scanner,no,9999,39,39,2,20,TBR,one,101
neu,446.jpg,neutral_201.jpg,2,9999,34,red,TBF_neu,IMDF_scanner,no,64,9999,64,3,20,TBF,one,102
neg,748.jpg,Animals_018_h.jpg,2,9999,61,green,TBR_neg,IMDF_scanner,no,9999,61,91,4,20,TBR,one,103
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,104
neu,234.jpg,neutral_382.jpg,2,59,9999,red,TBF_neu,IMDF_scanner,no,59,9999,29,1,20,TBF,two,105
neu,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,89,9999,89,3,20,TBR,two,106
neg,38.jpg,6300.jpg,2,85,9999,red,TBF_neg,IMDF_scanner,no,9999,55,55,2,20,TBF,two,107
neu,106.jpg,neutral_057.jpg,2,33,9999,red,TBF_neu,IMDF_scanner,no,33,9999,3,1,20,TBF,one,108
neg,836.jpg,People_233_h.jpg,2,9999,70,red,TBF_neg,IMDF_scanner,no,9999,70,100,4,20,TBF,one,109
neg,895.jpg,Objects_003_h.jpg,2,9999,78,green,TBR_neg,IMDF_scanner,no,9999,78,108,4,20,TBR,two,110
neu,47.jpg,neutral_671.jpg,2,9999,40,red,TBF_neu,IMDF_scanner,no,70,9999,70,3,20,TBF,one,111
neg,267.jpg,Objects_011_h.jpg,2,65,9999,green,TBR_neg,IMDF_scanner,no,9999,35,35,2,20,TBR,one,112
neu,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,20,TBF,one,113
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,114
neu,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,66,9999,66,3,20,TBR,one,115
neg,353.jpg,Objects_145_h.jpg,2,79,9999,green,TBR_neg,IMDF_scanner,no,9999,49,49,2,20,TBR,two,116
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,117
neg,947.jpg,Objects_001_h.jpg,2,9999,90,red,TBF_neg,IMDF_scanner,no,9999,90,120,4,20,TBF,two,118
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,119
neu,156.jpg,neutral_200.jpg,2,46,9999,green,TBR_neu,IMDF_scanner,no,46,9999,16,1,20,TBR,two,120
neg,280.jpg,Objects_206_h.jpg,2,68,9999,green,TBR_neg,IMDF_scanner,no,9999,38,38,2,20,TBR,one,121
neg,409.jpg,9630.jpg,2,90,9999,red,TBF_neg,IMDF_scanner,no,9999,60,60,2,20,TBF,two,122
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,123
neu,674.jpg,neutral_196.jpg,2,9999,55,red,TBF_neu,IMDF_scanner,no,85,9999,85,3,20,TBF,two,124
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,125
neu,675.jpg,neutral_598.jpg,2,9999,56,red,TBF_neu,IMDF_scanner,no,86,9999,86,3,20,TBF,two,126
neg,373.jpg,6210.jpg,2,83,9999,red,TBF_neg,IMDF_scanner,no,9999,53,53,2,20,TBF,two,127
neu,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,77,9999,77,3,20,TBR,two,128
neu,453.jpg,neutral_588.jpg,2,9999,37,green,TBR_neu,IMDF_scanner,no,67,9999,67,3,20,TBR,one,129
neg,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,9999,32,32,2,20,TBF,one,130
neg,90.jpg,6555.jpg,2,9999,82,red,TBF_neg,IMDF_scanner,no,9999,82,112,4,20,TBF,two,131
neu,184.jpg,neutral_063.jpg,2,53,9999,green,TBR_neu,IMDF_scanner,no,53,9999,23,1,20,TBR,two,132
neg,382.jpg,6312.jpg,2,86,9999,red,TBF_neg,IMDF_scanner,no,9999,56,56,2,20,TBF,two,133
neu,476.jpg,neutral_456.jpg,2,9999,41,red,TBF_neu,IMDF_scanner,no,71,9999,71,3,20,TBF,one,134
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,135
neg,769.jpg,People_198_h.jpg,2,9999,64,green,TBR_neg,IMDF_scanner,no,9999,64,94,4,20,TBR,one,136
neu,461.jpg,neutral_638.jpg,2,9999,39,green,TBR_neu,IMDF_scanner,no,69,9999,69,3,20,TBR,one,137
neg,845.jpg,Animals_013_h.jpg,2,9999,71,red,TBF_neg,IMDF_scanner,no,9999,71,101,4,20,TBF,one,138
neg,316.jpg,Faces_019_h.jpg,2,74,9999,green,TBR_neg,IMDF_scanner,no,9999,44,44,2,20,TBR,one,139
neu,170.jpg,neutral_423.jpg,2,50,9999,green,TBR_neu,IMDF_scanner,no,50,9999,20,1,20,TBR,two,140
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,141
neg,932.jpg,Faces_272_h.jpg,2,9999,88,red,TBF_neg,IMDF_scanner,no,9999,88,118,4,20,TBF,two,142
neu,45.jpg,neutral_270.jpg,2,9999,35,red,TBF_neu,IMDF_scanner,no,65,9999,65,3,20,TBF,one,143
neg,32.jpg,Faces_172_h.jpg,2,76,9999,green,TBR_neg,IMDF_scanner,no,9999,46,46,2,20,TBR,two,144
neu,668.jpg,neutral_194.jpg,2,9999,54,green,TBR_neu,IMDF_scanner,no,84,9999,84,3,20,TBR,two,145
neg,920.jpg,9425.jpg,2,9999,86,green,TBR_neg,IMDF_scanner,no,9999,86,116,4,20,TBR,two,146
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,147
neu,460.jpg,neutral_591.jpg,2,9999,38,green,TBR_neu,IMDF_scanner,no,68,9999,68,3,20,TBR,one,148
neu,138.jpg,neutral_119.jpg,2,41,9999,green,TBR_neu,IMDF_scanner,no,41,9999,11,1,20,TBR,one,149
neg,942.jpg,H123.bmp,2,9999,89,red,TBF_neg,IMDF_scanner,no,9999,89,119,4,20,TBF,two,150
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,green,TBR_neg,IMDF_scanner,no,9999,48,48,2,20,TBR,two,151
neu,102.jpg,neutral_003.jpg,2,32,9999,green,TBR_neu,IMDF_scanner,no,32,9999,2,1,20,TBR,one,152
neu,132.jpg,neutral_585.jpg,2,40,9999,red,TBF_neu,IMDF_scanner,no,40,9999,10,1,20,TBF,one,153
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,20,None,,154
neu,200.jpg,neutral_198.jpg,2,56,9999,red,TBF_neu,IMDF_scanner,no,56,9999,26,1,20,TBF,two,155
neg,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,9999,81,111,4,20,TBF,two,156
neg,981.jpg,People_133_h.jpg,,9999,93,red,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,20,TBF,9999,157
neu,957.jpg,neutral_695.jpg,,9999,91,red,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,20,TBF,9999,158
