Emotion,Exp_ID,Object,Scene,Trial_ID,distractor_1,distractor_2,filler_type
neu,IMDF_memory_postscan,446.jpg,neutral_201.jpg,64,113.jpg,72.jpg,
neu,IMDF_memory_postscan,132.jpg,neutral_585.jpg,10,48.jpg,421.jpg,
neu,IMDF_memory_postscan,159.jpg,neutral_370.jpg,17,506.jpg,450.jpg,
neg,IMDF_memory_postscan,870.jpg,Faces_041_h.jpg,105,916.jpg,845.jpg,
neg,IMDF_memory_postscan,848.jpg,Animals_060_h.jpg,102,317.jpg,312.jpg,
neu,IMDF_memory_postscan,460.jpg,neutral_591.jpg,68,461.jpg,173.jpg,
neu,IMDF_memory_postscan,202.jpg,neutral_667.jpg,27,714.jpg,159.jpg,
neu,IMDF_memory_postscan,461.jpg,neutral_638.jpg,69,196.jpg,102.jpg,
neg,IMDF_memory_postscan,748.jpg,Animals_018_h.jpg,91,268.jpg,317.jpg,
neu,IMDF_memory_postscan,50.jpg,neutral_531.jpg,74,159.jpg,10.jpg,
neg,IMDF_memory_postscan,82.jpg,People_217_h.jpg,99,313.jpg,353.jpg,
neu,IMDF_memory_postscan,161.jpg,neutral_416.jpg,18,156.jpg,55.jpg,
neg,IMDF_memory_postscan,268.jpg,Objects_088_h.jpg,36,87.jpg,32.jpg,
neg,IMDF_memory_postscan,947.jpg,Objects_001_h.jpg,120,245.jpg,86.jpg,
neu,IMDF_memory_postscan,560.jpg,neutral_148.jpg,82,23.jpg,200.jpg,
neu,IMDF_memory_postscan,731.jpg,neutral_244.jpg,90,450.jpg,476.jpg,
neu,IMDF_memory_postscan,950.jpg,neutral_261.jpg,filler,975.jpg,952.jpg,middle
neg,IMDF_memory_postscan,75.jpg,Animals_065_h.jpg,92,809.jpg,917.jpg,
neu,IMDF_memory_postscan,152.jpg,neutral_171.jpg,15,731.jpg,49.jpg,
neg,IMDF_memory_postscan,779.jpg,Objects_022_h.jpg,95,38.jpg,257.jpg,
neu,IMDF_memory_postscan,145.jpg,neutral_125.jpg,13,544.jpg,118.jpg,
neg,IMDF_memory_postscan,809.jpg,People_058_h.jpg,98,748.jpg,406.jpg,
neg,IMDF_memory_postscan,954.jpg,People_143_h.jpg,filler,987.jpg,981.jpg,middle
neu,IMDF_memory_postscan,200.jpg,neutral_198.jpg,26,675.jpg,47.jpg,
neg,IMDF_memory_postscan,926.jpg,Animals_073_h.jpg,117,79.jpg,391.jpg,
neg,IMDF_memory_postscan,391.jpg,blood_034.jpg,57,870.jpg,79.jpg,
neu,IMDF_memory_postscan,173.jpg,neutral_290.jpg,21,140.jpg,50.jpg,
neg,IMDF_memory_postscan,280.jpg,Objects_206_h.jpg,38,896.jpg,316.jpg,
neg,IMDF_memory_postscan,845.jpg,Animals_013_h.jpg,101,382.jpg,897.jpg,
neg,IMDF_memory_postscan,895.jpg,Objects_003_h.jpg,108,276.jpg,947.jpg,
neu,IMDF_memory_postscan,123.jpg,neutral_461.jpg,8,138.jpg,560.jpg,
neg,IMDF_memory_postscan,4.jpg,Faces_274_h.jpg,58,90.jpg,87.jpg,
neg,IMDF_memory_postscan,307.jpg,Animals_001_h.jpg,41,257.jpg,25.jpg,
neu,IMDF_memory_postscan,506.jpg,neutral_532.jpg,75,20.jpg,6.jpg,
neu,IMDF_memory_postscan,714.jpg,neutral_236.jpg,87,47.jpg,170.jpg,
neu,IMDF_memory_postscan,453.jpg,neutral_588.jpg,67,200.jpg,714.jpg,
neg,IMDF_memory_postscan,376.jpg,6211.jpg,54,76.jpg,305.jpg,
neg,IMDF_memory_postscan,802.jpg,Objects_126_h.jpg,97,321.jpg,276.jpg,
neu,IMDF_memory_postscan,952.jpg,neutral_673.jpg,filler,957.jpg,950.jpg,middle
neg,IMDF_memory_postscan,87.jpg,Faces_028_h.jpg,104,280.jpg,877.jpg,
neu,IMDF_memory_postscan,41.jpg,neutral_130.jpg,61,50.jpg,184.jpg,
neu,IMDF_memory_postscan,23.jpg,neutral_104.jpg,28,538.jpg,542.jpg,
neu,IMDF_memory_postscan,435.jpg,neutral_188.jpg,63,446.jpg,544.jpg,
neg,IMDF_memory_postscan,9.jpg,6370.jpg,111,82.jpg,280.jpg,
neu,IMDF_memory_postscan,553.jpg,neutral_145.jpg,81,121.jpg,116.jpg,
neg,IMDF_memory_postscan,313.jpg,People_226_h.jpg,43,845.jpg,307.jpg,
neg,IMDF_memory_postscan,877.jpg,Faces_283_h.jpg,106,9.jpg,246.jpg,
neg,IMDF_memory_postscan,372.jpg,2692.jpg,52,376.jpg,90.jpg,
neu,IMDF_memory_postscan,675.jpg,neutral_598.jpg,86,542.jpg,123.jpg,
neu,IMDF_memory_postscan,476.jpg,neutral_456.jpg,71,453.jpg,145.jpg,
neu,IMDF_memory_postscan,450.jpg,neutral_276.jpg,66,116.jpg,196.jpg,
neg,IMDF_memory_postscan,769.jpg,People_198_h.jpg,94,836.jpg,382.jpg,
neg,IMDF_memory_postscan,332.jpg,Landscapes_025_h.jpg,48,75.jpg,9.jpg,
neu,IMDF_memory_postscan,184.jpg,neutral_063.jpg,23,170.jpg,138.jpg,
neg,IMDF_memory_postscan,897.jpg,People_147_h.jpg,110,947.jpg,769.jpg,
neu,IMDF_memory_postscan,668.jpg,neutral_194.jpg,84,234.jpg,151.jpg,
neu,IMDF_memory_postscan,542.jpg,neutral_568.jpg,78,184.jpg,674.jpg,
neg,IMDF_memory_postscan,361.jpg,People_210_h.jpg,50,802.jpg,366.jpg,
neu,IMDF_memory_postscan,55.jpg,neutral_620.jpg,80,173.jpg,731.jpg,
neg,IMDF_memory_postscan,953.jpg,1050.jpg,filler,981.jpg,954.jpg,middle
neu,IMDF_memory_postscan,47.jpg,neutral_671.jpg,70,476.jpg,156.jpg,
neu,IMDF_memory_postscan,130.jpg,neutral_504.jpg,9,132.jpg,140.jpg,
neu,IMDF_memory_postscan,116.jpg,neutral_073.jpg,5,421.jpg,45.jpg,
neg,IMDF_memory_postscan,276.jpg,Objects_125_h.jpg,37,332.jpg,870.jpg,
neg,IMDF_memory_postscan,932.jpg,Faces_272_h.jpg,118,391.jpg,809.jpg,
neg,IMDF_memory_postscan,25.jpg,Animals_078_h.jpg,33,895.jpg,926.jpg,
neu,IMDF_memory_postscan,151.jpg,neutral_132.jpg,14,166.jpg,152.jpg,
neu,IMDF_memory_postscan,196.jpg,neutral_067.jpg,24,152.jpg,181.jpg,
neg,IMDF_memory_postscan,366.jpg,1930.jpg,51,917.jpg,802.jpg,
neg,IMDF_memory_postscan,246.jpg,Animals_062_h.jpg,32,312.jpg,932.jpg,
neg,IMDF_memory_postscan,406.jpg,H044.bmp,59,932.jpg,313.jpg,
neu,IMDF_memory_postscan,544.jpg,neutral_614.jpg,79,668.jpg,166.jpg,
neg,IMDF_memory_postscan,321.jpg,Faces_302_h.jpg,47,361.jpg,267.jpg,
neg,IMDF_memory_postscan,382.jpg,6312.jpg,56,86.jpg,268.jpg,
neu,IMDF_memory_postscan,51.jpg,neutral_538.jpg,76,72.jpg,538.jpg,
neu,IMDF_memory_postscan,538.jpg,neutral_560.jpg,77,130.jpg,460.jpg,
neg,IMDF_memory_postscan,917.jpg,9424.jpg,115,25.jpg,372.jpg,
neu,IMDF_memory_postscan,674.jpg,neutral_196.jpg,85,460.jpg,41.jpg,
neg,IMDF_memory_postscan,38.jpg,6300.jpg,55,316.jpg,779.jpg,
neu,IMDF_memory_postscan,106.jpg,neutral_057.jpg,3,560.jpg,51.jpg,
neu,IMDF_memory_postscan,166.jpg,neutral_422.jpg,19,202.jpg,435.jpg,
neg,IMDF_memory_postscan,79.jpg,Objects_109_h.jpg,96,246.jpg,836.jpg,
neu,IMDF_memory_postscan,138.jpg,neutral_119.jpg,11,674.jpg,461.jpg,
neu,IMDF_memory_postscan,121.jpg,neutral_394.jpg,7,24.jpg,106.jpg,
neg,IMDF_memory_postscan,916.jpg,9423.jpg,114,779.jpg,920.jpg,
neu,IMDF_memory_postscan,170.jpg,neutral_423.jpg,20,435.jpg,724.jpg,
neg,IMDF_memory_postscan,32.jpg,Faces_172_h.jpg,46,4.jpg,409.jpg,
neu,IMDF_memory_postscan,45.jpg,neutral_270.jpg,65,102.jpg,23.jpg,
neg,IMDF_memory_postscan,312.jpg,Animals_025_h.jpg,42,307.jpg,361.jpg,
neg,IMDF_memory_postscan,942.jpg,H123.bmp,119,926.jpg,373.jpg,
neu,IMDF_memory_postscan,10.jpg,neutral_001.jpg,1,41.jpg,234.jpg,
neg,IMDF_memory_postscan,281.jpg,People_239_h.jpg,39,373.jpg,942.jpg,
neg,IMDF_memory_postscan,836.jpg,People_233_h.jpg,100,366.jpg,895.jpg,
neg,IMDF_memory_postscan,409.jpg,9630.jpg,60,942.jpg,281.jpg,
neu,IMDF_memory_postscan,234.jpg,neutral_382.jpg,29,45.jpg,113.jpg,
neg,IMDF_memory_postscan,86.jpg,Faces_007_h.jpg,103,267.jpg,75.jpg,
neg,IMDF_memory_postscan,257.jpg,Objects_007_h.jpg,34,900.jpg,376.jpg,
neg,IMDF_memory_postscan,76.jpg,Landscapes_007_h.jpg,93,897.jpg,916.jpg,
neu,IMDF_memory_postscan,156.jpg,neutral_200.jpg,16,724.jpg,20.jpg,
neg,IMDF_memory_postscan,900.jpg,6830.jpg,113,920.jpg,321.jpg,
neu,IMDF_memory_postscan,113.jpg,neutral_069.jpg,4,55.jpg,553.jpg,
neg,IMDF_memory_postscan,884.jpg,Landscapes_002_h.jpg,107,305.jpg,245.jpg,
neg,IMDF_memory_postscan,90.jpg,6555.jpg,112,409.jpg,4.jpg,
neu,IMDF_memory_postscan,48.jpg,neutral_497.jpg,72,10.jpg,24.jpg,
neu,IMDF_memory_postscan,975.jpg,neutral_707.jpg,filler,950.jpg,957.jpg,last
neg,IMDF_memory_postscan,987.jpg,6213.jpg,filler,954.jpg,953.jpg,last
