Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,421.jpg,neutral_131.jpg,1,9999,32,green,TBR_neu,IMDF_scanner,no,62,9999,62,3,49,TBR,one,68
neg,877.jpg,Faces_283_h.jpg,1,9999,76,green,TBR_neg,IMDF_scanner,no,9999,76,106,4,49,TBR,two,69
neu,151.jpg,neutral_132.jpg,1,44,9999,red,TBF_neu,IMDF_scanner,no,44,9999,14,1,49,TBF,one,70
neg,809.jpg,People_058_h.jpg,1,9999,68,green,TBR_neg,IMDF_scanner,no,9999,68,98,4,49,TBR,one,71
neu,731.jpg,neutral_244.jpg,1,9999,60,red,TBF_neu,IMDF_scanner,no,90,9999,90,3,49,TBF,two,72
neg,87.jpg,Faces_028_h.jpg,1,9999,74,red,TBF_neg,IMDF_scanner,no,9999,74,104,4,49,TBF,one,73
neg,361.jpg,People_210_h.jpg,1,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,49,TBF,two,74
neu,145.jpg,neutral_125.jpg,1,43,9999,green,TBR_neu,IMDF_scanner,no,43,9999,13,1,49,TBR,one,75
neu,544.jpg,neutral_614.jpg,1,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,49,TBR,two,76
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,77
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,49,TBR,9999,78
neu,950.jpg,neutral_261.jpg,,91,9999,green,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,49,TBR,9999,79
neg,954.jpg,People_143_h.jpg,,94,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,92,124,5,49,TBF,9999,80
neu,975.jpg,neutral_707.jpg,,9999,92,red,TBFneuFILLER,IMDF_scanner,yes,94,9999,126,5,49,TBF,9999,81
neu,45.jpg,neutral_270.jpg,2,9999,35,red,TBF_neu,IMDF_scanner,no,65,9999,65,3,49,TBF,one,82
neg,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,9999,32,32,2,49,TBF,one,83
neg,76.jpg,Landscapes_007_h.jpg,2,9999,63,red,TBF_neg,IMDF_scanner,no,9999,63,93,4,49,TBF,one,84
neg,916.jpg,9423.jpg,2,9999,84,green,TBR_neg,IMDF_scanner,no,9999,84,114,4,49,TBR,two,85
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,86
neu,506.jpg,neutral_532.jpg,2,9999,45,green,TBR_neu,IMDF_scanner,no,75,9999,75,3,49,TBR,one,87
neg,884.jpg,Landscapes_002_h.jpg,2,9999,77,red,TBF_neg,IMDF_scanner,no,9999,77,107,4,49,TBF,two,88
neu,461.jpg,neutral_638.jpg,2,9999,39,red,TBF_neu,IMDF_scanner,no,69,9999,69,3,49,TBF,one,89
neg,406.jpg,H044.bmp,2,89,9999,red,TBF_neg,IMDF_scanner,no,9999,59,59,2,49,TBF,two,90
neg,267.jpg,Objects_011_h.jpg,2,65,9999,green,TBR_neg,IMDF_scanner,no,9999,35,35,2,49,TBR,one,91
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,92
neg,317.jpg,Faces_034_h.jpg,2,75,9999,red,TBF_neg,IMDF_scanner,no,9999,45,45,2,49,TBF,one,93
neg,305.jpg,People_223_h.jpg,2,70,9999,green,TBR_neg,IMDF_scanner,no,9999,40,40,2,49,TBR,one,94
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,95
neu,668.jpg,neutral_194.jpg,2,9999,54,green,TBR_neu,IMDF_scanner,no,84,9999,84,3,49,TBR,two,96
