Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,932.jpg,Faces_272_h.jpg,1,9999,88,red,TBF_neg,IMDF_scanner,no,9999,88,118,4,12,TBF,two,47
neu,6.jpg,neutral_193.jpg,1,9999,53,green,TBR_neu,IMDF_scanner,no,83,9999,83,3,12,TBR,two,48
neu,20.jpg,neutral_223.jpg,1,55,9999,red,TBF_neu,IMDF_scanner,no,55,9999,25,1,12,TBF,two,49
neg,281.jpg,People_239_h.jpg,1,69,9999,green,TBR_neg,IMDF_scanner,no,9999,39,39,2,12,TBR,one,50
neu,50.jpg,neutral_531.jpg,1,9999,44,green,TBR_neu,IMDF_scanner,no,74,9999,74,3,12,TBR,one,51
neu,435.jpg,neutral_188.jpg,1,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,12,TBF,one,52
neg,897.jpg,People_147_h.jpg,1,9999,80,red,TBF_neg,IMDF_scanner,no,9999,80,110,4,12,TBF,two,53
neg,802.jpg,Objects_126_h.jpg,1,9999,67,red,TBF_neg,IMDF_scanner,no,9999,67,97,4,12,TBF,one,54
neg,920.jpg,9425.jpg,1,9999,86,green,TBR_neg,IMDF_scanner,no,9999,86,116,4,12,TBR,two,55
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,56
neu,152.jpg,neutral_171.jpg,1,45,9999,green,TBR_neu,IMDF_scanner,no,45,9999,15,1,12,TBR,one,57
neu,145.jpg,neutral_125.jpg,1,43,9999,red,TBF_neu,IMDF_scanner,no,43,9999,13,1,12,TBF,one,58
neg,257.jpg,Objects_007_h.jpg,1,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,12,TBR,one,59
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,60
neg,870.jpg,Faces_041_h.jpg,1,9999,75,red,TBF_neg,IMDF_scanner,no,9999,75,105,4,12,TBF,one,61
neg,82.jpg,People_217_h.jpg,1,9999,69,green,TBR_neg,IMDF_scanner,no,9999,69,99,4,12,TBR,one,62
neu,10.jpg,neutral_001.jpg,1,31,9999,red,TBF_neu,IMDF_scanner,no,31,9999,1,1,12,TBF,one,63
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,64
neu,72.jpg,neutral_240.jpg,1,9999,58,red,TBF_neu,IMDF_scanner,no,88,9999,88,3,12,TBF,two,65
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,66
neg,76.jpg,Landscapes_007_h.jpg,1,9999,63,green,TBR_neg,IMDF_scanner,no,9999,63,93,4,12,TBR,one,67
neg,942.jpg,H123.bmp,1,9999,89,green,TBR_neg,IMDF_scanner,no,9999,89,119,4,12,TBR,two,68
neu,453.jpg,neutral_588.jpg,1,9999,37,green,TBR_neu,IMDF_scanner,no,67,9999,67,3,12,TBR,one,69
neu,118.jpg,neutral_096.jpg,1,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,12,TBF,one,70
neg,267.jpg,Objects_011_h.jpg,1,65,9999,red,TBF_neg,IMDF_scanner,no,9999,35,35,2,12,TBF,one,71
neu,47.jpg,neutral_671.jpg,1,9999,40,green,TBR_neu,IMDF_scanner,no,70,9999,70,3,12,TBR,one,72
neg,361.jpg,People_210_h.jpg,1,80,9999,red,TBF_neg,IMDF_scanner,no,9999,50,50,2,12,TBF,two,73
neg,848.jpg,Animals_060_h.jpg,1,9999,72,red,TBF_neg,IMDF_scanner,no,9999,72,102,4,12,TBF,one,74
neg,896.jpg,People_003_h.jpg,1,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,12,TBR,two,75
neu,123.jpg,neutral_461.jpg,1,38,9999,green,TBR_neu,IMDF_scanner,no,38,9999,8,1,12,TBR,one,76
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,77
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,12,TBF,9999,78
neu,975.jpg,neutral_707.jpg,,9999,92,red,TBFneuFILLER,IMDF_scanner,yes,94,9999,126,5,12,TBF,9999,79
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,12,TBR,9999,80
neu,957.jpg,neutral_695.jpg,,9999,91,red,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,12,TBF,9999,81
neu,102.jpg,neutral_003.jpg,2,32,9999,green,TBR_neu,IMDF_scanner,no,32,9999,2,1,12,TBR,one,82
neg,376.jpg,6211.jpg,2,84,9999,green,TBR_neg,IMDF_scanner,no,9999,54,54,2,12,TBR,two,83
neg,268.jpg,Objects_088_h.jpg,2,66,9999,red,TBF_neg,IMDF_scanner,no,9999,36,36,2,12,TBF,one,84
neu,166.jpg,neutral_422.jpg,2,49,9999,green,TBR_neu,IMDF_scanner,no,49,9999,19,1,12,TBR,two,85
neg,779.jpg,Objects_022_h.jpg,2,9999,65,red,TBF_neg,IMDF_scanner,no,9999,65,95,4,12,TBF,one,86
neg,917.jpg,9424.jpg,2,9999,85,red,TBF_neg,IMDF_scanner,no,9999,85,115,4,12,TBF,two,87
neg,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,9999,37,37,2,12,TBR,one,88
neu,170.jpg,neutral_423.jpg,2,50,9999,green,TBR_neu,IMDF_scanner,no,50,9999,20,1,12,TBR,two,89
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,90
neg,321.jpg,Faces_302_h.jpg,2,77,9999,red,TBF_neg,IMDF_scanner,no,9999,47,47,2,12,TBF,two,91
neg,372.jpg,2692.jpg,2,82,9999,red,TBF_neg,IMDF_scanner,no,9999,52,52,2,12,TBF,two,92
neg,75.jpg,Animals_065_h.jpg,2,9999,62,red,TBF_neg,IMDF_scanner,no,9999,62,92,4,12,TBF,one,93
neu,544.jpg,neutral_614.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,12,TBR,two,94
neu,674.jpg,neutral_196.jpg,2,9999,55,green,TBR_neu,IMDF_scanner,no,85,9999,85,3,12,TBR,two,95
neg,947.jpg,Objects_001_h.jpg,2,9999,90,red,TBF_neg,IMDF_scanner,no,9999,90,120,4,12,TBF,two,96
neu,23.jpg,neutral_104.jpg,2,58,9999,red,TBF_neu,IMDF_scanner,no,58,9999,28,1,12,TBF,two,97
neu,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,39,9999,9,1,12,TBF,one,98
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,99
neu,140.jpg,neutral_121.jpg,2,42,9999,green,TBR_neu,IMDF_scanner,no,42,9999,12,1,12,TBR,one,100
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,green,TBR_neg,IMDF_scanner,no,9999,48,48,2,12,TBR,two,101
neg,32.jpg,Faces_172_h.jpg,2,76,9999,green,TBR_neg,IMDF_scanner,no,9999,46,46,2,12,TBR,two,102
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,103
neu,151.jpg,neutral_132.jpg,2,44,9999,red,TBF_neu,IMDF_scanner,no,44,9999,14,1,12,TBF,one,104
neu,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,12,TBR,two,105
neg,353.jpg,Objects_145_h.jpg,2,79,9999,red,TBF_neg,IMDF_scanner,no,9999,49,49,2,12,TBF,two,106
neg,916.jpg,9423.jpg,2,9999,84,green,TBR_neg,IMDF_scanner,no,9999,84,114,4,12,TBR,two,107
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,108
neu,173.jpg,neutral_290.jpg,2,51,9999,green,TBR_neu,IMDF_scanner,no,51,9999,21,1,12,TBR,two,109
neu,41.jpg,neutral_130.jpg,2,9999,31,red,TBF_neu,IMDF_scanner,no,61,9999,61,3,12,TBF,one,110
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,111
neu,113.jpg,neutral_069.jpg,2,34,9999,red,TBF_neu,IMDF_scanner,no,34,9999,4,1,12,TBF,one,112
neu,460.jpg,neutral_591.jpg,2,9999,38,green,TBR_neu,IMDF_scanner,no,68,9999,68,3,12,TBR,one,113
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,114
neu,159.jpg,neutral_370.jpg,2,47,9999,red,TBF_neu,IMDF_scanner,no,47,9999,17,1,12,TBF,two,115
neu,731.jpg,neutral_244.jpg,2,9999,60,green,TBR_neu,IMDF_scanner,no,90,9999,90,3,12,TBR,two,116
neg,90.jpg,6555.jpg,2,9999,82,red,TBF_neg,IMDF_scanner,no,9999,82,112,4,12,TBF,two,117
neg,87.jpg,Faces_028_h.jpg,2,9999,74,green,TBR_neg,IMDF_scanner,no,9999,74,104,4,12,TBR,one,118
neu,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,12,TBR,two,119
neu,49.jpg,neutral_499.jpg,2,9999,43,green,TBR_neu,IMDF_scanner,no,73,9999,73,3,12,TBR,one,120
neg,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,9999,38,38,2,12,TBF,one,121
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,122
neu,156.jpg,neutral_200.jpg,2,46,9999,red,TBF_neu,IMDF_scanner,no,46,9999,16,1,12,TBF,two,123
neu,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,72,9999,72,3,12,TBF,one,124
neg,382.jpg,6312.jpg,2,86,9999,green,TBR_neg,IMDF_scanner,no,9999,56,56,2,12,TBR,two,125
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,126
neg,245.jpg,Animals_033_h.jpg,2,61,9999,red,TBF_neg,IMDF_scanner,no,9999,31,31,2,12,TBF,one,127
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,128
neu,506.jpg,neutral_532.jpg,2,9999,45,green,TBR_neu,IMDF_scanner,no,75,9999,75,3,12,TBR,one,129
neu,184.jpg,neutral_063.jpg,2,53,9999,red,TBF_neu,IMDF_scanner,no,53,9999,23,1,12,TBF,two,130
neg,748.jpg,Animals_018_h.jpg,2,9999,61,green,TBR_neg,IMDF_scanner,no,9999,61,91,4,12,TBR,one,131
neu,234.jpg,neutral_382.jpg,2,59,9999,red,TBF_neu,IMDF_scanner,no,59,9999,29,1,12,TBF,two,132
neg,391.jpg,blood_034.jpg,2,87,9999,red,TBF_neg,IMDF_scanner,no,9999,57,57,2,12,TBF,two,133
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,134
neu,421.jpg,neutral_131.jpg,2,9999,32,red,TBF_neu,IMDF_scanner,no,62,9999,62,3,12,TBF,one,135
neu,446.jpg,neutral_201.jpg,2,9999,34,red,TBF_neu,IMDF_scanner,no,64,9999,64,3,12,TBF,one,136
neg,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,9999,41,41,2,12,TBF,one,137
neu,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,89,9999,89,3,12,TBR,two,138
neu,51.jpg,neutral_538.jpg,2,9999,46,red,TBF_neu,IMDF_scanner,no,76,9999,76,3,12,TBF,two,139
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,140
neg,79.jpg,Objects_109_h.jpg,2,9999,66,red,TBF_neg,IMDF_scanner,no,9999,66,96,4,12,TBF,one,141
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,142
neg,373.jpg,6210.jpg,2,83,9999,green,TBR_neg,IMDF_scanner,no,9999,53,53,2,12,TBR,two,143
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,144
neg,845.jpg,Animals_013_h.jpg,2,9999,71,green,TBR_neg,IMDF_scanner,no,9999,71,101,4,12,TBR,one,145
neg,86.jpg,Faces_007_h.jpg,2,9999,73,green,TBR_neg,IMDF_scanner,no,9999,73,103,4,12,TBR,one,146
neg,317.jpg,Faces_034_h.jpg,2,75,9999,green,TBR_neg,IMDF_scanner,no,9999,45,45,2,12,TBR,one,147
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,148
neg,305.jpg,People_223_h.jpg,2,70,9999,green,TBR_neg,IMDF_scanner,no,9999,40,40,2,12,TBR,one,149
neu,538.jpg,neutral_560.jpg,2,9999,47,red,TBF_neu,IMDF_scanner,no,77,9999,77,3,12,TBF,two,150
neg,809.jpg,People_058_h.jpg,2,9999,68,green,TBR_neg,IMDF_scanner,no,9999,68,98,4,12,TBR,one,151
neg,316.jpg,Faces_019_h.jpg,2,74,9999,green,TBR_neg,IMDF_scanner,no,9999,44,44,2,12,TBR,one,152
neg,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,9999,81,111,4,12,TBF,two,153
neu,138.jpg,neutral_119.jpg,2,41,9999,red,TBF_neu,IMDF_scanner,no,41,9999,11,1,12,TBF,one,154
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,12,None,,155
neu,132.jpg,neutral_585.jpg,2,40,9999,green,TBR_neu,IMDF_scanner,no,40,9999,10,1,12,TBR,one,156
neg,954.jpg,People_143_h.jpg,,94,9999,green,TBRnegFILLER,IMDF_scanner,yes,9999,92,124,5,12,TBR,9999,157
neu,950.jpg,neutral_261.jpg,,91,9999,red,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,12,TBF,9999,158
