Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,TNT_scanner,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,FILLER,TNT_scanner,yes,first,first,9999,74,97,filler,11,one,NT,1
neg,TNT_scanner,75,microscope.jpg,Objects_283_hsad.jpg,,9999,red,FILLER,TNT_scanner,yes,first,first,74,999,98,filler,11,one,NT,2
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,1,36,green,T_neu,TNT_scanner,no,,first,60,9999,59,35,11,one,T,3
neu,TNT_scanner,34,lock03a.jpg,neutral_659.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,34,9999,9,9,11,one,NT,4
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,31,30,18,11,one,T,5
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,1,27,red,NT_neu,TNT_scanner,no,,first,51,9999,50,26,11,one,NT,6
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,11,one,None,7
neg,TNT_scanner,57,pictureframe04.jpg,9433_people-disgust.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,33,32,20,11,one,T,8
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,11,one,None,9
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,29,9999,4,4,11,one,T,10
neg,TNT_scanner,53,calculator01.jpg,6520_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,29,28,16,11,one,NT,11
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,32,9999,7,7,11,one,NT,12
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,1,59,red,NT_neg,TNT_scanner,no,,first,9999,59,82,46,11,one,NT,13
neu,TNT_scanner,9999,binder03b.jpg,neutral_512.jpg,1,33,green,T_neu,TNT_scanner,no,,first,57,9999,56,32,11,one,T,14
