Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,FILLER,TNT_scanner,yes,first,first,9999,75,99,filler,58,one,NT,1
neg,TNT_scanner,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,FILLER,TNT_scanner,yes,first,first,75,999,100,filler,58,one,T,2
neg,TNT_scanner,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,27,26,14,58,one,NT,3
neu,TNT_scanner,34,lock03a.jpg,neutral_659.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,34,9999,9,9,58,one,NT,4
neu,TNT_scanner,9999,watch02a.jpg,neutral_380.jpg,1,32,green,T_neu,TNT_scanner,no,,first,56,9999,55,31,58,one,T,5
neu,TNT_scanner,37,bottlecap.jpg,neutral_134.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,37,9999,12,12,58,one,T,6
neg,TNT_scanner,9999,plasticflower01a.jpg,6550_people_fear.jpg,1,58,green,T_neg,TNT_scanner,no,,first,9999,58,81,45,58,one,T,7
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,58,one,None,8
neg,TNT_scanner,9999,measuringcup01.jpg,2811_object_fear.jpg,1,61,red,NT_neg,TNT_scanner,no,,first,9999,61,84,48,58,one,NT,9
neu,TNT_scanner,28,belt02a.jpg,neutral_293.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,28,9999,3,3,58,one,NT,10
neu,TNT_scanner,9999,stackingrings01a.jpg,neutral_246.jpg,1,29,green,T_neu,TNT_scanner,no,,first,53,9999,52,28,58,one,T,11
neg,TNT_scanner,9999,book01b.jpg,9412_people_sad.jpg,1,52,green,T_neg,TNT_scanner,no,,first,9999,52,75,39,58,one,T,12
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,58,one,None,13
neg,TNT_scanner,60,towel02a.jpg,Objects_006_hdisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,36,35,23,58,one,NT,14
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,1,36,red,NT_neu,TNT_scanner,no,,first,60,9999,59,35,58,one,NT,15
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,58,one,None,16
neg,TNT_scanner,9999,mirror.jpg,2981_animal_disgust.jpg,1,55,green,T_neg,TNT_scanner,no,,first,9999,55,78,42,58,one,T,17
