Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,61
neg,79.jpg,Objects_109_h.jpg,1,9999,66,green,TBR_neg,IMDF_scanner,no,9999,66,96,4,26,TBR,one,62
neu,116.jpg,neutral_073.jpg,1,35,9999,red,TBF_neu,IMDF_scanner,no,35,9999,5,1,26,TBF,one,63
neu,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,69,9999,69,3,26,TBR,one,64
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,65
neg,276.jpg,Objects_125_h.jpg,1,67,9999,green,TBR_neg,IMDF_scanner,no,9999,37,37,2,26,TBR,one,66
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,67
neu,151.jpg,neutral_132.jpg,1,44,9999,green,TBR_neu,IMDF_scanner,no,44,9999,14,1,26,TBR,one,68
neg,372.jpg,2692.jpg,1,82,9999,red,TBF_neg,IMDF_scanner,no,9999,52,52,2,26,TBF,two,69
neg,391.jpg,blood_034.jpg,1,87,9999,red,TBF_neg,IMDF_scanner,no,9999,57,57,2,26,TBF,two,70
neu,173.jpg,neutral_290.jpg,1,51,9999,red,TBF_neu,IMDF_scanner,no,51,9999,21,1,26,TBF,two,71
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,72
neu,152.jpg,neutral_171.jpg,1,45,9999,red,TBF_neu,IMDF_scanner,no,45,9999,15,1,26,TBF,one,73
neu,121.jpg,neutral_394.jpg,1,37,9999,green,TBR_neu,IMDF_scanner,no,37,9999,7,1,26,TBR,one,74
neg,76.jpg,Landscapes_007_h.jpg,1,9999,63,red,TBF_neg,IMDF_scanner,no,9999,63,93,4,26,TBF,one,75
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,76
neu,113.jpg,neutral_069.jpg,1,34,9999,green,TBR_neu,IMDF_scanner,no,34,9999,4,1,26,TBR,one,77
neu,957.jpg,neutral_695.jpg,,9999,91,red,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,26,TBF,9999,78
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,26,TBF,9999,79
neu,950.jpg,neutral_261.jpg,,91,9999,green,TBRneuFILLER,IMDF_scanner,yes,91,9999,121,5,26,TBR,9999,80
neg,987.jpg,6213.jpg,,9999,94,green,TBFnegFILLER,IMDF_scanner,yes,9999,94,128,5,26,TBR,9999,81
neu,50.jpg,neutral_531.jpg,2,9999,44,green,TBR_neu,IMDF_scanner,no,74,9999,74,3,26,TBR,one,82
neg,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,9999,38,38,2,26,TBF,one,83
neu,49.jpg,neutral_499.jpg,2,9999,43,green,TBR_neu,IMDF_scanner,no,73,9999,73,3,26,TBR,one,84
neg,313.jpg,People_226_h.jpg,2,73,9999,red,TBF_neg,IMDF_scanner,no,9999,43,43,2,26,TBF,one,85
neg,802.jpg,Objects_126_h.jpg,2,9999,67,green,TBR_neg,IMDF_scanner,no,9999,67,97,4,26,TBR,one,86
neu,181.jpg,neutral_060.jpg,2,52,9999,red,TBF_neu,IMDF_scanner,no,52,9999,22,1,26,TBF,two,87
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,88
neu,196.jpg,neutral_067.jpg,2,54,9999,green,TBR_neu,IMDF_scanner,no,54,9999,24,1,26,TBR,two,89
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,90
neg,321.jpg,Faces_302_h.jpg,2,77,9999,red,TBF_neg,IMDF_scanner,no,9999,47,47,2,26,TBF,two,91
neu,731.jpg,neutral_244.jpg,2,9999,60,red,TBF_neu,IMDF_scanner,no,90,9999,90,3,26,TBF,two,92
neu,20.jpg,neutral_223.jpg,2,55,9999,red,TBF_neu,IMDF_scanner,no,55,9999,25,1,26,TBF,two,93
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,94
neg,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,9999,81,111,4,26,TBF,two,95
neu,476.jpg,neutral_456.jpg,2,9999,41,green,TBR_neu,IMDF_scanner,no,71,9999,71,3,26,TBR,one,96
neg,86.jpg,Faces_007_h.jpg,2,9999,73,red,TBF_neg,IMDF_scanner,no,9999,73,103,4,26,TBF,one,97
neg,896.jpg,People_003_h.jpg,2,9999,79,green,TBR_neg,IMDF_scanner,no,9999,79,109,4,26,TBR,two,98
neu,234.jpg,neutral_382.jpg,2,59,9999,green,TBR_neu,IMDF_scanner,no,59,9999,29,1,26,TBR,two,99
neu,553.jpg,neutral_145.jpg,2,9999,51,green,TBR_neu,IMDF_scanner,no,81,9999,81,3,26,TBR,two,100
neu,47.jpg,neutral_671.jpg,2,9999,40,red,TBF_neu,IMDF_scanner,no,70,9999,70,3,26,TBF,one,101
neg,382.jpg,6312.jpg,2,86,9999,red,TBF_neg,IMDF_scanner,no,9999,56,56,2,26,TBF,two,102
neg,4.jpg,Faces_274_h.jpg,2,88,9999,red,TBF_neg,IMDF_scanner,no,9999,58,58,2,26,TBF,two,103
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,104
neg,376.jpg,6211.jpg,2,84,9999,green,TBR_neg,IMDF_scanner,no,9999,54,54,2,26,TBR,two,105
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,106
neg,38.jpg,6300.jpg,2,85,9999,red,TBF_neg,IMDF_scanner,no,9999,55,55,2,26,TBF,two,107
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,108
neu,161.jpg,neutral_416.jpg,2,48,9999,red,TBF_neu,IMDF_scanner,no,48,9999,18,1,26,TBF,two,109
neg,316.jpg,Faces_019_h.jpg,2,74,9999,red,TBF_neg,IMDF_scanner,no,9999,44,44,2,26,TBF,one,110
neg,900.jpg,6830.jpg,2,9999,83,red,TBF_neg,IMDF_scanner,no,9999,83,113,4,26,TBF,two,111
neu,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,26,TBR,two,112
neg,917.jpg,9424.jpg,2,9999,85,green,TBR_neg,IMDF_scanner,no,9999,85,115,4,26,TBR,two,113
neu,106.jpg,neutral_057.jpg,2,33,9999,red,TBF_neu,IMDF_scanner,no,33,9999,3,1,26,TBF,one,114
neg,312.jpg,Animals_025_h.jpg,2,72,9999,green,TBR_neg,IMDF_scanner,no,9999,42,42,2,26,TBR,one,115
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,116
neg,942.jpg,H123.bmp,2,9999,89,green,TBR_neg,IMDF_scanner,no,9999,89,119,4,26,TBR,two,117
neu,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,47,9999,17,1,26,TBR,two,118
neg,75.jpg,Animals_065_h.jpg,2,9999,62,red,TBF_neg,IMDF_scanner,no,9999,62,92,4,26,TBF,one,119
neu,560.jpg,neutral_148.jpg,2,9999,52,green,TBR_neu,IMDF_scanner,no,82,9999,82,3,26,TBR,two,120
neu,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,72,9999,72,3,26,TBF,one,121
neg,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,26,TBR,one,122
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,123
neg,877.jpg,Faces_283_h.jpg,2,9999,76,green,TBR_neg,IMDF_scanner,no,9999,76,106,4,26,TBR,two,124
neg,926.jpg,Animals_073_h.jpg,2,9999,87,green,TBR_neg,IMDF_scanner,no,9999,87,117,4,26,TBR,two,125
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,126
neg,268.jpg,Objects_088_h.jpg,2,66,9999,green,TBR_neg,IMDF_scanner,no,9999,36,36,2,26,TBR,one,127
neu,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,26,TBR,two,128
neu,123.jpg,neutral_461.jpg,2,38,9999,green,TBR_neu,IMDF_scanner,no,38,9999,8,1,26,TBR,one,129
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,130
neg,916.jpg,9423.jpg,2,9999,84,red,TBF_neg,IMDF_scanner,no,9999,84,114,4,26,TBF,two,131
neu,538.jpg,neutral_560.jpg,2,9999,47,red,TBF_neu,IMDF_scanner,no,77,9999,77,3,26,TBF,two,132
neu,544.jpg,neutral_614.jpg,2,9999,49,green,TBR_neu,IMDF_scanner,no,79,9999,79,3,26,TBR,two,133
neu,435.jpg,neutral_188.jpg,2,9999,33,red,TBF_neu,IMDF_scanner,no,63,9999,63,3,26,TBF,one,134
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,135
neg,307.jpg,Animals_001_h.jpg,2,71,9999,green,TBR_neg,IMDF_scanner,no,9999,41,41,2,26,TBR,one,136
neg,845.jpg,Animals_013_h.jpg,2,9999,71,green,TBR_neg,IMDF_scanner,no,9999,71,101,4,26,TBR,one,137
neu,10.jpg,neutral_001.jpg,2,31,9999,red,TBF_neu,IMDF_scanner,no,31,9999,1,1,26,TBF,one,138
neu,140.jpg,neutral_121.jpg,2,42,9999,red,TBF_neu,IMDF_scanner,no,42,9999,12,1,26,TBF,one,139
neu,6.jpg,neutral_193.jpg,2,9999,53,green,TBR_neu,IMDF_scanner,no,83,9999,83,3,26,TBR,two,140
neg,246.jpg,Animals_062_h.jpg,2,62,9999,red,TBF_neg,IMDF_scanner,no,9999,32,32,2,26,TBF,one,141
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,142
neu,446.jpg,neutral_201.jpg,2,9999,34,red,TBF_neu,IMDF_scanner,no,64,9999,64,3,26,TBF,one,143
neu,72.jpg,neutral_240.jpg,2,9999,58,red,TBF_neu,IMDF_scanner,no,88,9999,88,3,26,TBF,two,144
neu,170.jpg,neutral_423.jpg,2,50,9999,red,TBF_neu,IMDF_scanner,no,50,9999,20,1,26,TBF,two,145
neg,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,9999,77,107,4,26,TBR,two,146
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,147
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,green,TBR_neg,IMDF_scanner,no,9999,48,48,2,26,TBR,two,148
neu,453.jpg,neutral_588.jpg,2,9999,37,green,TBR_neu,IMDF_scanner,no,67,9999,67,3,26,TBR,one,149
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,150
neg,257.jpg,Objects_007_h.jpg,2,64,9999,red,TBF_neg,IMDF_scanner,no,9999,34,34,2,26,TBF,one,151
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,26,None,,152
neu,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,66,9999,66,3,26,TBR,one,153
neu,421.jpg,neutral_131.jpg,2,9999,32,red,TBF_neu,IMDF_scanner,no,62,9999,62,3,26,TBF,one,154
neg,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,26,TBF,two,155
neg,87.jpg,Faces_028_h.jpg,2,9999,74,green,TBR_neg,IMDF_scanner,no,9999,74,104,4,26,TBR,one,156
neu,952.jpg,neutral_673.jpg,,92,9999,green,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,26,TBR,9999,157
neg,981.jpg,People_133_h.jpg,,9999,93,red,TBFnegFILLER,IMDF_scanner,yes,9999,93,127,5,26,TBF,9999,158
