Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,red,FILLER,IMDF_scanner,yes,first,9999,94,128,5,52,TBF,9999,1
neu,IMDF_scanner,950.jpg,neutral_261.jpg,,91,9999,red,FILLER,IMDF_scanner,yes,first,91,9999,121,5,52,TBF,9999,2
neg,IMDF_scanner,317.jpg,Faces_034_h.jpg,1,75,9999,red,TBF_neg,IMDF_scanner,no,,9999,45,45,2,52,TBF,one,3
neu,IMDF_scanner,461.jpg,neutral_638.jpg,1,9999,39,green,TBR_neu,IMDF_scanner,no,,69,9999,69,3,52,TBR,one,4
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,5
neu,IMDF_scanner,450.jpg,neutral_276.jpg,1,9999,36,red,TBF_neu,IMDF_scanner,no,,66,9999,66,3,52,TBF,one,6
neg,IMDF_scanner,391.jpg,blood_034.jpg,1,87,9999,green,TBR_neg,IMDF_scanner,no,,9999,57,57,2,52,TBR,two,7
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,1,67,9999,red,TBF_neg,IMDF_scanner,no,,9999,37,37,2,52,TBF,one,8
neg,IMDF_scanner,38.jpg,6300.jpg,1,85,9999,red,TBF_neg,IMDF_scanner,no,,9999,55,55,2,52,TBF,two,9
neu,IMDF_scanner,106.jpg,neutral_057.jpg,1,33,9999,red,TBF_neu,IMDF_scanner,no,,33,9999,3,1,52,TBF,one,10
neg,IMDF_scanner,836.jpg,People_233_h.jpg,1,9999,70,green,TBR_neg,IMDF_scanner,no,,9999,70,100,4,52,TBR,one,11
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,1,77,9999,green,TBR_neg,IMDF_scanner,no,,9999,47,47,2,52,TBR,two,12
neu,IMDF_scanner,118.jpg,neutral_096.jpg,1,36,9999,red,TBF_neu,IMDF_scanner,no,,36,9999,6,1,52,TBF,one,13
neu,IMDF_scanner,674.jpg,neutral_196.jpg,1,9999,55,green,TBR_neu,IMDF_scanner,no,,85,9999,85,3,52,TBR,two,14
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,1,71,9999,red,TBF_neg,IMDF_scanner,no,,9999,41,41,2,52,TBF,one,15
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,16
neg,IMDF_scanner,280.jpg,Objects_206_h.jpg,1,68,9999,green,TBR_neg,IMDF_scanner,no,,9999,38,38,2,52,TBR,one,17
neu,IMDF_scanner,542.jpg,neutral_568.jpg,1,9999,48,red,TBF_neu,IMDF_scanner,no,,78,9999,78,3,52,TBF,two,18
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,19
neu,IMDF_scanner,113.jpg,neutral_069.jpg,1,34,9999,green,TBR_neu,IMDF_scanner,no,,34,9999,4,1,52,TBR,one,20
neg,IMDF_scanner,25.jpg,Animals_078_h.jpg,1,63,9999,red,TBF_neg,IMDF_scanner,no,,9999,33,33,2,52,TBF,one,21
neg,IMDF_scanner,366.jpg,1930.jpg,1,81,9999,green,TBR_neg,IMDF_scanner,no,,9999,51,51,2,52,TBR,two,22
neg,IMDF_scanner,877.jpg,Faces_283_h.jpg,1,9999,76,red,TBF_neg,IMDF_scanner,no,,9999,76,106,4,52,TBF,two,23
neu,IMDF_scanner,50.jpg,neutral_531.jpg,1,9999,44,red,TBF_neu,IMDF_scanner,no,,74,9999,74,3,52,TBF,one,24
neg,IMDF_scanner,382.jpg,6312.jpg,1,86,9999,red,TBF_neg,IMDF_scanner,no,,9999,56,56,2,52,TBF,two,25
neg,IMDF_scanner,926.jpg,Animals_073_h.jpg,1,9999,87,green,TBR_neg,IMDF_scanner,no,,9999,87,117,4,52,TBR,two,26
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,27
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,1,72,9999,green,TBR_neg,IMDF_scanner,no,,9999,42,42,2,52,TBR,one,28
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,29
neu,IMDF_scanner,421.jpg,neutral_131.jpg,1,9999,32,green,TBR_neu,IMDF_scanner,no,,62,9999,62,3,52,TBR,one,30
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,31
neg,IMDF_scanner,79.jpg,Objects_109_h.jpg,1,9999,66,red,TBF_neg,IMDF_scanner,no,,9999,66,96,4,52,TBF,one,32
neu,IMDF_scanner,460.jpg,neutral_591.jpg,1,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,52,TBF,one,33
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,34
neu,IMDF_scanner,724.jpg,neutral_242.jpg,1,9999,59,red,TBF_neu,IMDF_scanner,no,,89,9999,89,3,52,TBF,two,35
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,1,9999,75,green,TBR_neg,IMDF_scanner,no,,9999,75,105,4,52,TBR,one,36
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,37
neu,IMDF_scanner,47.jpg,neutral_671.jpg,1,9999,40,green,TBR_neu,IMDF_scanner,no,,70,9999,70,3,52,TBR,one,38
neu,IMDF_scanner,202.jpg,neutral_667.jpg,1,57,9999,green,TBR_neu,IMDF_scanner,no,,57,9999,27,1,52,TBR,two,39
neg,IMDF_scanner,9.jpg,6370.jpg,1,9999,81,green,TBR_neg,IMDF_scanner,no,,9999,81,111,4,52,TBR,two,40
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,52,None,,41
neu,IMDF_scanner,173.jpg,neutral_290.jpg,1,51,9999,green,TBR_neu,IMDF_scanner,no,,51,9999,21,1,52,TBR,two,42
neu,IMDF_scanner,6.jpg,neutral_193.jpg,1,9999,53,red,TBF_neu,IMDF_scanner,no,,83,9999,83,3,52,TBF,two,43
