Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,952.jpg,neutral_673.jpg,,92,9999,red,TBRneuFILLER,IMDF_scanner,yes,92,9999,122,5,19,TBF,9999,1
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,19,TBF,9999,2
neg,809.jpg,People_058_h.jpg,1,9999,68,red,TBF_neg,IMDF_scanner,no,9999,68,98,4,19,TBF,one,3
neg,353.jpg,Objects_145_h.jpg,1,79,9999,green,TBR_neg,IMDF_scanner,no,9999,49,49,2,19,TBR,two,4
neg,920.jpg,9425.jpg,1,9999,86,red,TBF_neg,IMDF_scanner,no,9999,86,116,4,19,TBF,two,5
neu,130.jpg,neutral_504.jpg,1,39,9999,green,TBR_neu,IMDF_scanner,no,39,9999,9,1,19,TBR,one,6
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,7
neu,159.jpg,neutral_370.jpg,1,47,9999,red,TBF_neu,IMDF_scanner,no,47,9999,17,1,19,TBF,two,8
neg,79.jpg,Objects_109_h.jpg,1,9999,66,red,TBF_neg,IMDF_scanner,no,9999,66,96,4,19,TBF,one,9
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,10
neu,41.jpg,neutral_130.jpg,1,9999,31,green,TBR_neu,IMDF_scanner,no,61,9999,61,3,19,TBR,one,11
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,12
neg,836.jpg,People_233_h.jpg,1,9999,70,green,TBR_neg,IMDF_scanner,no,9999,70,100,4,19,TBR,one,13
neu,132.jpg,neutral_585.jpg,1,40,9999,red,TBF_neu,IMDF_scanner,no,40,9999,10,1,19,TBF,one,14
neg,321.jpg,Faces_302_h.jpg,1,77,9999,red,TBF_neg,IMDF_scanner,no,9999,47,47,2,19,TBF,two,15
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,16
neu,724.jpg,neutral_242.jpg,1,9999,59,green,TBR_neu,IMDF_scanner,no,89,9999,89,3,19,TBR,two,17
neu,560.jpg,neutral_148.jpg,1,9999,52,red,TBF_neu,IMDF_scanner,no,82,9999,82,3,19,TBF,two,18
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,19
neg,75.jpg,Animals_065_h.jpg,1,9999,62,green,TBR_neg,IMDF_scanner,no,9999,62,92,4,19,TBR,one,20
neu,553.jpg,neutral_145.jpg,1,9999,51,green,TBR_neu,IMDF_scanner,no,81,9999,81,3,19,TBR,two,21
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,22
neg,86.jpg,Faces_007_h.jpg,1,9999,73,green,TBR_neg,IMDF_scanner,no,9999,73,103,4,19,TBR,one,23
neg,932.jpg,Faces_272_h.jpg,1,9999,88,red,TBF_neg,IMDF_scanner,no,9999,88,118,4,19,TBF,two,24
neg,257.jpg,Objects_007_h.jpg,1,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,19,TBR,one,25
neu,152.jpg,neutral_171.jpg,1,45,9999,red,TBF_neu,IMDF_scanner,no,45,9999,15,1,19,TBF,one,26
neg,307.jpg,Animals_001_h.jpg,1,71,9999,red,TBF_neg,IMDF_scanner,no,9999,41,41,2,19,TBF,one,27
neu,118.jpg,neutral_096.jpg,1,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,19,TBF,one,28
neg,361.jpg,People_210_h.jpg,1,80,9999,green,TBR_neg,IMDF_scanner,no,9999,50,50,2,19,TBR,two,29
neu,10.jpg,neutral_001.jpg,1,31,9999,green,TBR_neu,IMDF_scanner,no,31,9999,1,1,19,TBR,one,30
neu,20.jpg,neutral_223.jpg,1,55,9999,red,TBF_neu,IMDF_scanner,no,55,9999,25,1,19,TBF,two,31
neu,731.jpg,neutral_244.jpg,1,9999,60,red,TBF_neu,IMDF_scanner,no,90,9999,90,3,19,TBF,two,32
neg,870.jpg,Faces_041_h.jpg,1,9999,75,green,TBR_neg,IMDF_scanner,no,9999,75,105,4,19,TBR,one,33
neg,769.jpg,People_198_h.jpg,1,9999,64,red,TBF_neg,IMDF_scanner,no,9999,64,94,4,19,TBF,one,34
neu,674.jpg,neutral_196.jpg,1,9999,55,red,TBF_neu,IMDF_scanner,no,85,9999,85,3,19,TBF,two,35
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,36
neu,23.jpg,neutral_104.jpg,1,58,9999,green,TBR_neu,IMDF_scanner,no,58,9999,28,1,19,TBR,two,37
neg,280.jpg,Objects_206_h.jpg,1,68,9999,green,TBR_neg,IMDF_scanner,no,9999,38,38,2,19,TBR,one,38
neu,140.jpg,neutral_121.jpg,1,42,9999,green,TBR_neu,IMDF_scanner,no,42,9999,12,1,19,TBR,one,39
neu,200.jpg,neutral_198.jpg,1,56,9999,red,TBF_neu,IMDF_scanner,no,56,9999,26,1,19,TBF,two,40
neu,196.jpg,neutral_067.jpg,1,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,19,TBF,two,41
neg,25.jpg,Animals_078_h.jpg,1,63,9999,green,TBR_neg,IMDF_scanner,no,9999,33,33,2,19,TBR,one,42
neu,450.jpg,neutral_276.jpg,1,9999,36,red,TBF_neu,IMDF_scanner,no,66,9999,66,3,19,TBF,one,43
neg,90.jpg,6555.jpg,1,9999,82,red,TBF_neg,IMDF_scanner,no,9999,82,112,4,19,TBF,two,44
neu,156.jpg,neutral_200.jpg,1,46,9999,green,TBR_neu,IMDF_scanner,no,46,9999,16,1,19,TBR,two,45
neu,55.jpg,neutral_620.jpg,1,9999,50,red,TBF_neu,IMDF_scanner,no,80,9999,80,3,19,TBF,two,46
neu,113.jpg,neutral_069.jpg,1,34,9999,green,TBR_neu,IMDF_scanner,no,34,9999,4,1,19,TBR,one,47
None,,,1,,,None,NULL,IMDF_scanner,,,,9999,,19,None,,48
neg,848.jpg,Animals_060_h.jpg,1,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,19,TBR,one,49
