Emotion,Exp_ID,Object,Scene,Trial_ID,distractor_1,distractor_2,filler_type
neu,IMDF_memory_postscan,118.jpg,neutral_096.jpg,6,714.jpg,460.jpg,
neu,IMDF_memory_postscan,20.jpg,neutral_223.jpg,25,116.jpg,51.jpg,
neg,IMDF_memory_postscan,86.jpg,Faces_007_h.jpg,103,916.jpg,897.jpg,
neg,IMDF_memory_postscan,281.jpg,People_239_h.jpg,39,32.jpg,942.jpg,
neg,IMDF_memory_postscan,884.jpg,Landscapes_002_h.jpg,107,76.jpg,307.jpg,
neu,IMDF_memory_postscan,24.jpg,neutral_224.jpg,30,72.jpg,132.jpg,
neu,IMDF_memory_postscan,41.jpg,neutral_130.jpg,61,156.jpg,50.jpg,
neg,IMDF_memory_postscan,897.jpg,People_147_h.jpg,110,280.jpg,372.jpg,
neg,IMDF_memory_postscan,267.jpg,Objects_011_h.jpg,35,86.jpg,353.jpg,
neg,IMDF_memory_postscan,321.jpg,Faces_302_h.jpg,47,809.jpg,332.jpg,
neu,IMDF_memory_postscan,113.jpg,neutral_069.jpg,4,138.jpg,106.jpg,
neg,IMDF_memory_postscan,953.jpg,1050.jpg,filler,954.jpg,981.jpg,middle
neu,IMDF_memory_postscan,138.jpg,neutral_119.jpg,11,166.jpg,731.jpg,
neg,IMDF_memory_postscan,932.jpg,Faces_272_h.jpg,118,281.jpg,75.jpg,
neu,IMDF_memory_postscan,10.jpg,neutral_001.jpg,1,49.jpg,674.jpg,
neu,IMDF_memory_postscan,460.jpg,neutral_591.jpg,68,446.jpg,55.jpg,
neu,IMDF_memory_postscan,450.jpg,neutral_276.jpg,66,10.jpg,123.jpg,
neg,IMDF_memory_postscan,769.jpg,People_198_h.jpg,94,321.jpg,896.jpg,
neg,IMDF_memory_postscan,987.jpg,6213.jpg,filler,981.jpg,954.jpg,middle
neg,IMDF_memory_postscan,848.jpg,Animals_060_h.jpg,102,4.jpg,409.jpg,
neu,IMDF_memory_postscan,140.jpg,neutral_121.jpg,12,123.jpg,196.jpg,
neu,IMDF_memory_postscan,6.jpg,neutral_193.jpg,83,435.jpg,421.jpg,
neg,IMDF_memory_postscan,373.jpg,6210.jpg,53,870.jpg,86.jpg,
neg,IMDF_memory_postscan,87.jpg,Faces_028_h.jpg,104,307.jpg,312.jpg,
neu,IMDF_memory_postscan,544.jpg,neutral_614.jpg,79,51.jpg,152.jpg,
neu,IMDF_memory_postscan,453.jpg,neutral_588.jpg,67,450.jpg,145.jpg,
neg,IMDF_memory_postscan,353.jpg,Objects_145_h.jpg,49,79.jpg,9.jpg,
neu,IMDF_memory_postscan,161.jpg,neutral_416.jpg,18,453.jpg,41.jpg,
neu,IMDF_memory_postscan,49.jpg,neutral_499.jpg,73,140.jpg,6.jpg,
neu,IMDF_memory_postscan,542.jpg,neutral_568.jpg,78,181.jpg,668.jpg,
neg,IMDF_memory_postscan,245.jpg,Animals_033_h.jpg,31,802.jpg,836.jpg,
neg,IMDF_memory_postscan,361.jpg,People_210_h.jpg,50,897.jpg,870.jpg,
neg,IMDF_memory_postscan,9.jpg,6370.jpg,111,920.jpg,79.jpg,
neu,IMDF_memory_postscan,461.jpg,neutral_638.jpg,69,151.jpg,47.jpg,
neu,IMDF_memory_postscan,200.jpg,neutral_198.jpg,26,24.jpg,161.jpg,
neg,IMDF_memory_postscan,406.jpg,H044.bmp,59,896.jpg,246.jpg,
neu,IMDF_memory_postscan,173.jpg,neutral_290.jpg,21,202.jpg,49.jpg,
neg,IMDF_memory_postscan,38.jpg,6300.jpg,55,836.jpg,917.jpg,
neu,IMDF_memory_postscan,435.jpg,neutral_188.jpg,63,50.jpg,202.jpg,
neu,IMDF_memory_postscan,446.jpg,neutral_201.jpg,64,102.jpg,151.jpg,
neu,IMDF_memory_postscan,421.jpg,neutral_131.jpg,62,145.jpg,560.jpg,
neg,IMDF_memory_postscan,32.jpg,Faces_172_h.jpg,46,391.jpg,406.jpg,
neg,IMDF_memory_postscan,90.jpg,6555.jpg,112,748.jpg,895.jpg,
neg,IMDF_memory_postscan,920.jpg,9425.jpg,116,246.jpg,802.jpg,
neu,IMDF_memory_postscan,560.jpg,neutral_148.jpg,82,724.jpg,116.jpg,
neu,IMDF_memory_postscan,202.jpg,neutral_667.jpg,27,538.jpg,166.jpg,
neu,IMDF_memory_postscan,553.jpg,neutral_145.jpg,81,506.jpg,234.jpg,
neg,IMDF_memory_postscan,332.jpg,Landscapes_025_h.jpg,48,353.jpg,932.jpg,
neg,IMDF_memory_postscan,947.jpg,Objects_001_h.jpg,120,312.jpg,90.jpg,
neu,IMDF_memory_postscan,123.jpg,neutral_461.jpg,8,553.jpg,714.jpg,
neu,IMDF_memory_postscan,102.jpg,neutral_003.jpg,2,234.jpg,10.jpg,
neg,IMDF_memory_postscan,802.jpg,Objects_126_h.jpg,97,267.jpg,373.jpg,
neu,IMDF_memory_postscan,130.jpg,neutral_504.jpg,9,48.jpg,200.jpg,
neu,IMDF_memory_postscan,121.jpg,neutral_394.jpg,7,170.jpg,48.jpg,
neg,IMDF_memory_postscan,76.jpg,Landscapes_007_h.jpg,93,87.jpg,316.jpg,
neu,IMDF_memory_postscan,476.jpg,neutral_456.jpg,71,731.jpg,542.jpg,
neu,IMDF_memory_postscan,952.jpg,neutral_673.jpg,filler,975.jpg,957.jpg,middle
neg,IMDF_memory_postscan,896.jpg,People_003_h.jpg,109,313.jpg,809.jpg,
neg,IMDF_memory_postscan,809.jpg,People_058_h.jpg,98,884.jpg,361.jpg,
neu,IMDF_memory_postscan,166.jpg,neutral_422.jpg,19,675.jpg,113.jpg,
neg,IMDF_memory_postscan,895.jpg,Objects_003_h.jpg,108,361.jpg,916.jpg,
neg,IMDF_memory_postscan,317.jpg,Faces_034_h.jpg,45,276.jpg,926.jpg,
neu,IMDF_memory_postscan,23.jpg,neutral_104.jpg,28,560.jpg,72.jpg,
neg,IMDF_memory_postscan,307.jpg,Animals_001_h.jpg,41,769.jpg,391.jpg,
neg,IMDF_memory_postscan,312.jpg,Animals_025_h.jpg,42,332.jpg,848.jpg,
neu,IMDF_memory_postscan,714.jpg,neutral_236.jpg,87,476.jpg,453.jpg,
neu,IMDF_memory_postscan,106.jpg,neutral_057.jpg,3,542.jpg,724.jpg,
neg,IMDF_memory_postscan,305.jpg,People_223_h.jpg,40,245.jpg,845.jpg,
neu,IMDF_memory_postscan,506.jpg,neutral_532.jpg,75,421.jpg,159.jpg,
neg,IMDF_memory_postscan,917.jpg,9424.jpg,115,926.jpg,32.jpg,
neu,IMDF_memory_postscan,55.jpg,neutral_620.jpg,80,47.jpg,24.jpg,
neg,IMDF_memory_postscan,316.jpg,Faces_019_h.jpg,44,372.jpg,376.jpg,
neg,IMDF_memory_postscan,372.jpg,2692.jpg,52,305.jpg,884.jpg,
neu,IMDF_memory_postscan,675.jpg,neutral_598.jpg,86,544.jpg,130.jpg,
neg,IMDF_memory_postscan,246.jpg,Animals_062_h.jpg,32,75.jpg,748.jpg,
neu,IMDF_memory_postscan,50.jpg,neutral_531.jpg,74,200.jpg,23.jpg,
neg,IMDF_memory_postscan,836.jpg,People_233_h.jpg,100,90.jpg,82.jpg,
neu,IMDF_memory_postscan,72.jpg,neutral_240.jpg,88,106.jpg,102.jpg,
neu,IMDF_memory_postscan,724.jpg,neutral_242.jpg,89,55.jpg,506.jpg,
neg,IMDF_memory_postscan,926.jpg,Animals_073_h.jpg,117,268.jpg,313.jpg,
neu,IMDF_memory_postscan,538.jpg,neutral_560.jpg,77,461.jpg,675.jpg,
neg,IMDF_memory_postscan,25.jpg,Animals_078_h.jpg,33,9.jpg,87.jpg,
neu,IMDF_memory_postscan,156.jpg,neutral_200.jpg,16,132.jpg,140.jpg,
neu,IMDF_memory_postscan,957.jpg,neutral_695.jpg,filler,952.jpg,950.jpg,last
neg,IMDF_memory_postscan,981.jpg,People_133_h.jpg,filler,953.jpg,987.jpg,last
