Emotion,Exp_ID,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,filler_type,main_run,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neg,TNT_scanner,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,FILLER,TNT_scanner,yes,first,first,75,999,100,filler,6,one,NT,1
neu,TNT_scanner,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,FILLER,TNT_scanner,yes,first,first,9999,74,97,filler,6,one,NT,2
neu,TNT_scanner,9999,battery02b.jpg,neutral_509.jpg,1,31,green,T_neu,TNT_scanner,no,,first,55,9999,54,30,6,one,T,3
neg,TNT_scanner,9999,glassmop.jpg,9440_object_disgustandfear.jpg,1,53,red,NT_neg,TNT_scanner,no,,first,9999,53,76,40,6,one,NT,4
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,32,9999,7,7,6,one,NT,5
neg,TNT_scanner,58,globe.jpg,People_201_vsadterror.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,34,33,21,6,one,T,6
neu,TNT_scanner,35,chessboard.jpg,neutral_227.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,35,9999,10,10,6,one,NT,7
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,8
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,1,59,green,T_neg,TNT_scanner,no,,first,9999,59,82,46,6,one,T,9
neu,TNT_scanner,30,radio02.jpg,neutral_331.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,30,9999,5,5,6,one,T,10
neu,TNT_scanner,9999,binder03b.jpg,neutral_512.jpg,1,33,green,T_neu,TNT_scanner,no,,first,57,9999,56,32,6,one,T,11
neu,TNT_scanner,36,chair.jpg,neutral_144.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,36,9999,11,11,6,one,NT,12
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,13
neg,TNT_scanner,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,red,NT_neg,TNT_scanner,no,,first,9999,60,83,47,6,one,NT,14
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,15
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,31,30,18,6,one,T,16
neg,TNT_scanner,52,key01.jpg,1033_animal_fearanddisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,28,27,15,6,one,NT,17
neu,TNT_scanner,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,red,NT_neu,TNT_scanner,no,,first,58,9999,57,33,6,one,NT,18
neu,TNT_scanner,9999,birdie.jpg,neutral_614.jpg,2,37,green,T_neu,TNT_scanner,no,,first,61,9999,60,36,6,one,T,19
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,20
neu,TNT_scanner,9999,shirt01.jpg,neutral_007.jpg,2,28,green,T_neu,TNT_scanner,no,,first,52,9999,51,27,6,one,T,21
neu,TNT_scanner,26,hat03b.jpg,neutral_017.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,26,9999,1,1,6,one,NT,22
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,29,9999,4,4,6,one,NT,23
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,24
neg,TNT_scanner,61,wallet04.jpg,People_140_hsad.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,37,36,24,6,one,T,25
neg,TNT_scanner,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,35,34,22,6,one,NT,26
neg,TNT_scanner,9999,plasticflower01a.jpg,6550_people_fear.jpg,2,58,green,T_neg,TNT_scanner,no,,first,9999,58,81,45,6,one,T,27
neu,TNT_scanner,31,negativefilm.jpg,neutral_192.jpg,2,9999,green,T_neu,TNT_scanner,no,,first,31,9999,6,6,6,one,T,28
neg,TNT_scanner,9999,book01b.jpg,9412_people_sad.jpg,2,52,red,NT_neg,TNT_scanner,no,,first,9999,52,75,39,6,one,NT,29
neg,TNT_scanner,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,green,T_neg,TNT_scanner,no,,first,9999,55,78,42,6,one,T,30
neg,TNT_scanner,56,makeupbrush04.jpg,People_127_fearh.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,32,31,19,6,one,NT,31
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,32
neg,TNT_scanner,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,green,T_neg,TNT_scanner,no,,first,9999,54,77,41,6,one,T,33
neu,TNT_scanner,9999,pylon.jpg,neutral_065.jpg,3,26,red,NT_neu,TNT_scanner,no,,first,50,9999,49,25,6,one,NT,34
neg,TNT_scanner,9999,measuringcup01.jpg,2811_object_fear.jpg,3,61,red,NT_neg,TNT_scanner,no,,first,9999,61,84,48,6,one,NT,35
neu,TNT_scanner,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,27,9999,2,2,6,one,T,36
neu,TNT_scanner,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,red,NT_neu,TNT_scanner,no,,first,53,9999,52,28,6,one,NT,37
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,38
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,26,25,13,6,one,NT,39
neg,TNT_scanner,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,3,50,green,T_neg,TNT_scanner,no,,first,9999,50,73,37,6,one,T,40
neg,TNT_scanner,9999,pillow02b.jpg,2700._people_crying_sad.jpg,3,57,red,NT_neg,TNT_scanner,no,,first,9999,57,80,44,6,one,NT,41
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,42
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,3,36,red,NT_neu,TNT_scanner,no,,first,60,9999,59,35,6,one,NT,43
neg,TNT_scanner,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,,first,9999,36,35,23,6,one,T,44
neu,TNT_scanner,28,belt02a.jpg,neutral_293.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,28,9999,3,3,6,one,T,45
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,46
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,3,27,green,T_neu,TNT_scanner,no,,first,51,9999,50,26,6,one,T,47
neg,TNT_scanner,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,green,T_neg,TNT_scanner,no,,first,9999,51,74,38,6,one,T,48
neg,TNT_scanner,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,,first,9999,56,79,43,6,one,T,49
neu,TNT_scanner,34,lock03a.jpg,neutral_659.jpg,4,9999,red,NT_neu,TNT_scanner,no,,first,34,9999,9,9,6,one,NT,50
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,51
neu,TNT_scanner,9999,hinge.jpg,neutral_582.jpg,4,30,green,T_neu,TNT_scanner,no,,first,54,9999,53,29,6,one,T,52
neu,TNT_scanner,37,bottlecap.jpg,neutral_134.jpg,4,9999,green,T_neu,TNT_scanner,no,,first,37,9999,12,12,6,one,T,53
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,54
neg,TNT_scanner,57,pictureframe04.jpg,9433_people-disgust.jpg,4,9999,green,T_neg,TNT_scanner,no,,first,9999,33,32,20,6,one,T,55
neu,TNT_scanner,33,fan.jpg,neutral_706.jpg,4,9999,green,T_neu,TNT_scanner,no,,first,33,9999,8,8,6,one,T,56
neu,TNT_scanner,9999,watch02a.jpg,neutral_380.jpg,4,32,red,NT_neu,TNT_scanner,no,,first,56,9999,55,31,6,one,NT,57
neg,TNT_scanner,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,4,9999,red,NT_neg,TNT_scanner,no,,first,9999,27,26,14,6,one,NT,58
neg,TNT_scanner,54,box01.jpg,2900.1_people_crying.jpg,4,9999,red,NT_neg,TNT_scanner,no,,first,9999,30,29,17,6,one,NT,59
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,one,None,60
neg,TNT_scanner,53,calculator01.jpg,6520_people_fear.jpg,4,9999,red,NT_neg,TNT_scanner,no,,first,9999,29,28,16,6,one,NT,61
neu,TNT_scanner,9999,cup01.jpg,neutral_195.jpg,4,35,red,NT_neu,TNT_scanner,no,,first,59,9999,58,34,6,one,NT,62
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,FILLER,TNT_scanner,yes,last,first,9999,75,99,filler,6,one,T,63
neg,TNT_scanner,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,FILLER,TNT_scanner,yes,last,first,74,999,98,filler,6,one,T,64
neg,TNT_scanner,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,FILLER,TNT_scanner,yes,first,first,75,999,100,filler,6,two,T,65
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,FILLER,TNT_scanner,yes,first,first,9999,75,99,filler,6,two,NT,66
neu,TNT_scanner,35,chessboard.jpg,neutral_227.jpg,1,9999,red,NT_neu,TNT_scanner,no,,first,35,9999,10,10,6,two,NT,67
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,68
neu,TNT_scanner,9999,watch02a.jpg,neutral_380.jpg,1,32,red,NT_neu,TNT_scanner,no,,first,56,9999,55,31,6,two,NT,69
neg,TNT_scanner,9999,dice05a.jpg,9050_people_accideNT.jpg,1,56,green,T_neg,TNT_scanner,no,,first,9999,56,79,43,6,two,T,70
neg,TNT_scanner,54,box01.jpg,2900.1_people_crying.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,30,29,17,6,two,NT,71
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,72
neg,TNT_scanner,52,key01.jpg,1033_animal_fearanddisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,,first,9999,28,27,15,6,two,NT,73
neu,TNT_scanner,9999,birdie.jpg,neutral_614.jpg,1,37,green,T_neu,TNT_scanner,no,,first,61,9999,60,36,6,two,T,74
neg,TNT_scanner,9999,glassmop.jpg,9440_object_disgustandfear.jpg,1,53,green,T_neg,TNT_scanner,no,,first,9999,53,76,40,6,two,T,75
neu,TNT_scanner,31,negativefilm.jpg,neutral_192.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,31,9999,6,6,6,two,T,76
neu,TNT_scanner,9999,binder03b.jpg,neutral_512.jpg,1,33,red,NT_neu,TNT_scanner,no,,first,57,9999,56,32,6,two,NT,77
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,78
neg,TNT_scanner,9999,pillow02b.jpg,2700._people_crying_sad.jpg,1,57,red,NT_neg,TNT_scanner,no,,first,9999,57,80,44,6,two,NT,79
neg,TNT_scanner,60,towel02a.jpg,Objects_006_hdisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,,first,9999,36,35,23,6,two,T,80
neu,TNT_scanner,30,radio02.jpg,neutral_331.jpg,1,9999,green,T_neu,TNT_scanner,no,,first,30,9999,5,5,6,two,T,81
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,82
neg,TNT_scanner,57,pictureframe04.jpg,9433_people-disgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,33,32,20,6,two,NT,83
neu,TNT_scanner,32,ring01.jpg,neutral_226.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,32,9999,7,7,6,two,NT,84
neg,TNT_scanner,55,safetypin.jpg,8480_people_fear.jpg,2,9999,red,NT_neg,TNT_scanner,no,,first,9999,31,30,18,6,two,NT,85
neu,TNT_scanner,9999,battery02b.jpg,neutral_509.jpg,2,31,green,T_neu,TNT_scanner,no,,first,55,9999,54,30,6,two,T,86
neu,TNT_scanner,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,red,NT_neu,TNT_scanner,no,,first,58,9999,57,33,6,two,NT,87
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,88
neg,TNT_scanner,61,wallet04.jpg,People_140_hsad.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,37,36,24,6,two,T,89
neg,TNT_scanner,53,calculator01.jpg,6520_people_fear.jpg,2,9999,green,T_neg,TNT_scanner,no,,first,9999,29,28,16,6,two,T,90
None,TNT_scanner,,,,2,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,91
neu,TNT_scanner,9999,bow04.jpg,neutral_128.jpg,2,27,green,T_neu,TNT_scanner,no,,first,51,9999,50,26,6,two,T,92
neu,TNT_scanner,37,bottlecap.jpg,neutral_134.jpg,2,9999,red,NT_neu,TNT_scanner,no,,first,37,9999,12,12,6,two,NT,93
neg,TNT_scanner,9999,stapler03a.jpg,People_001_hsadterror.jpg,2,54,red,NT_neg,TNT_scanner,no,,first,9999,54,77,41,6,two,NT,94
neu,TNT_scanner,9999,pylon.jpg,neutral_065.jpg,2,26,green,T_neu,TNT_scanner,no,,first,50,9999,49,25,6,two,T,95
neg,TNT_scanner,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,green,T_neg,TNT_scanner,no,,first,9999,55,78,42,6,two,T,96
neu,TNT_scanner,36,chair.jpg,neutral_144.jpg,3,9999,red,NT_neu,TNT_scanner,no,,first,36,9999,11,11,6,two,NT,97
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,98
neg,TNT_scanner,9999,spoon01.jpg,Animals_008_v_disgust.jpg,3,60,green,T_neg,TNT_scanner,no,,first,9999,60,83,47,6,two,T,99
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,3,36,green,T_neu,TNT_scanner,no,,first,60,9999,59,35,6,two,T,100
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,101
neu,TNT_scanner,9999,hinge.jpg,neutral_582.jpg,3,30,red,NT_neu,TNT_scanner,no,,first,54,9999,53,29,6,two,NT,102
neu,TNT_scanner,34,lock03a.jpg,neutral_659.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,34,9999,9,9,6,two,T,103
neg,TNT_scanner,9999,measuringcup01.jpg,2811_object_fear.jpg,3,61,green,T_neg,TNT_scanner,no,,first,9999,61,84,48,6,two,T,104
neg,TNT_scanner,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,3,50,red,NT_neg,TNT_scanner,no,,first,9999,50,73,37,6,two,NT,105
neu,TNT_scanner,29,toothbrush03b.jpg,neutral_390.jpg,3,9999,red,NT_neu,TNT_scanner,no,,first,29,9999,4,4,6,two,NT,106
neg,TNT_scanner,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,green,T_neg,TNT_scanner,no,,first,9999,51,74,38,6,two,T,107
None,TNT_scanner,,,,3,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,108
neg,TNT_scanner,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,red,NT_neg,TNT_scanner,no,,first,9999,58,81,45,6,two,NT,109
neu,TNT_scanner,28,belt02a.jpg,neutral_293.jpg,3,9999,green,T_neu,TNT_scanner,no,,first,28,9999,3,3,6,two,T,110
neg,TNT_scanner,58,globe.jpg,People_201_vsadterror.jpg,3,9999,red,NT_neg,TNT_scanner,no,,first,9999,34,33,21,6,two,NT,111
neg,TNT_scanner,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,red,NT_neg,TNT_scanner,no,,first,9999,35,34,22,6,two,NT,112
neu,TNT_scanner,9999,cup01.jpg,neutral_195.jpg,4,35,green,T_neu,TNT_scanner,no,,first,59,9999,58,34,6,two,T,113
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,114
neu,TNT_scanner,27,tuque03b.jpg,neutral_098.jpg,4,9999,green,T_neu,TNT_scanner,no,,first,27,9999,2,2,6,two,T,115
neg,TNT_scanner,56,makeupbrush04.jpg,People_127_fearh.jpg,4,9999,green,T_neg,TNT_scanner,no,,first,9999,32,31,19,6,two,T,116
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,,first,9999,26,25,13,6,two,NT,117
neg,TNT_scanner,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,4,9999,green,T_neg,TNT_scanner,no,,first,9999,27,26,14,6,two,T,118
neu,TNT_scanner,9999,shirt01.jpg,neutral_007.jpg,4,28,red,NT_neu,TNT_scanner,no,,first,52,9999,51,27,6,two,NT,119
neu,TNT_scanner,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,green,T_neu,TNT_scanner,no,,first,53,9999,52,28,6,two,T,120
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,121
neg,TNT_scanner,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,red,NT_neg,TNT_scanner,no,,first,9999,59,82,46,6,two,NT,122
neu,TNT_scanner,33,fan.jpg,neutral_706.jpg,4,9999,red,NT_neu,TNT_scanner,no,,first,33,9999,8,8,6,two,NT,123
neu,TNT_scanner,26,hat03b.jpg,neutral_017.jpg,4,9999,red,NT_neu,TNT_scanner,no,,first,26,9999,1,1,6,two,NT,124
None,TNT_scanner,,,,4,,None,NULL,TNT_scanner,,,first,,,9999,,6,two,None,125
neg,TNT_scanner,9999,book01b.jpg,9412_people_sad.jpg,4,52,green,T_neg,TNT_scanner,no,,first,9999,52,75,39,6,two,T,126
neg,TNT_scanner,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,FILLER,TNT_scanner,yes,last,first,74,999,98,filler,6,two,T,127
neu,TNT_scanner,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,FILLER,TNT_scanner,yes,last,first,9999,74,97,filler,6,two,NT,128
neu,TNT_scanner,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,FILLER,TNT_scanner,yes,first,second,9999,75,99,filler,6,one,NT,129
neg,TNT_scanner,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,FILLER,TNT_scanner,yes,first,second,75,999,100,filler,6,one,T,130
neg,TNT_scanner,50,thimble.jpg,Objects_021_vdisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,,second,9999,26,25,13,6,one,T,131
neg,TNT_scanner,61,wallet04.jpg,People_140_hsad.jpg,1,9999,red,NT_neg,TNT_scanner,no,,second,9999,37,36,24,6,one,NT,132
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,second,,,9999,,6,one,None,133
neu,TNT_scanner,33,fan.jpg,neutral_706.jpg,1,9999,red,NT_neu,TNT_scanner,no,,second,33,9999,8,8,6,one,NT,134
neu,TNT_scanner,30,radio02.jpg,neutral_331.jpg,1,9999,red,NT_neu,TNT_scanner,no,,second,30,9999,5,5,6,one,NT,135
None,TNT_scanner,,,,1,,None,NULL,TNT_scanner,,,second,,,9999,,6,one,None,136
neu,TNT_scanner,9999,lifejacket.jpg,neutral_247.jpg,1,36,green,T_neu,TNT_scanner,no,,second,60,9999,59,35,6,one,T,137
neg,TNT_scanner,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,green,T_neg,TNT_scanner,no,,second,9999,27,26,14,6,one,T,138
