Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,181.jpg,neutral_060.jpg,2,52,9999,red,TBF_neu,IMDF_scanner,no,52,9999,22,1,36,TBF,two,103
neg,917.jpg,9424.jpg,2,9999,85,green,TBR_neg,IMDF_scanner,no,9999,85,115,4,36,TBR,two,104
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,105
neg,316.jpg,Faces_019_h.jpg,2,74,9999,green,TBR_neg,IMDF_scanner,no,9999,44,44,2,36,TBR,one,106
neu,196.jpg,neutral_067.jpg,2,54,9999,red,TBF_neu,IMDF_scanner,no,54,9999,24,1,36,TBF,two,107
neu,560.jpg,neutral_148.jpg,2,9999,52,red,TBF_neu,IMDF_scanner,no,82,9999,82,3,36,TBF,two,108
neu,156.jpg,neutral_200.jpg,2,46,9999,green,TBR_neu,IMDF_scanner,no,46,9999,16,1,36,TBR,two,109
neg,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,9999,38,38,2,36,TBF,one,110
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,111
neu,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,47,9999,17,1,36,TBR,two,112
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,113
neg,317.jpg,Faces_034_h.jpg,2,75,9999,green,TBR_neg,IMDF_scanner,no,9999,45,45,2,36,TBR,one,114
neu,51.jpg,neutral_538.jpg,2,9999,46,green,TBR_neu,IMDF_scanner,no,76,9999,76,3,36,TBR,two,115
neg,245.jpg,Animals_033_h.jpg,2,61,9999,green,TBR_neg,IMDF_scanner,no,9999,31,31,2,36,TBR,one,116
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,117
neu,138.jpg,neutral_119.jpg,2,41,9999,red,TBF_neu,IMDF_scanner,no,41,9999,11,1,36,TBF,one,118
neu,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,72,9999,72,3,36,TBF,one,119
neu,132.jpg,neutral_585.jpg,2,40,9999,green,TBR_neu,IMDF_scanner,no,40,9999,10,1,36,TBR,one,120
neg,848.jpg,Animals_060_h.jpg,2,9999,72,green,TBR_neg,IMDF_scanner,no,9999,72,102,4,36,TBR,one,121
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,122
neg,366.jpg,1930.jpg,2,81,9999,red,TBF_neg,IMDF_scanner,no,9999,51,51,2,36,TBF,two,123
neu,714.jpg,neutral_236.jpg,2,9999,57,green,TBR_neu,IMDF_scanner,no,87,9999,87,3,36,TBR,two,124
neu,166.jpg,neutral_422.jpg,2,49,9999,green,TBR_neu,IMDF_scanner,no,49,9999,19,1,36,TBR,two,125
neg,916.jpg,9423.jpg,2,9999,84,green,TBR_neg,IMDF_scanner,no,9999,84,114,4,36,TBR,two,126
neg,895.jpg,Objects_003_h.jpg,2,9999,78,red,TBF_neg,IMDF_scanner,no,9999,78,108,4,36,TBF,two,127
neu,102.jpg,neutral_003.jpg,2,32,9999,green,TBR_neu,IMDF_scanner,no,32,9999,2,1,36,TBR,one,128
neu,24.jpg,neutral_224.jpg,2,60,9999,red,TBF_neu,IMDF_scanner,no,60,9999,30,1,36,TBF,two,129
neu,544.jpg,neutral_614.jpg,2,9999,49,red,TBF_neu,IMDF_scanner,no,79,9999,79,3,36,TBF,two,130
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,131
neu,55.jpg,neutral_620.jpg,2,9999,50,red,TBF_neu,IMDF_scanner,no,80,9999,80,3,36,TBF,two,132
neg,268.jpg,Objects_088_h.jpg,2,66,9999,red,TBF_neg,IMDF_scanner,no,9999,36,36,2,36,TBF,one,133
neg,897.jpg,People_147_h.jpg,2,9999,80,green,TBR_neg,IMDF_scanner,no,9999,80,110,4,36,TBR,two,134
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,135
neg,376.jpg,6211.jpg,2,84,9999,red,TBF_neg,IMDF_scanner,no,9999,54,54,2,36,TBF,two,136
neg,305.jpg,People_223_h.jpg,2,70,9999,red,TBF_neg,IMDF_scanner,no,9999,40,40,2,36,TBF,one,137
neu,461.jpg,neutral_638.jpg,2,9999,39,green,TBR_neu,IMDF_scanner,no,69,9999,69,3,36,TBR,one,138
neg,307.jpg,Animals_001_h.jpg,2,71,9999,red,TBF_neg,IMDF_scanner,no,9999,41,41,2,36,TBF,one,139
neu,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,39,9999,9,1,36,TBF,one,140
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,141
neu,675.jpg,neutral_598.jpg,2,9999,56,red,TBF_neu,IMDF_scanner,no,86,9999,86,3,36,TBF,two,142
neg,332.jpg,Landscapes_025_h.jpg,2,78,9999,red,TBF_neg,IMDF_scanner,no,9999,48,48,2,36,TBF,two,143
neg,32.jpg,Faces_172_h.jpg,2,76,9999,red,TBF_neg,IMDF_scanner,no,9999,46,46,2,36,TBF,two,144
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,145
neu,47.jpg,neutral_671.jpg,2,9999,40,red,TBF_neu,IMDF_scanner,no,70,9999,70,3,36,TBF,one,146
neu,113.jpg,neutral_069.jpg,2,34,9999,green,TBR_neu,IMDF_scanner,no,34,9999,4,1,36,TBR,one,147
neg,38.jpg,6300.jpg,2,85,9999,red,TBF_neg,IMDF_scanner,no,9999,55,55,2,36,TBF,two,148
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,149
neg,870.jpg,Faces_041_h.jpg,2,9999,75,green,TBR_neg,IMDF_scanner,no,9999,75,105,4,36,TBR,one,150
neu,460.jpg,neutral_591.jpg,2,9999,38,red,TBF_neu,IMDF_scanner,no,68,9999,68,3,36,TBF,one,151
neu,6.jpg,neutral_193.jpg,2,9999,53,red,TBF_neu,IMDF_scanner,no,83,9999,83,3,36,TBF,two,152
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,153
neg,257.jpg,Objects_007_h.jpg,2,64,9999,green,TBR_neg,IMDF_scanner,no,9999,34,34,2,36,TBR,one,154
neg,276.jpg,Objects_125_h.jpg,2,67,9999,red,TBF_neg,IMDF_scanner,no,9999,37,37,2,36,TBF,one,155
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,36,None,,156
neu,957.jpg,neutral_695.jpg,,9999,91,red,TBFneuFILLER,IMDF_scanner,yes,93,9999,125,5,36,TBF,9999,157
neg,953.jpg,1050.jpg,,93,9999,red,TBRnegFILLER,IMDF_scanner,yes,9999,91,123,5,36,TBF,9999,158
